,uniprot,protein,description,pepNum_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_4_processed_census-out_07142022_EV1-98_16pl_M,pepNum_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre-_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre-_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre-_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre-_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_3_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_3_processed_census-out_07232022_EV1-100B_10pl_M,pepNum_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre-_1_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre-_2_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre-_1_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre-_2_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_1_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_2_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_3_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_1_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_2_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_3_processed_census-out_07252022_EV1-100C_10pl_M,pepNum_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre-_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre-_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre-_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre-_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_3_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_3_processed_census-out_07302022_EV1-100A_10pl_M,pepNum_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre-_1_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre-_2_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre-_1_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre-_2_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_1_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_2_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_3_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_1_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_2_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_3_processed_census-out_08032022_EV1-100D_10pl_M
436,Q9DB77,Uqcrc2,"Uqcrc2 Cytochrome b-c1 complex subunit 2, mitochondrial",14.0,38283.0,27771.0,47847.0,30080.0,22634.0,41078.0,27696.0,28498.0,48137.0,30305.0,30930.0,32050.0,63964.0,31897.0,22944.0,26695.0,6.0,5373.0,6350.0,4819.0,6152.0,13286.0,12720.0,11317.0,9415.0,29166.0,23707.0,11.0,5232.0,4123.0,2418.0,3496.0,19275.0,42428.0,17636.0,4447.0,13501.0,13658.0,8.0,11978.0,6670.0,7904.0,7500.0,24569.5,10115.0,16359.5,26729.0,40964.0,19769.0,8.0,13319.0,7642.0,4051.0,7754.0,23279.0,9041.0,13856.0,13101.0,9226.0,8263.0
437,P09411,Pgk1,Pgk1 Phosphoglycerate kinase 1,7.0,32598.5,20308.0,29703.5,13513.0,12504.0,18320.0,22826.0,28965.0,26792.5,32987.5,16777.5,22251.0,29005.5,19912.0,17204.0,30120.5,4.0,2312.0,2882.0,1947.0,1828.0,7714.0,4804.0,3395.0,5258.0,3981.0,8513.0,3.0,2634.0,2813.0,2083.0,1882.0,5209.0,4317.0,2425.0,5045.0,3327.0,6674.0,4.0,4044.0,2976.0,2357.0,3314.0,6065.0,2651.0,4959.0,3785.0,4037.0,2494.0,4.0,6629.0,5589.0,2954.0,4703.0,9266.0,4503.0,9725.0,8948.0,6470.0,5351.0
438,P55302,Lrpap1,Lrpap1 Alpha-2-macroglobulin receptor-associated protein,13.0,31327.0,38255.0,34172.0,12238.0,13616.0,16834.0,8883.0,7901.0,27705.0,27334.0,1178.0,3745.0,2808.0,2347.0,1376.0,1415.0,10.0,718.0,652.5,1158.0,1006.5,18794.0,33205.5,12172.0,19093.0,26816.0,23349.5,18.0,1350.0,246.5,1167.5,1198.5,21371.0,29046.0,11396.5,31786.0,41149.5,41088.0,11.0,1653.5,1666.5,2011.5,1475.5,57763.5,51338.5,43635.0,29088.0,35546.0,13423.0,11.0,1745.0,1423.0,0.0,1740.0,16469.0,16123.0,14007.0,14801.0,23326.0,8931.0
439,Q71KU9,Fgl1,Fgl1 Fibrinogen-like protein 1,7.0,14474.5,13713.0,16132.5,11971.5,13493.5,17228.5,100201.5,55980.0,106335.5,105210.5,8018.5,15759.0,14889.0,23185.5,44957.5,45512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,E9Q6D8,C6,C6 Protein C6,25.0,36848.5,40910.0,47883.5,8632.5,10989.5,14808.5,13885.0,9808.0,33970.5,24417.0,4132.5,5968.5,3823.0,2691.0,2413.0,2634.0,9.0,663.0,741.0,0.0,1089.0,4618.0,7209.0,5077.0,8762.0,19459.0,20141.0,7.0,1085.0,0.0,630.0,789.0,4135.0,6233.0,2827.0,15541.0,32953.0,35815.0,4.0,1642.0,1810.5,1788.5,2197.0,22162.5,23033.0,32014.0,10781.0,13242.5,4530.5,11.0,1609.0,0.0,0.0,1191.0,17547.0,17590.0,23255.0,16703.0,24487.0,13555.0
441,Q8CGC7,Eprs,Eprs Bifunctional glutamate/proline--tRNA ligase,40.0,26669.0,28604.0,33782.0,17876.0,19122.0,29983.0,30635.0,25786.0,38188.0,40225.0,22301.0,34927.0,39349.0,25506.0,20353.0,27546.0,25.0,1774.0,2143.0,1844.5,3545.0,6727.5,9238.5,6028.0,7687.0,6731.5,10553.0,19.0,1926.5,1421.0,2270.5,2407.0,4801.0,11487.0,4974.0,7430.5,7053.5,11958.0,22.0,4030.0,3817.0,2710.0,2541.0,9931.0,9577.0,12271.0,6785.0,11689.0,7221.0,25.0,4522.0,4072.0,2698.0,5047.0,10162.0,7859.0,11916.0,10284.0,11662.0,9192.0
442,P97742,Cpt1a,"Cpt1a Carnitine O-palmitoyltransferase 1, liver isoform",21.0,26856.0,28529.0,36313.0,21888.0,19061.0,27529.0,27364.0,22144.0,38047.0,37625.0,19505.0,27868.0,32148.0,26051.0,16624.0,19320.0,9.0,4105.5,3640.5,1975.0,2294.0,23058.0,27421.0,21697.0,6317.5,6991.0,6862.5,3.0,1976.0,743.0,2713.0,5297.0,2610.0,5143.0,5235.0,7468.0,5160.0,10170.0,9.0,4873.0,4431.0,3721.0,2850.0,51282.0,28339.0,36762.0,5016.0,8209.0,4737.0,13.0,4083.0,3182.0,4781.0,7215.0,24200.0,21413.0,24033.0,22635.0,26403.0,20810.0
443,P34884,Mif,Mif Macrophage migration inhibitory factor,1.0,23555.0,22289.5,24928.5,13231.5,15467.5,24306.5,19293.5,16078.5,19342.0,20468.5,18466.5,25716.5,21831.0,15204.5,10571.5,19483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,Q8VCC1,Hpgd,Hpgd 15-hydroxyprostaglandin dehydrogenase,8.0,67925.0,92801.0,98733.0,39397.0,43648.0,52914.0,44457.0,34255.0,71520.0,63430.0,74879.0,100031.0,65463.0,56427.0,35007.0,29539.0,4.0,5475.5,13041.0,22501.0,10189.5,12297.0,17694.5,9958.5,14179.0,20753.5,25047.5,2.0,3332.0,2955.0,26719.0,7702.0,8351.0,8421.0,3666.0,10955.0,16826.0,22308.0,3.0,7314.0,3583.0,3818.0,2710.0,10363.0,9184.0,10279.0,5548.0,5957.0,2423.0,2.0,24032.0,10593.0,10515.0,26744.0,31467.0,33157.0,41510.0,17912.0,19522.0,10435.0
445,P63242,Eif5a,Eif5a Eukaryotic translation initiation factor 5A-1,3.0,22472.0,16920.0,20351.0,12414.0,8706.0,16933.0,22993.0,17881.0,26194.0,27556.0,16233.0,26575.0,22693.0,15384.0,13228.0,18347.0,,,,,,,,,,,,1.0,22868.0,11594.0,16070.0,20067.0,38376.0,55332.0,26863.0,52146.0,25072.0,56319.0,,,,,,,,,,,,,,,,,,,,,,
446,P33267,Cyp2f2,Cyp2f2 Cytochrome P450 2F2,14.0,25541.0,23052.0,34168.0,14158.0,12091.0,21312.0,18148.0,10250.0,20455.0,16108.0,18297.0,28408.0,28562.0,18505.0,14454.0,14426.0,,,,,,,,,,,,5.0,1942.0,928.0,0.0,0.0,4302.0,5734.0,2553.0,0.0,1980.0,2434.0,3.0,1042.0,1130.0,16987.0,5815.0,6316.0,4969.0,2444.0,36594.0,52939.0,27527.0,,,,,,,,,,,
447,P62071,Rras2,Rras2 Ras-related protein R-Ras2,4.0,7155.5,7379.5,8926.0,6011.0,6953.0,7845.0,8964.5,5893.5,14852.0,10641.5,6449.0,8892.0,10699.5,8274.0,7101.5,6536.5,3.0,2446.0,5282.0,4786.0,9556.0,11080.0,17618.0,9020.0,14221.0,18630.0,18943.0,3.0,4981.0,3084.0,3638.0,5063.0,7168.0,10052.0,4310.0,9318.0,12817.0,13456.0,3.0,14013.0,8703.0,10237.0,7683.5,21965.0,18395.5,21834.0,11582.0,15475.0,8276.0,4.0,14506.5,9850.0,7028.5,11740.0,24581.0,23176.0,30472.0,17595.5,19186.0,10688.5
448,Q9CQX2,Cyb5b,Cyb5b Cytochrome b5 type B,3.0,26976.5,19678.0,29935.0,12544.5,16559.0,17832.0,20864.0,22532.0,35331.5,29283.5,18351.0,31564.0,25360.0,24403.5,15160.5,24970.5,2.0,1011.0,931.5,451.0,1130.0,2419.0,5522.5,1383.0,3799.0,1855.0,3084.5,1.0,1479.5,1455.5,1457.0,2138.5,4282.5,5002.5,2415.5,5151.0,4280.0,6617.5,1.0,2179.0,2331.0,1655.0,1781.0,4219.0,4202.0,6883.0,3884.0,3928.0,2393.0,2.0,2533.0,2179.0,696.5,2243.5,5515.5,4486.0,7213.0,5259.5,6373.0,3903.5
449,Q8C0C7,Farsa,Farsa Phenylalanine--tRNA ligase alpha subunit,15.0,41758.0,39110.0,69023.0,22464.0,29067.0,45909.0,61288.0,45344.0,56676.0,65858.0,36038.0,55010.0,64411.0,43154.0,35465.0,51360.0,5.0,6593.0,10362.5,2935.0,12002.0,22698.0,26374.0,17051.5,10580.5,14742.5,12673.0,4.0,14974.0,6659.0,6124.0,17235.0,10638.0,14850.0,7081.0,9248.0,17069.0,15312.0,5.0,15882.0,19143.0,14214.0,9089.0,41606.0,39376.0,31305.0,20056.0,26427.0,10116.0,7.0,25823.0,17119.0,13288.0,21056.0,35415.0,29679.0,25336.0,26096.0,33847.0,21983.0
450,Q64737,Gart,Gart Trifunctional purine biosynthetic protein adenosine-3,21.0,29105.0,31182.0,35048.0,14534.0,13959.0,19621.0,26951.0,22728.0,38343.0,31381.0,20252.0,30463.0,27307.0,22504.0,18201.0,21406.0,7.0,1403.0,1878.0,1421.0,2308.0,6952.0,5080.0,4695.0,4594.0,4605.0,5981.0,6.0,1141.0,681.0,991.0,1432.0,1371.0,2791.0,1362.0,2164.0,2540.0,3377.0,7.0,2195.0,2337.0,1973.0,1631.0,5009.0,3636.0,6105.0,4097.0,4707.0,3584.0,9.0,3608.0,2518.0,2466.0,3986.0,6241.0,5227.0,7563.0,8702.0,7227.0,5532.0
451,Q9DC69,Ndufa9,Ndufa9 NADH dehydrogenase,11.0,37358.0,43868.0,48727.0,36104.0,22505.0,36032.0,28913.0,27279.0,44606.0,39238.0,34778.0,46242.0,46163.0,39789.0,18561.0,24012.0,3.0,2619.0,2968.0,1527.0,2909.0,4445.0,3493.0,3495.0,3487.0,4795.0,6548.0,3.0,3170.0,1870.0,3574.0,2625.0,4510.0,12221.0,7866.0,4383.0,6057.0,10374.0,2.0,6867.0,4470.5,5478.5,3582.0,15712.0,5425.0,9664.5,7210.0,11592.5,12260.0,4.0,5876.0,4625.0,4218.0,5125.0,12821.0,6204.0,9418.0,6501.0,7274.0,4398.0
452,Q91VA6,Poldip2,Poldip2 Polymerase delta-interacting protein 2,8.0,18512.0,18420.0,27552.0,15164.0,13451.0,16057.0,17671.0,13369.0,28339.0,24003.0,15165.0,24138.0,26195.0,16785.0,12223.0,15945.0,4.0,2442.5,3158.0,2271.0,4034.0,9841.0,8348.5,5119.5,5424.0,6070.0,8025.5,3.0,7182.0,3103.0,4938.0,5068.0,5519.0,9872.0,5514.0,4605.0,8669.0,8894.0,1.0,7609.0,7307.0,9325.0,4387.0,12997.0,9685.0,15478.0,8417.0,12524.0,7217.0,3.0,5626.5,4152.0,4449.5,6351.0,10227.0,8378.0,12011.0,11888.0,9371.5,7703.0
453,Q8VEM8,Slc25a3,"Slc25a3 Phosphate carrier protein, mitochondrial",10.0,37486.5,39592.0,29518.5,41708.0,25431.0,44893.5,35482.5,35046.5,38069.5,38310.0,42402.5,62928.5,44118.5,29351.5,22470.5,33947.5,5.0,1609.0,2655.0,2986.0,2480.0,8477.0,3136.0,5448.0,4015.0,6979.0,8780.0,5.0,4798.5,2737.5,5062.0,2754.5,8005.0,15679.5,17568.5,7822.0,11637.5,13688.0,7.0,5028.0,2612.0,2247.0,1663.0,20721.0,1895.0,11719.0,3289.0,6416.0,7469.0,9.0,7011.5,4159.5,1851.5,3293.0,25705.5,3592.0,14782.5,5813.0,3913.5,3235.5
454,P47911,Rpl6,Rpl6 60S ribosomal protein L6,2.0,16866.5,16476.5,19952.5,10675.5,10890.5,26740.0,25294.0,17690.0,30294.0,37455.5,13888.0,19698.5,25523.5,10320.5,19624.0,19074.0,2.0,1786.0,2524.5,3142.0,5062.0,10547.5,6874.0,6493.0,7536.0,12798.5,17169.0,2.0,7045.0,2667.0,5797.0,6905.0,12625.0,16616.0,9799.0,10381.0,23919.0,31775.0,2.0,9383.0,9723.5,9897.5,5543.0,17387.5,15403.0,22082.0,11593.5,14653.0,10034.0,2.0,7251.0,6562.0,2739.0,4054.5,11124.5,10699.0,14188.0,13711.5,9870.0,8069.0
455,P47877,Igfbp2,Igfbp2 Insulin-like growth factor-binding protein 2,7.0,8001.0,14652.0,6868.5,10367.0,5574.5,4450.5,1807.5,3310.5,4865.5,6125.0,0.0,809.5,1107.5,633.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,Q00623,Apoa1,Apoa1 Apolipoprotein A-I,10.0,72020.0,42697.0,47001.0,17518.5,20593.0,27430.5,19900.0,21997.0,55110.5,60504.5,1495.0,8456.0,10247.0,7633.0,4443.0,4862.0,7.0,1226.0,3689.5,3239.5,5792.5,8501.0,7949.5,3655.0,16420.0,13337.0,45698.0,8.0,6288.5,9743.5,1526.5,4203.0,16796.5,22285.5,12007.5,10180.0,8202.0,28737.0,9.0,5786.0,4761.0,5015.0,7663.0,10677.0,5972.0,10026.0,12291.0,15380.0,11816.0,6.0,14189.5,11405.0,1056.0,6446.0,24983.5,13760.0,26058.5,9935.5,8338.5,5307.0
457,P62331,Arf6,Arf6 ADP-ribosylation factor 6,5.0,28012.0,46531.0,46041.0,28775.0,39933.0,65436.0,48613.0,32041.0,53891.0,57831.0,39128.0,51601.0,64083.0,36107.0,24642.0,38666.0,2.0,673.0,843.0,629.0,1615.0,1778.0,3095.0,1665.0,1590.5,1702.0,1826.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2323.0,2391.0,1748.0,2672.0,4530.0,3455.0,4636.0,4783.0,4721.0,4176.0
458,Q9EPK6,Sil1,Sil1 Nucleotide exchange factor SIL1,11.0,47473.0,77601.0,64918.0,26023.0,25795.0,34079.0,31878.0,22556.0,57353.0,62353.0,5351.0,11009.0,7854.0,4962.0,4461.0,5207.0,9.0,679.0,878.0,1429.0,1401.0,23349.0,30042.0,20304.0,26530.0,27599.0,28449.0,7.0,1358.5,783.0,1298.0,1169.5,20212.0,26131.5,10066.0,20113.0,24871.5,29215.0,7.0,2151.0,2301.0,3146.0,2670.0,62220.0,52668.0,49811.0,29588.0,32679.0,17358.0,11.0,2569.5,1706.0,2452.5,4209.0,48303.5,47170.0,52639.0,27599.5,35331.0,25265.0
459,P22599,Serpina1b,Serpina1b Alpha-1-antitrypsin 1-2,3.0,76534.0,118370.0,86793.0,37676.0,42478.0,54688.0,66932.0,47135.0,168579.0,163472.0,3156.0,12910.0,11856.0,10061.0,2662.0,9352.0,1.0,973.0,4383.0,1610.0,4069.0,5906.0,3493.0,3026.0,4136.0,6019.0,14931.0,1.0,11856.0,9788.0,7933.0,8518.0,20315.0,16859.0,31679.0,8510.0,17332.0,45063.0,1.0,4516.0,5505.0,4633.0,3800.0,16143.0,2487.0,8575.0,4192.0,4744.0,6616.0,2.0,9486.0,9917.0,3205.0,8794.0,40241.0,3710.0,30856.0,7155.0,4017.0,2861.0
460,O35593,Psmd14,Psmd14 26S proteasome non-ATPase regulatory subunit 14,7.0,27079.0,30005.0,32047.0,16200.0,16862.0,26788.0,27076.0,23392.0,31133.0,38343.0,21422.0,33252.0,28405.0,19071.0,17967.0,19263.0,3.0,1544.0,909.0,1166.0,1456.0,2862.0,4622.0,3559.0,2582.0,3527.0,5093.0,1.0,2916.5,1440.5,2825.0,2867.5,5148.5,6858.5,2466.5,5506.5,6499.0,6999.0,2.0,4306.0,3010.5,3315.5,3100.0,9295.0,5946.0,8605.0,4770.0,6937.5,3203.5,2.0,9639.0,8421.0,8879.0,15164.0,33843.0,30253.0,46792.0,38580.0,36173.0,32636.0
461,E9QAZ2,Gm10020,Gm10020 Ribosomal protein L15,7.0,88111.5,82826.0,181619.0,35508.5,60028.0,72471.0,108621.5,96620.5,230186.0,189420.0,51302.5,64363.0,121238.5,92886.5,70819.0,103361.0,2.0,17204.5,19378.0,3013.0,6875.0,30728.5,51612.5,38835.5,4898.5,13391.5,17582.5,2.0,8890.0,4206.0,11303.0,14178.0,15034.0,43892.0,34064.0,13273.0,27353.0,42008.0,1.0,41353.0,23253.0,15106.0,10381.0,141158.0,83787.0,46355.0,20218.0,52072.0,42765.0,2.0,24771.0,14595.5,18879.0,29307.5,76508.5,54289.0,20779.5,40671.5,66918.0,43826.5
462,P41216,Acsl1,Acsl1 Long-chain-fatty-acid--CoA ligase 1,19.0,33710.0,39375.0,38022.5,34524.5,18952.5,43833.0,28379.0,29200.0,35193.0,35703.5,30871.0,53650.0,77168.0,30562.5,18946.0,23975.5,23.0,1207.0,1574.0,1087.0,1316.0,15067.5,15963.0,10494.5,5099.5,3532.0,5794.0,19.0,2589.0,1277.0,1419.0,1460.0,6411.0,8474.0,3785.0,6400.0,2764.0,6669.0,22.0,3068.0,1928.0,2062.0,1571.0,12881.0,4031.0,13045.0,3940.0,5539.0,2504.0,23.0,3641.5,2153.5,1654.5,3070.0,14886.0,5926.0,17750.5,12973.0,13275.5,8777.0
463,Q91ZW2,Pofut1,Pofut1 GDP-fucose protein O-fucosyltransferase 1,10.0,88522.5,128371.5,123712.5,46558.5,56256.5,86083.0,42207.5,21495.5,117533.0,96453.5,4230.0,9465.0,8866.5,7071.0,4296.5,5495.0,6.0,721.0,714.0,992.0,742.0,23379.0,23527.0,12894.0,23776.0,32493.0,26824.0,9.0,917.5,0.0,1062.0,781.5,16201.5,16837.5,8976.0,20735.0,28570.0,20768.5,6.0,1557.0,1608.0,2932.0,2060.0,48793.0,38506.0,44587.0,35537.0,29140.0,17642.0,9.0,1725.5,1423.0,736.5,2429.5,35511.0,27682.5,30907.5,20826.0,24974.0,11982.5
464,Q8CC88,Vwa8,Vwa8 von Willebrand factor A domain-containing protein 8,53.0,40205.0,34372.0,39494.0,41449.0,22683.0,40411.0,28818.0,25900.0,40711.0,37744.0,40357.0,57030.0,46291.0,33224.0,19067.0,23481.0,30.0,5149.5,8277.5,2899.5,5820.5,25700.0,11027.0,12505.0,4867.0,5659.5,10268.5,16.0,7162.5,2306.0,6603.5,7922.5,7941.0,15439.5,13461.0,6865.5,9307.0,16858.5,28.0,7850.5,5947.0,5592.0,2654.0,28228.0,6017.5,12618.0,5025.5,7189.0,7550.5,38.0,7011.0,4685.0,3950.0,7016.0,25477.0,5139.0,15003.0,15880.0,9694.0,8095.0
465,Q64FW2,Retsat,"Retsat All-trans-retinol 13,14-reductase",14.0,20584.5,40745.0,31617.0,159222.0,40473.5,100383.5,28693.5,36570.5,55691.0,51520.0,33894.0,56472.0,117289.5,115894.0,20302.0,23071.0,2.0,1207.0,2851.0,1151.5,2618.5,6619.0,7797.5,5938.5,4183.5,5116.0,8292.5,2.0,1669.5,994.5,1592.5,1882.5,3856.5,8013.0,5301.0,4119.5,4663.5,8473.5,4.0,2521.0,2523.5,2575.5,1215.5,5268.0,4470.5,5177.5,3704.0,5723.5,5429.0,3.0,2343.0,2666.0,1523.0,3127.0,3995.0,3439.0,6269.0,5950.0,9033.0,3542.0
466,Q9CZS1,Aldh1b1,"Aldh1b1 Aldehyde dehydrogenase X, mitochondrial",15.0,98429.0,43529.5,86533.0,27094.0,42888.0,53989.0,53321.5,38213.5,82110.0,70781.5,35601.5,43127.5,81285.5,60384.5,37034.0,46838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,P80318,Cct3,Cct3 T-complex protein 1 subunit gamma,15.0,16449.0,22623.0,33844.0,14131.0,11274.0,17480.0,22217.0,15894.0,31638.0,25266.0,16975.0,23614.0,26807.0,19520.0,10342.0,15352.0,11.0,3205.0,3124.0,1773.0,4778.0,9771.0,10600.0,8427.0,5033.0,6092.0,9077.0,11.0,2962.5,1678.5,1850.0,2474.5,3397.5,5650.5,2866.0,2975.5,4324.5,5508.5,9.0,5148.5,4287.5,4066.0,2555.0,11259.5,7667.5,8473.0,4162.0,6237.0,3488.5,10.0,7076.0,6029.0,4087.0,5929.0,14230.0,10298.0,13035.0,13278.0,11590.0,9741.0
468,Q9DBF1,Aldh7a1,Aldh7a1 Alpha-aminoadipic semialdehyde dehydrogenase,12.0,38247.0,24266.5,30916.5,22669.0,14877.0,23641.5,21137.5,24224.5,28999.0,25723.0,24333.0,26247.5,38883.0,26631.5,18242.5,23886.5,,,,,,,,,,,,1.0,4590.0,2632.0,3477.0,3482.0,6258.0,8627.0,5601.0,6802.0,7360.0,10121.0,1.0,3411.0,3710.0,4145.0,3809.0,7945.0,5459.0,8126.0,8678.0,9391.0,5192.0,,,,,,,,,,,
469,Q9DBL1,Acadsb,"Acadsb Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",10.0,19793.0,24416.0,25503.0,11892.0,12950.0,23132.0,15889.0,10166.0,21693.0,16105.0,17173.0,26182.0,29883.0,16646.0,8550.0,10407.0,8.0,2683.0,4969.0,4265.5,6073.0,4904.5,6671.5,3616.0,5195.5,16540.0,11330.0,8.0,3906.0,2254.0,3051.0,4149.0,4971.0,11510.0,18297.0,3729.0,13166.0,10148.0,8.0,9936.0,6355.0,7168.0,5279.0,29312.0,6276.0,11486.0,6074.0,10518.0,18177.0,7.0,11205.0,7892.0,3980.0,7434.0,33050.0,8273.0,16096.0,6728.0,7480.0,4486.0
470,Q9JHS4,Clpx,"Clpx ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial",19.0,30382.0,35610.0,31764.0,23132.0,19600.0,33922.0,26000.0,21054.0,35156.0,31174.0,27635.0,43859.0,30530.0,22390.0,16857.0,16484.0,5.0,5690.0,5442.0,2659.0,5294.0,16597.0,13750.0,9783.0,6266.0,8107.0,10027.0,3.0,7179.0,3016.0,3385.0,3891.0,7321.0,14783.0,9668.0,4821.0,6833.0,12674.0,2.0,8799.5,7741.5,10005.5,6066.0,27484.5,11244.0,17490.0,7691.0,11789.0,9926.5,6.0,5643.5,5011.0,4275.5,4897.0,13403.0,7206.0,11729.0,12154.5,9587.5,8231.5
471,P62983,Rps27a,Rps27a Ubiquitin-40S ribosomal protein S27a,1.0,8810.5,12041.0,8092.5,3012.5,5860.5,7438.5,7623.5,7997.0,8476.0,10917.5,5356.5,5735.5,11577.0,6640.0,6141.5,8341.5,,,,,,,,,,,,1.0,1370.5,907.5,1618.0,2985.0,3906.0,3583.5,1326.5,2308.5,4971.5,5502.5,1.0,2783.0,0.0,0.0,1097.0,10221.0,6304.0,10729.0,7732.0,7653.0,3409.0,1.0,2421.0,2533.0,1631.0,2418.0,4989.0,2351.0,3775.0,7148.0,7022.0,4677.0
472,Q9CXY9,Pigk,Pigk GPI-anchor transamidase,10.0,33089.0,56790.0,47889.0,18116.0,22436.0,26983.0,18288.0,14404.0,40498.0,34589.0,8681.0,13563.0,13326.0,8709.0,8797.0,10723.0,7.0,1114.5,1440.0,1203.5,2451.0,16350.5,22568.5,12825.5,19700.0,22564.5,20382.0,6.0,1874.0,792.0,1094.0,1975.0,10959.0,12490.0,4980.0,16244.0,15277.0,17524.0,5.0,3330.0,2207.0,3668.0,3025.0,26363.5,23607.0,22204.0,12430.0,10684.0,5998.0,8.0,2113.0,1765.0,1579.0,2665.0,16059.0,13919.0,17377.0,10015.0,12411.0,7908.0
473,Q91YP3,Dera,Dera Deoxyribose-phosphate aldolase,7.0,9792.0,11682.0,10164.0,10984.0,4884.0,10459.0,5961.0,8174.0,7538.0,9125.0,11440.0,11828.0,11059.0,7577.0,3151.0,8196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1372.0,1485.0,0.0,1999.0,4943.0,1837.0,3830.0,3909.0,2473.0,4017.0
474,Q91X77,Cyp2c50,Cyp2c50 Cytochrome P450 2C50,3.0,18668.0,31820.0,43054.0,14763.0,17179.0,22871.0,19673.5,17884.0,33334.0,27609.0,23405.0,35279.0,33628.0,25153.5,10405.5,13298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
