uniprot_id,description,pep_num,annotation,alb_turbo(+)_1,alb_turbo(+)_2,alb_turbo(+)_3,alb_turbo(-)_1,alb_turbo(-)_2,adip_turbo(+)_1,adip_turbo(+)_2,adip_turbo(+)_3,adip_turbo(-)_1,adip_turbo(-)_2,CD19_turbo(+)_1,CD19_turbo(+)_2,CD19_turbo(+)_3,CD19_turbo(+)_4,CD19_turbo(-)_1,CD19_turbo(-)_2
A0A140T8V3,Vdac3-ps1 Protein Vdac3-ps1,10,,2038757.0,1757869.0,2887237.0,2069184.0,1407107.0,1589140.0,1773007.0,804868.0,1753645.0,1975073.0,159573.0,252901.0,464966.0,214701.0,102658.0,225198.0
P84096,Rhog Rho-related GTP-binding protein RhoG,6,,131096.0,131176.0,179765.0,138655.0,126674.0,257093.0,455742.0,238395.0,499976.0,493687.0,144538.0,200922.0,317547.0,256089.0,92429.0,156891.0
P61358,Rpl27 60S ribosomal protein L27,2,TP,173575.0,151045.0,185271.0,139897.0,100301.0,102305.0,222226.0,85148.0,140990.0,222640.0,33003.0,79623.0,105537.0,59691.0,22761.0,48665.0
Q6P5E4,Uggt1 UDP-glucose:glycoprotein glucosyltransferase 1,47,TP,5063290.0,4802596.0,5490707.0,843254.0,1068523.0,7339133.0,10433608.0,7376823.0,579969.0,770439.0,2081033.0,1693850.0,4255745.0,3618976.0,92304.0,160069.0
P38647,"Hspa9 Stress-70 protein, mitochondrial",25,FP,3494840.0,2532212.0,4602382.0,2376068.0,2943434.0,6481184.0,5129454.0,3775566.0,6394426.0,8887086.0,105061.0,599183.0,667567.0,319079.0,258145.0,311527.0
Q99LC5,"Etfa Electron transfer flavoprotein subunit alpha, mitochondrial",8,FP,2310631.0,2177235.0,2576143.0,2062386.0,1205985.0,694771.0,691746.0,423345.0,563078.0,706668.0,54009.0,114685.0,250959.0,92695.0,58814.0,108882.0
Q91YQ5,Rpn1 Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,16,TP,2854748.0,2930422.0,3175178.0,1970674.0,1354039.0,1581452.0,3878760.0,2590082.0,620367.0,842137.0,216486.0,325222.0,470721.0,373593.0,74500.0,120731.0
Q91X78,Erlin1 Erlin-1,7,TP,603970.0,476527.0,782681.0,203390.0,258576.0,1510430.0,2083457.0,1693925.0,227377.0,305622.0,309270.0,259151.0,799463.0,655255.0,33674.0,63415.0
Q9WUM5,Suclg1 Succinate--CoA ligase,8,FP,4383085.0,2522742.0,5938332.0,3251101.0,3231851.0,378417.0,602776.0,285303.0,415875.0,476461.0,80416.0,105046.0,265907.0,99861.0,65012.0,92318.0
Q8BU31,Rap2c Ras-related protein Rap-2c,1,,17923.0,12349.0,21380.0,15047.0,8786.0,17415.0,17304.0,11133.0,14668.0,15883.0,1628.0,2103.0,5035.0,2035.0,1745.0,2164.0
P63276,Rps17 40S ribosomal protein S17,3,,321233.0,247749.0,406628.0,204963.0,193467.0,93847.0,174981.0,86803.0,118627.0,133666.0,27924.0,50257.0,95009.0,68328.0,24818.0,36499.0
P97351,Rps3a 40S ribosomal protein S3a,9,FP,942346.0,765448.0,1037095.0,661236.0,616202.0,305767.0,482631.0,216920.0,393587.0,372497.0,110516.0,165025.0,330015.0,171578.0,86462.0,140733.0
P82347,Sgcd Delta-sarcoglycan,9,,176315.0,125196.0,180082.0,174727.0,161807.0,2327697.0,3362797.0,2256032.0,414675.0,513071.0,21678.0,45004.0,49458.0,31297.0,17299.0,24739.0
Q6GQT9,Nomo1 Nodal modulator 1,32,TP,3613025.0,3472379.0,3732902.0,628389.0,781724.0,4126083.0,8870752.0,5918220.0,387982.0,604496.0,208809.0,203145.0,484684.0,329757.0,39854.0,60560.0
Q6GT24,Prdx6 Peroxiredoxin-6,4,,137565.0,115606.0,151830.0,98320.0,100313.0,96071.0,96333.0,89730.0,91594.0,148904.0,9171.0,16290.0,20036.0,15516.0,3694.0,13453.0
Q8R0Y6,Aldh1l1 Cytosolic 10-formyltetrahydrofolate dehydrogenase,24,,3665187.0,6024686.0,3911435.0,5812261.0,1331238.0,823848.0,882613.0,756631.0,420356.0,910181.0,60311.0,122267.0,100388.0,116571.0,72578.0,104578.0
P08003,Pdia4 Protein disulfide-isomerase A4,24,TP,2815450.0,3081651.0,3378032.0,641810.0,741012.0,2406725.0,6810073.0,3927176.0,396602.0,535946.0,1299659.0,1037649.0,2628890.0,2571711.0,55664.0,119546.0
Q9JJZ2,Tuba8 Tubulin alpha-8 chain,2,,91928.0,34076.0,106640.0,63048.0,17197.0,25796.0,19141.0,11041.0,19302.0,20591.0,5272.0,6345.0,10031.0,8520.0,3253.0,5362.0
P62245,Rps15a 40S ribosomal protein S15a,4,,1435229.0,857831.0,1597267.0,762237.0,821162.0,216166.0,337538.0,116068.0,262668.0,198351.0,57349.0,62403.0,173344.0,101848.0,45176.0,55025.0
P42669,Pura Transcriptional activator protein Pur-alpha,7,FP,182228.0,152728.0,213324.0,137228.0,134227.0,205024.0,256334.0,206433.0,271260.0,328057.0,33972.0,67424.0,157528.0,76053.0,39895.0,71465.0
Q9Z2Z6,Slc25a20 Mitochondrial carnitine/acylcarnitine carrier protein,9,FP,1805374.0,1582800.0,2223102.0,1831601.0,1869239.0,678908.0,643080.0,266583.0,473406.0,511371.0,37134.0,58224.0,87052.0,43845.0,23345.0,30813.0
P18760,Cfl1 Cofilin-1,5,FP,330034.0,350326.0,487015.0,248644.0,204322.0,268231.0,487627.0,372131.0,539152.0,827085.0,131019.0,276855.0,224605.0,383652.0,58901.0,199651.0
P55302,Lrpap1 Alpha-2-macroglobulin receptor-associated protein,15,TP,1431447.0,1276499.0,1714423.0,230030.0,494466.0,6607066.0,11514836.0,9098687.0,187098.0,476835.0,200878.0,164469.0,529997.0,332505.0,22485.0,37129.0
P14602,Hspb1 Heat shock protein beta-1,5,FP,189257.0,96672.0,196102.0,158153.0,101052.0,678382.0,496118.0,395475.0,584301.0,683704.0,24523.0,46848.0,85858.0,39174.0,21852.0,32840.0
Q3TMX5,Manf Mesencephalic astrocyte-derived neurotrophic factor,6,TP,402195.0,403781.0,506228.0,33185.0,76994.0,190722.0,624964.0,336228.0,27053.0,34060.0,90045.0,72929.0,147066.0,159839.0,1908.0,5232.0
Q99LC3,Ndufa10 NADH dehydrogenase,8,FP,1091276.0,815382.0,1389430.0,961505.0,867941.0,952161.0,807592.0,403023.0,969745.0,745120.0,62726.0,96989.0,148311.0,84669.0,44545.0,50734.0
P08752,Gnai2 Guanine nucleotide-binding protein G(i) subunit alpha-2,7,,216947.0,164518.0,243444.0,211519.0,145837.0,329229.0,579911.0,333486.0,423833.0,623361.0,44890.0,215569.0,118689.0,102059.0,42940.0,68168.0
O88587,Comt Catechol O-methyltransferase,8,,871193.0,963975.0,910484.0,931279.0,666397.0,219274.0,352182.0,211267.0,119479.0,150915.0,9097.0,32559.0,27508.0,15667.0,7455.0,22013.0
E9QN99,Abhd14b Protein ABHD14B,7,,2638450.0,2157118.0,2789079.0,2482836.0,1301069.0,109912.0,167392.0,85545.0,100862.0,113815.0,22104.0,32302.0,48551.0,61532.0,13797.0,18149.0
P35979,Rpl12 60S ribosomal protein L12,4,,407304.0,308452.0,463140.0,335434.0,290962.0,264968.0,430381.0,275264.0,377698.0,504742.0,63229.0,173483.0,184755.0,98333.0,38439.0,91184.0
Q91VR2,"Atp5c1 ATP synthase subunit gamma, mitochondrial",8,FP,4900077.0,4074696.0,5532916.0,4283788.0,3701976.0,1306293.0,1440551.0,760241.0,1311125.0,1234406.0,75081.0,133702.0,243918.0,112920.0,65311.0,95166.0
Q9D0S9,"Hint2 Histidine triad nucleotide-binding protein 2, mitochondrial",3,FP,260043.0,231681.0,310350.0,223655.0,178568.0,65693.0,78367.0,49309.0,56442.0,71476.0,4820.0,10226.0,10839.0,9034.0,3945.0,6336.0
Q922D8,"Mthfd1 C-1-tetrahydrofolate synthase, cytoplasmic",28,,3460732.0,3610847.0,4134883.0,3158183.0,2219441.0,484891.0,586597.0,349972.0,483235.0,580774.0,101697.0,182058.0,190055.0,177031.0,75229.0,167238.0
Q9QXX4,Slc25a13 Calcium-binding mitochondrial carrier protein Aralar2,16,FP,4178347.0,4446850.0,5250202.0,3460394.0,2982055.0,317555.0,594322.0,323324.0,156181.0,198676.0,44989.0,47202.0,100762.0,67184.0,25959.0,56059.0
Q9CQ45,Nenf Neudesin,6,TP,241823.0,176439.0,257766.0,69012.0,84233.0,1183116.0,1756818.0,1146282.0,45423.0,71580.0,31827.0,30831.0,68175.0,47410.0,6221.0,7166.0
O08601,Mttp Microsomal triglyceride transfer protein large subunit,26,TP,25059389.0,17961833.0,12093333.0,3000354.0,3059462.0,1202819.0,1952611.0,1269907.0,417309.0,545238.0,114114.0,131157.0,190601.0,152245.0,44996.0,80536.0
P62196,Psmc5 26S protease regulatory subunit 8,9,FP,833100.0,735893.0,1008269.0,732904.0,495642.0,199585.0,271433.0,159585.0,192436.0,222353.0,35861.0,76523.0,75512.0,66314.0,26509.0,40319.0
P54775,Psmc4 26S protease regulatory subunit 6B,9,FP,777151.0,677176.0,933199.0,794711.0,509851.0,187783.0,230624.0,132251.0,147475.0,204297.0,23450.0,52291.0,50920.0,44370.0,17502.0,27004.0
P60843,Eif4a1 Eukaryotic initiation factor 4A-I,9,,1273925.0,1040480.0,1492768.0,1010053.0,811391.0,383266.0,490303.0,264206.0,460022.0,410959.0,76267.0,148618.0,169923.0,115480.0,58065.0,93832.0
Q6ZWZ6,Rps12-ps3 40S ribosomal protein S12,5,,376370.0,349568.0,520724.0,316042.0,301943.0,249020.0,352574.0,235441.0,304961.0,423306.0,46682.0,80103.0,131860.0,94642.0,30412.0,83583.0
A0A0A6YXN4,Ighv1-18 Protein Ighv1-18,1,,13320.0,13079.0,17392.0,18794.0,4589.0,4640.0,7064.0,4033.0,10064.0,7178.0,142588.0,35221.0,133321.0,102989.0,1298.0,6059.0
Q6ZWY3,Rps27l 40S ribosomal protein S27-like,1,,1201892.0,1337364.0,1596299.0,1057370.0,769713.0,181587.0,268204.0,133597.0,232353.0,225733.0,33278.0,40857.0,86874.0,48022.0,18626.0,45906.0
Q6ZWU9,Rps27 40S ribosomal protein S27,1,,296868.0,466609.0,442897.0,411544.0,308437.0,206043.0,346142.0,180774.0,341035.0,279397.0,72549.0,93634.0,154734.0,150003.0,30065.0,108813.0
Q8VCT4,Ces1d Carboxylesterase 1D,13,TP,2296350.0,2393174.0,2528779.0,345983.0,578593.0,5537722.0,11282523.0,7048588.0,272773.0,551484.0,38996.0,62883.0,64104.0,60209.0,35181.0,63650.0
P51150,Rab7a Ras-related protein Rab-7a,6,FP,497934.0,360992.0,542814.0,371076.0,305232.0,408281.0,474401.0,249264.0,510507.0,420916.0,37393.0,84335.0,91339.0,54124.0,30687.0,35838.0
P19096,Fasn Fatty acid synthase,64,,3411537.0,5136080.0,3734170.0,5144621.0,2404500.0,16057626.0,14186275.0,11419251.0,11571593.0,16197343.0,137154.0,882081.0,434132.0,361513.0,137910.0,346603.0
P56593,Cyp2a12 Cytochrome P450 2A12,9,TP,3927407.0,4390851.0,4478875.0,3677508.0,2942561.0,260074.0,447335.0,213515.0,176042.0,220696.0,31939.0,43155.0,51448.0,47224.0,20563.0,41375.0
Q91ZV0,Mia2 Melanoma inhibitory activity protein 2,9,TP,1056581.0,985136.0,1394351.0,116178.0,173049.0,63665.0,80037.0,53513.0,66457.0,79053.0,17785.0,17545.0,19656.0,28235.0,9288.0,17958.0
P42932,Cct8 T-complex protein 1 subunit theta,18,,3277194.0,2708116.0,3498434.0,678521.0,733468.0,1729639.0,5198863.0,2761990.0,439185.0,510074.0,220212.0,342877.0,726223.0,337870.0,73775.0,112291.0
Q7TNG8,"Ldhd Probable D-lactate dehydrogenase, mitochondrial",12,FP,3927915.0,3116071.0,4642505.0,5402777.0,3332152.0,283263.0,375735.0,161498.0,184104.0,222894.0,45740.0,55571.0,121224.0,68529.0,33124.0,52062.0
P07724,Alb Serum albumin,17,TP,2766473.0,2413147.0,3085703.0,1171016.0,1444835.0,2924839.0,5453778.0,5127820.0,3634647.0,5416973.0,266894.0,483508.0,569350.0,822779.0,92634.0,3617756.0
O08749,"Dld Dihydrolipoyl dehydrogenase, mitochondrial",11,FP,7028803.0,2531494.0,8701682.0,3397345.0,3114816.0,401118.0,493677.0,204536.0,318976.0,368308.0,23327.0,48397.0,92002.0,45806.0,23568.0,36852.0
O88986,"Gcat 2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",9,FP,1945788.0,1660091.0,2375036.0,2305947.0,874048.0,262729.0,263663.0,166054.0,153006.0,168542.0,75782.0,19793.0,237833.0,32905.0,15504.0,38618.0
Q80XN0,"Bdh1 D-beta-hydroxybutyrate dehydrogenase, mitochondrial",9,FP,2130236.0,2277607.0,2551007.0,2463314.0,1492235.0,152739.0,181204.0,77810.0,70172.0,95670.0,20679.0,26534.0,31466.0,27192.0,8108.0,24195.0
P19324,Serpinh1 Serpin H1,15,TP,873930.0,620745.0,944040.0,882695.0,902847.0,8192747.0,18082736.0,10588804.0,1409316.0,2266034.0,63198.0,175815.0,167359.0,122657.0,60763.0,102482.0
Q8BWP5,Ttpa Alpha-tocopherol transfer protein,8,,1657605.0,1229073.0,1848223.0,1269777.0,1021830.0,87004.0,138823.0,60810.0,69469.0,94444.0,18052.0,25198.0,29312.0,48163.0,20889.0,33435.0
O70152,Dpm1 Dolichol-phosphate mannosyltransferase subunit 1,7,TP,487543.0,328290.0,484306.0,497706.0,280054.0,250802.0,253034.0,162136.0,243590.0,248341.0,19109.0,34701.0,65138.0,28567.0,18703.0,28917.0
Q8BQ47,Cnpy4 Protein canopy homolog 4,8,TP,301904.0,267653.0,337475.0,105263.0,126131.0,855878.0,1332976.0,965024.0,72648.0,110474.0,281604.0,290923.0,534176.0,553029.0,6517.0,17947.0
Q9D892,Itpa Inosine triphosphate pyrophosphatase,4,,100181.0,101970.0,111421.0,91720.0,84250.0,61532.0,73264.0,51640.0,67828.0,57566.0,16342.0,23216.0,34103.0,17202.0,12006.0,18237.0
Q99L88,Sntb1 Beta-1-syntrophin,14,,1198139.0,1049628.0,1439037.0,1352087.0,831361.0,877276.0,925221.0,651985.0,754194.0,936689.0,20754.0,59662.0,76548.0,44372.0,17743.0,29545.0
O70475,Ugdh UDP-glucose 6-dehydrogenase,12,,1091817.0,699878.0,1298780.0,764462.0,696165.0,196406.0,293145.0,192216.0,254591.0,362654.0,44911.0,87336.0,143715.0,78648.0,52460.0,56174.0
P62242,Rps8 40S ribosomal protein S8,6,,4400900.0,3909860.0,4915168.0,3385376.0,2913854.0,1496418.0,2670976.0,653467.0,2958127.0,1621864.0,836623.0,875321.0,1973925.0,987941.0,494902.0,736982.0
P61021,Rab5b Ras-related protein Rab-5B,4,,248892.0,183094.0,273239.0,165500.0,161008.0,325509.0,318212.0,188432.0,332370.0,349479.0,25029.0,50906.0,69877.0,40264.0,25230.0,27017.0
Q9D8I1,Mzb1 Marginal zone B- and B1-cell-specific protein,3,TP,39362.0,26329.0,40940.0,31606.0,23272.0,15729.0,18709.0,12273.0,24115.0,18085.0,325145.0,238459.0,685544.0,448188.0,5556.0,7876.0
P47754,Capza2 F-actin-capping protein subunit alpha-2,6,,317353.0,264664.0,366953.0,235018.0,212284.0,261377.0,371450.0,190307.0,298495.0,359281.0,65064.0,87881.0,69538.0,107358.0,44758.0,61198.0
P62821,Rab1A Ras-related protein Rab-1A,2,TP,22414.0,21275.0,24125.0,22792.0,21868.0,35135.0,49026.0,42713.0,56732.0,59272.0,7605.0,15120.0,44437.0,17441.0,10181.0,14797.0
Q9D7B6,"Acad8 Isobutyryl-CoA dehydrogenase, mitochondrial",10,FP,1091409.0,789426.0,1455146.0,881046.0,812784.0,334671.0,384993.0,218841.0,318176.0,293142.0,36985.0,48679.0,89812.0,45214.0,24147.0,36460.0
Q9DCT8,Crip2 Cysteine-rich protein 2,4,,206843.0,148091.0,228075.0,122063.0,100642.0,132648.0,155644.0,103475.0,124227.0,142776.0,35671.0,74589.0,92626.0,59733.0,26507.0,36197.0
A0A075B6A0,Ighm Ig mu chain C region,17,,529117.0,379956.0,626202.0,470430.0,397454.0,259044.0,345510.0,220028.0,492941.0,206838.0,8437179.0,6260777.0,12207961.0,13614779.0,94017.0,370902.0
Q9DCE9,Igtp Protein Igtp,7,,557399.0,435755.0,670030.0,526941.0,560759.0,199218.0,274526.0,122888.0,253354.0,249114.0,41068.0,58215.0,83176.0,58500.0,25245.0,42703.0
Q62425,Ndufa4 Cytochrome c oxidase subunit NDUFA4,3,FP,222567.0,175696.0,288261.0,242764.0,180785.0,43742.0,54188.0,28167.0,40189.0,39881.0,10830.0,13228.0,38074.0,15094.0,7217.0,10425.0
O54724,Ptrf Polymerase I and transcript release factor,12,TP,361462.0,297624.0,379317.0,399258.0,305864.0,3122138.0,2335043.0,3064883.0,2549999.0,4889664.0,11440.0,204774.0,109994.0,72586.0,27720.0,62504.0
O88685,Psmc3 26S protease regulatory subunit 6A,10,FP,587462.0,503443.0,685716.0,489262.0,321483.0,191367.0,266825.0,165225.0,147712.0,165650.0,32254.0,63907.0,92010.0,56266.0,23511.0,36350.0
Q9CQN1,"Trap1 Heat shock protein 75 kDa, mitochondrial",19,FP,4649866.0,3680282.0,5179108.0,4043644.0,2595148.0,952609.0,980735.0,592909.0,847224.0,984119.0,81573.0,128516.0,205469.0,119742.0,69283.0,127853.0
Q9CY64,Blvra Biliverdin reductase A,8,,370756.0,292790.0,390903.0,325234.0,286008.0,407967.0,482907.0,272401.0,473910.0,520700.0,75843.0,125035.0,175303.0,125762.0,72519.0,109415.0
Q9CZE3,Rab32 Ras-related protein Rab-32,4,FP,190408.0,134577.0,229469.0,131307.0,131155.0,185122.0,206782.0,133421.0,256338.0,280719.0,23903.0,45007.0,82236.0,54365.0,27395.0,35174.0
Q8JZR0,Acsl5 Long-chain-fatty-acid--CoA ligase 5,16,TP,2978811.0,1993112.0,3673625.0,2358132.0,1497714.0,156283.0,200755.0,100440.0,118967.0,142896.0,34446.0,47413.0,62206.0,63753.0,22175.0,48260.0
Q9CW42,Marc1 Mitochondrial amidoxime-reducing component 1,8,FP,4135927.0,2991474.0,4747514.0,2757300.0,2036752.0,219688.0,285997.0,170035.0,135214.0,163249.0,22345.0,34615.0,41135.0,41951.0,17509.0,29545.0
Q8VBT2,Sds L-serine dehydratase/L-threonine deaminase,8,,4131843.0,1121329.0,4995323.0,1259837.0,973214.0,103518.0,127619.0,67082.0,75316.0,84064.0,17745.0,26411.0,21427.0,27461.0,16436.0,28735.0
Q3UQ44,Iqgap2 Ras GTPase-activating-like protein IQGAP2,44,,9991198.0,9584459.0,11573583.0,9341302.0,5778297.0,803279.0,1083714.0,542458.0,649267.0,858893.0,127075.0,198173.0,272250.0,199480.0,85658.0,162455.0
Q99MZ7,Pecr Peroxisomal trans-2-enoyl-CoA reductase,8,,2878672.0,1933062.0,3637067.0,2115457.0,2496867.0,209247.0,396075.0,190387.0,211825.0,268549.0,33271.0,52859.0,77850.0,58884.0,26238.0,37124.0
Q91YH5,Atl3 Atlastin-3,12,TP,1327454.0,1105488.0,1508166.0,1121309.0,784741.0,585900.0,668953.0,447131.0,605911.0,656317.0,55230.0,89952.0,100537.0,66115.0,32173.0,56370.0
Q61171,Prdx2 Peroxiredoxin-2,6,,273330.0,262222.0,337548.0,205253.0,214964.0,379906.0,474042.0,320008.0,291451.0,547062.0,59475.0,81154.0,128659.0,152406.0,49769.0,102314.0
Q921J2,Rheb GTP-binding protein Rheb,3,TP,117316.0,94551.0,160751.0,95038.0,100219.0,222512.0,234261.0,147556.0,268275.0,338072.0,19067.0,37231.0,64359.0,34985.0,19567.0,32103.0
P50544,"Acadvl Very long-chain specific acyl-CoA dehydrogenase, mitochondrial",19,FP,1803940.0,1463649.0,2177794.0,1607993.0,1432278.0,979782.0,992591.0,616189.0,904055.0,1111657.0,46665.0,136002.0,140185.0,88336.0,37244.0,75121.0
Q9DBL1,"Acadsb Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",12,FP,1498318.0,1222012.0,2080577.0,1225799.0,999018.0,672136.0,637005.0,336568.0,741018.0,709569.0,48377.0,74663.0,157158.0,53755.0,36209.0,52356.0
Q8VCG4,C8g Complement component C8 gamma chain,4,TP,189042.0,226220.0,199194.0,64248.0,47777.0,15536.0,21416.0,13007.0,12987.0,19119.0,4355.0,4353.0,3714.0,2884.0,1775.0,5514.0
Q9JKR6,Hyou1 Hypoxia up-regulated protein 1,26,TP,4508716.0,4809433.0,5007972.0,939953.0,1072483.0,3170785.0,7882766.0,4742312.0,537742.0,703683.0,1280104.0,1065789.0,2887805.0,2128775.0,95044.0,165022.0
Q99JY0,"Hadhb Trifunctional enzyme subunit beta, mitochondrial",12,TP,3918926.0,3906874.0,4604961.0,4031146.0,2544001.0,1462861.0,1634198.0,770549.0,1684541.0,1818832.0,135941.0,321008.0,478454.0,200579.0,132163.0,168217.0
Q61990,Pcbp2 Poly(rC)-binding protein 2,4,FP,2259103.0,1766398.0,2330272.0,1704884.0,1292378.0,573551.0,777765.0,408246.0,790361.0,750025.0,143705.0,230232.0,446745.0,207505.0,130730.0,181366.0
Q9CQD1,Rab5a Ras-related protein Rab-5A,2,,124125.0,84864.0,140173.0,119927.0,107874.0,190131.0,203141.0,135834.0,196592.0,222594.0,16410.0,27011.0,39194.0,18027.0,17106.0,19274.0
P01027,C3 Complement C3,45,TP,8941223.0,7267725.0,10258434.0,2552636.0,2116920.0,3055435.0,6786966.0,3488898.0,817271.0,1148848.0,182119.0,201518.0,315251.0,237247.0,69320.0,230153.0
P86048,Rpl10l 60S ribosomal protein L10-like,7,,1238077.0,1134760.0,1363713.0,1351024.0,1208839.0,203137.0,603249.0,183092.0,456380.0,289867.0,271234.0,342898.0,750224.0,374552.0,181733.0,284915.0
Q80ZJ1,Rap2a Ras-related protein Rap-2a,1,,44860.0,28999.0,46070.0,33550.0,26472.0,30969.0,35360.0,19447.0,30540.0,33062.0,4369.0,4134.0,4188.0,5422.0,2242.0,4252.0
P11499,Hsp90ab1 Heat shock protein HSP 90-beta,12,TP,1872449.0,1555632.0,2151122.0,1802982.0,1022634.0,448958.0,649188.0,390000.0,439518.0,621103.0,82149.0,290293.0,207571.0,186167.0,66220.0,147992.0
Q921I1,Tf Serotransferrin,2,TP,557299.0,550243.0,740410.0,48874.0,99417.0,238240.0,1094181.0,599273.0,26020.0,59128.0,2080.0,3460.0,6527.0,10095.0,105.0,63343.0
Q8CC86,Naprt Nicotinate phosphoribosyltransferase,12,,1999182.0,1708833.0,2185760.0,1705093.0,1300243.0,172531.0,229121.0,140871.0,152112.0,239313.0,51960.0,65629.0,133511.0,129456.0,16026.0,42628.0
P97807,"Fh Fumarate hydratase, mitochondrial",6,FP,661853.0,399623.0,738583.0,390765.0,352861.0,210817.0,242558.0,167725.0,227455.0,269214.0,20810.0,55714.0,71943.0,44796.0,21964.0,53646.0
P17918,Pcna Proliferating cell nuclear antigen,5,FP,276727.0,250180.0,333881.0,300462.0,171653.0,128098.0,196669.0,86624.0,205828.0,189971.0,63241.0,152686.0,144244.0,123397.0,63510.0,128701.0
Q9D6Y7,Msra Mitochondrial peptide methionine sulfoxide reductase,5,FP,359256.0,226666.0,507809.0,317613.0,358127.0,85569.0,110947.0,82869.0,66609.0,117746.0,2545.0,11270.0,12466.0,7815.0,3149.0,7439.0
Q9Z2X1,Hnrnpf Heterogeneous nuclear ribonucleoprotein F,5,FP,342569.0,245954.0,424205.0,395873.0,246136.0,106393.0,233040.0,97754.0,145703.0,120749.0,40885.0,81442.0,89352.0,67303.0,33389.0,49018.0
Q8BH64,Ehd2 EH domain-containing protein 2,15,,305138.0,253126.0,216360.0,374948.0,195988.0,5195406.0,4348770.0,3730557.0,4013709.0,5732833.0,2866.0,226263.0,96963.0,61513.0,21333.0,31744.0
Q9JKC8,Ap3m1 AP-3 complex subunit mu-1,8,,2224649.0,1215373.0,2528787.0,1808041.0,1152702.0,676562.0,733195.0,388357.0,642246.0,803138.0,58156.0,106181.0,143687.0,86258.0,39047.0,81012.0
Q8R0Y8,Slc25a42 Mitochondrial coenzyme A transporter SLC25A42,7,FP,1677458.0,1316623.0,1834908.0,1742207.0,1077771.0,165005.0,176127.0,78108.0,109805.0,137659.0,9762.0,19119.0,22862.0,20215.0,6422.0,17246.0
Q9JIF7,Copb1 Coatomer subunit beta,22,TP,3512786.0,3456943.0,4147862.0,3346671.0,2026609.0,743852.0,861410.0,462356.0,806009.0,812482.0,151026.0,194614.0,366667.0,210908.0,103782.0,157293.0
Q8BHN3,Ganab Neutral alpha-glucosidase AB,25,TP,5224851.0,4130317.0,5500618.0,504285.0,1001967.0,6916619.0,14684007.0,9691288.0,344691.0,633605.0,679136.0,533435.0,1454927.0,1065170.0,54660.0,77214.0
Q9QZE5,Copg1 Coatomer subunit gamma-1,16,,3143589.0,3192352.0,3574451.0,2977900.0,1827304.0,868905.0,984140.0,547081.0,966069.0,1095322.0,143002.0,191327.0,405165.0,177458.0,91808.0,148126.0
Q9CZS1,"Aldh1b1 Aldehyde dehydrogenase X, mitochondrial",11,FP,3463661.0,891096.0,4446030.0,984962.0,1291381.0,104410.0,188352.0,93194.0,102945.0,111628.0,32793.0,49990.0,59729.0,45702.0,26591.0,34774.0
Q63836,Selenbp2 Selenium-binding protein 2,1,FP,44631.0,68223.0,46223.0,50792.0,45020.0,4121.0,7889.0,5159.0,4895.0,7225.0,2426.0,2337.0,1663.0,2310.0,1187.0,2340.0
P17563,Selenbp1 Selenium-binding protein 1,1,FP,45855.0,40708.0,48142.0,34215.0,21200.0,53311.0,51254.0,67010.0,31926.0,93760.0,0.0,5537.0,2751.0,2918.0,777.0,3918.0
P14869,Rplp0 60S acidic ribosomal protein P0,7,FP,665741.0,770903.0,667044.0,859088.0,395113.0,299081.0,444135.0,207878.0,339610.0,411803.0,110821.0,301664.0,315208.0,141541.0,72389.0,113460.0
E9Q616,Ahnak Protein Ahnak,89,,2095607.0,1592291.0,2300530.0,1901005.0,2106885.0,17278298.0,37005710.0,29247703.0,4826853.0,12208794.0,184917.0,989277.0,670419.0,580055.0,246566.0,377722.0
Q9WUZ9,Entpd5 Ectonucleoside triphosphate diphosphohydrolase 5,12,TP,5256519.0,4894634.0,5350832.0,864905.0,918349.0,1554282.0,2812222.0,1560467.0,227595.0,278286.0,55279.0,53475.0,120579.0,95962.0,13809.0,29949.0
Q9CPQ8,"Atp5l ATP synthase subunit g, mitochondrial",3,FP,562675.0,503461.0,654913.0,517365.0,348455.0,108625.0,154709.0,81178.0,111436.0,124908.0,16400.0,35591.0,30830.0,29902.0,12354.0,25738.0
