uniprot_id,description,pep_num,annotation,ctrl_turbo(+)_1,ctrl_turbo(+)_2,ctrl_turbo(+)_3,fast_turbo(+)_1,fast_turbo(+)_2,fast_turbo(+)_3,LPS_turbo(+)_1,LPS_turbo(+)_2,LPS_turbo(+)_3,LPS_turbo(+)_4,ctrl_turbo(-)_1,ctrl_turbo(-)_2,fast_turbo(-)_1,fast_turbo(-)_2,LPS_turbo(-)_1,LPS_turbo(-)_2
Q64282,Ifit1 Interferon-induced protein with tetratricopeptide repeats 1,16,,331718.0,321378.0,423888.0,282924.0,304457.0,260969.0,4759706.0,3067827.0,5108579.0,5606829.0,330896.0,615740.0,484828.0,349960.0,2634929.0,2890552.0
Q60930,Vdac2 Voltage-dependent anion-selective channel protein 2,13,FP,777831.0,875994.0,2703353.0,461627.0,707113.0,980438.0,1174382.0,880295.0,1727887.0,1401625.0,712554.0,1331939.0,1889344.0,1118705.0,541682.0,961823.0
P62821,Rab1A Ras-related protein Rab-1A,6,TP,644338.0,758855.0,912667.0,381651.0,462908.0,616686.0,745721.0,646501.0,1241753.0,1083894.0,446424.0,731206.0,880548.0,694525.0,536152.0,594830.0
Q6ZWZ6,Rps12-ps3 40S ribosomal protein S12,7,,1299055.0,1474943.0,2914195.0,789945.0,1158484.0,1580542.0,2183032.0,1478478.0,3490326.0,2282648.0,955804.0,1338357.0,2605192.0,2035453.0,976231.0,1588077.0
P50171,Hsd17b8 Estradiol 17-beta-dehydrogenase 8,9,FP,1291438.0,1296773.0,1331384.0,1452534.0,964656.0,1544199.0,1341974.0,1044766.0,1718912.0,1496013.0,1336982.0,1631809.0,1582220.0,1335138.0,905109.0,1130748.0
Q9DD20,Mettl7b Methyltransferase-like protein 7B,9,TP,4056874.0,3601997.0,4191203.0,2075633.0,1850909.0,2985210.0,1958784.0,1621927.0,2316091.0,2325016.0,3365919.0,4196208.0,3126484.0,2513254.0,1589585.0,1555553.0
P62827,Ran GTP-binding nuclear protein Ran,4,FP,2794253.0,3108529.0,3821446.0,2224161.0,2167774.0,3057787.0,3427560.0,3160501.0,5922099.0,4890794.0,2990486.0,3163207.0,4009252.0,2822879.0,2414682.0,2608388.0
Q8VCW8,"Acsf2 Acyl-CoA synthetase family member 2, mitochondrial",29,FP,7545169.0,9200569.0,8718757.0,6438045.0,5772542.0,9526592.0,8162367.0,5764750.0,9895610.0,8583403.0,7203472.0,11072558.0,9927472.0,7306664.0,6337800.0,6553027.0
Q91VB8,Hba-a2 Hemoglobin subunit alpha,4,,1826079.0,1696564.0,2005065.0,1285887.0,824399.0,1363352.0,1379049.0,4015276.0,1797252.0,2713219.0,973412.0,713079.0,4532572.0,1196840.0,1088951.0,1782612.0
Q8BK64,Ahsa1 Activator of 90 kDa heat shock protein ATPase homolog 1,16,TP,1824981.0,2048768.0,2276003.0,1217692.0,1132574.0,1618811.0,1935580.0,1562624.0,3132231.0,2733406.0,1704958.0,2563182.0,2117941.0,1950060.0,1403584.0,1468452.0
Q63836,Selenbp2 Selenium-binding protein 2,5,FP,175014.0,238646.0,374704.0,161001.0,125529.0,276646.0,273751.0,128787.0,396351.0,272051.0,142558.0,259380.0,484155.0,195674.0,244869.0,244538.0
P60843,Eif4a1 Eukaryotic initiation factor 4A-I,11,,4322858.0,4856511.0,5295685.0,3034933.0,3280834.0,5874802.0,6799072.0,4853862.0,7259141.0,7523238.0,4123613.0,5738334.0,6111311.0,4425053.0,4199270.0,4698061.0
Q8VCT4,Ces1d Carboxylesterase 1D,17,TP,6963018.0,11821070.0,9893629.0,2803303.0,3059048.0,3693941.0,1173716.0,876997.0,2818241.0,2591050.0,353355.0,568292.0,665265.0,397380.0,273165.0,337177.0
P35293,Rab18 Ras-related protein Rab-18,8,,1099889.0,1318340.0,1604557.0,736554.0,698744.0,1007669.0,1456548.0,1060246.0,2138750.0,1883949.0,1030890.0,1334587.0,1361253.0,1102480.0,927407.0,996041.0
Q91ZV0,Mia2 Melanoma inhibitory activity protein 2,16,TP,2630333.0,3425308.0,5752685.0,891609.0,2188965.0,2707570.0,1523998.0,1169910.0,4848334.0,4131809.0,173638.0,344117.0,203774.0,188329.0,101816.0,132528.0
P97807,"Fh Fumarate hydratase, mitochondrial",19,FP,3669871.0,2912420.0,4355025.0,1487693.0,2566828.0,3240961.0,3801893.0,3144309.0,4965850.0,5114293.0,2197371.0,2811342.0,4644806.0,3477108.0,2196625.0,2998589.0
Q8VCM7,Fgg Fibrinogen gamma chain,19,TP,6849539.0,9215183.0,9722495.0,1983145.0,3705248.0,6352647.0,10170716.0,5737552.0,19654031.0,20961790.0,505711.0,1679898.0,1215937.0,987629.0,1030627.0,1039993.0
P63017,Hspa8 Heat shock cognate 71 kDa protein,18,FP,6512219.0,7090358.0,8323670.0,3439634.0,3745616.0,6020601.0,7178475.0,6141513.0,10677743.0,11105876.0,4675010.0,7548454.0,8613731.0,6446429.0,4499584.0,4754479.0
Q80XN0,"Bdh1 D-beta-hydroxybutyrate dehydrogenase, mitochondrial",18,FP,4292691.0,5835777.0,5434113.0,3394147.0,3489900.0,3997737.0,3764077.0,3579938.0,4814651.0,4826769.0,4774901.0,5989201.0,4458605.0,3707490.0,2414395.0,2723709.0
O08601,Mttp Microsomal triglyceride transfer protein large subunit,44,TP,38145454.0,37540174.0,67375749.0,11799925.0,20337897.0,22467250.0,12384213.0,6283951.0,28463302.0,26172786.0,1071639.0,2958998.0,2524825.0,1161637.0,865739.0,1494541.0
Q64516,Gk Glycerol kinase,12,FP,1299100.0,1467814.0,1379733.0,1081346.0,886098.0,1314957.0,1411653.0,1127919.0,2257684.0,2107585.0,1246551.0,1523931.0,1539487.0,1294351.0,904366.0,877595.0
Q91YW3,Dnajc3 DnaJ homolog subfamily C member 3,19,TP,3013863.0,4045225.0,3641191.0,1164523.0,1285134.0,1860639.0,1420231.0,920921.0,3820093.0,3409251.0,299363.0,540471.0,387784.0,293471.0,289274.0,308436.0
Q9QXD6,"Fbp1 Fructose-1,6-bisphosphatase 1",12,,1524571.0,1129320.0,1090150.0,755842.0,580593.0,1069011.0,992729.0,1418218.0,1156362.0,1795215.0,817035.0,652435.0,1725866.0,781743.0,843908.0,1238682.0
P10126,Eef1a1 Elongation factor 1-alpha 1,10,FP,4951323.0,6808342.0,6942158.0,2600167.0,2843922.0,4727824.0,5991590.0,4196644.0,7224464.0,8229454.0,4871072.0,6296938.0,5304138.0,3947112.0,3589938.0,3416863.0
Q9DCS2,UPF0585 protein C16orf13 homolog,8,,1569777.0,1871388.0,2451183.0,914613.0,1560513.0,1808554.0,2312702.0,1552077.0,2757982.0,2340337.0,1242319.0,2031595.0,2576934.0,1630713.0,1388367.0,1650064.0
Q8QZR3,Ces2a Pyrethroid hydrolase Ces2a,15,,10080630.0,16498079.0,14459495.0,4106998.0,5243533.0,11173038.0,3583796.0,1473959.0,7245047.0,6462076.0,318503.0,670237.0,538131.0,425480.0,288235.0,302893.0
O54749,Cyp2j5 Cytochrome P450 2J5,18,TP,4878116.0,5900546.0,6365315.0,3331372.0,3393646.0,5166257.0,4454604.0,3370372.0,6267899.0,5413416.0,5541875.0,6466498.0,5534460.0,4194528.0,3185751.0,3565628.0
Q8VC81,Pla2g12b Group XIIB secretory phospholipase A2-like protein,9,,4349493.0,7695420.0,7122441.0,2502307.0,3111846.0,4745485.0,3008972.0,2594508.0,8924851.0,9318847.0,112256.0,511028.0,181902.0,143736.0,96560.0,121970.0
P01027,C3 Complement C3,77,TP,25628676.0,29257843.0,29450732.0,8905426.0,11756713.0,13052836.0,26796611.0,21303011.0,58520414.0,62120363.0,3541288.0,6734923.0,3720252.0,3515558.0,4884451.0,6304942.0
P62242,Rps8 40S ribosomal protein S8,11,,2298559.0,2226492.0,4139365.0,1117280.0,2081153.0,2196368.0,3391700.0,2823760.0,5061767.0,4488245.0,1460947.0,1754481.0,4659661.0,3434248.0,1836447.0,2759315.0
P52760,Hrsp12 Ribonuclease UK114,5,FP,268182.0,116298.0,115743.0,122174.0,47206.0,83729.0,80954.0,153624.0,95363.0,147350.0,72800.0,101152.0,234975.0,122404.0,84480.0,118703.0
P28665,Mug1 Murinoglobulin-1,29,TP,9478956.0,13748874.0,14357671.0,9872227.0,11614696.0,20758608.0,7910987.0,5890326.0,11382909.0,11183717.0,1091616.0,1962851.0,2391966.0,1384117.0,844272.0,1194460.0
P35979,Rpl12 60S ribosomal protein L12,5,,498738.0,367661.0,820525.0,307160.0,352682.0,645279.0,670676.0,609868.0,919550.0,818303.0,337420.0,453879.0,1086254.0,616260.0,446579.0,729317.0
P62900,Rpl31 60S ribosomal protein L31,6,,1645787.0,1531170.0,2750123.0,685157.0,1475861.0,1617212.0,2050363.0,1967096.0,3372318.0,2870130.0,942900.0,1492926.0,3068590.0,2321584.0,1539791.0,2035585.0
Q91YQ5,Rpn1 Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,22,TP,3942283.0,4979072.0,5391534.0,2727125.0,2526003.0,4592007.0,3307376.0,2631247.0,6387573.0,5297023.0,2007617.0,3185396.0,3776333.0,2151740.0,1655578.0,2452179.0
O88587,Comt Catechol O-methyltransferase,13,,9390034.0,12794735.0,8939040.0,7620668.0,5656770.0,6915093.0,8136405.0,6864098.0,11639164.0,11360007.0,6313604.0,9928713.0,6875564.0,5816534.0,5601868.0,6578461.0
Q3TMX5,Manf Mesencephalic astrocyte-derived neurotrophic factor,6,TP,1193557.0,2084331.0,1951790.0,615469.0,596813.0,1115680.0,552219.0,268896.0,2069125.0,1566350.0,118379.0,176194.0,117769.0,106132.0,62020.0,86607.0
P32020,Scp2 Non-specific lipid-transfer protein,25,TP,9823135.0,9072600.0,6647393.0,10997783.0,3708193.0,10568147.0,6479943.0,6161171.0,8714506.0,8509161.0,9110823.0,12398004.0,9713939.0,6343751.0,4986341.0,4940555.0
Q9CR62,Slc25a11 Mitochondrial 2-oxoglutarate/malate carrier protein,13,FP,2864693.0,2949287.0,4226745.0,2170761.0,2545429.0,2931496.0,3576031.0,2864789.0,4425698.0,3998244.0,2916785.0,3491296.0,3980269.0,3534523.0,1918277.0,2871635.0
A0A140T8V3,Vdac3-ps1 Protein Vdac3-ps1,13,,1659709.0,1956863.0,7745293.0,1146195.0,1772528.0,2291752.0,3314295.0,2090320.0,4216188.0,3219621.0,1913152.0,3077858.0,4806344.0,2742239.0,1310516.0,3014338.0
P08249,"Mdh2 Malate dehydrogenase, mitochondrial",15,FP,2359064.0,2008103.0,1538778.0,1571355.0,624054.0,1481903.0,1422562.0,1371472.0,2368914.0,1776629.0,1328337.0,1767433.0,2185055.0,1223940.0,1080752.0,930261.0
Q9WUZ9,Entpd5 Ectonucleoside triphosphate diphosphohydrolase 5,17,TP,16491898.0,31028872.0,25788004.0,13275446.0,9897248.0,16831373.0,5772098.0,4335588.0,18388237.0,16918324.0,1900766.0,2833854.0,3488284.0,3012237.0,1536744.0,1494524.0
P11725,"Otc Ornithine carbamoyltransferase, mitochondrial",16,FP,3445881.0,3575403.0,3583941.0,2197260.0,1720236.0,3637915.0,2954491.0,2914355.0,3106239.0,3737709.0,2972606.0,4077545.0,4767054.0,2336443.0,2021283.0,2849524.0
Q921H8,"Acaa1a 3-ketoacyl-CoA thiolase A, peroxisomal",4,,365734.0,352385.0,330266.0,230830.0,157584.0,341313.0,245200.0,224157.0,390806.0,363875.0,306053.0,357499.0,410150.0,335696.0,175710.0,152400.0
Q8BGC4,Zadh2 Prostaglandin reductase-3,16,,8610634.0,8194410.0,9270181.0,7381960.0,5366124.0,7719857.0,7833830.0,6091733.0,11141243.0,8814168.0,8708783.0,9544681.0,9201796.0,8201226.0,5244246.0,6327330.0
P61750,Arf4 ADP-ribosylation factor 4,2,,106127.0,155915.0,140362.0,97472.0,72240.0,77551.0,167364.0,134672.0,212577.0,224400.0,135081.0,153716.0,82378.0,110967.0,104559.0,119516.0
Q9JKR6,Hyou1 Hypoxia up-regulated protein 1,42,TP,13781140.0,21633704.0,22184056.0,6269353.0,7132702.0,11930112.0,8437495.0,5240005.0,22089435.0,21670821.0,1785080.0,3403605.0,3160797.0,2197361.0,1882736.0,2579904.0
Q4LDG0,Slc27a5 Bile acyl-CoA synthetase,27,TP,9285654.0,9426438.0,10950941.0,5645581.0,5893506.0,8473760.0,8501973.0,6578904.0,10687871.0,11407403.0,7373615.0,10462136.0,9736560.0,7507577.0,6143721.0,6774421.0
Q64458,Cyp2c29 Cytochrome P450 2C29,10,TP,2394425.0,2724945.0,2550817.0,1151183.0,1327661.0,1344875.0,1361671.0,1047412.0,2170674.0,1642155.0,2305041.0,3548686.0,1882799.0,1614145.0,1343023.0,1228527.0
Q9DB20,"Atp5o ATP synthase subunit O, mitochondrial",9,FP,2131936.0,2255718.0,2753037.0,1430368.0,1619455.0,2233248.0,2148145.0,1608284.0,2397688.0,2341050.0,1531749.0,1994141.0,2819110.0,1941203.0,1245643.0,1629933.0
Q9QZE5,Copg1 Coatomer subunit gamma-1,28,,3780624.0,4212512.0,5305374.0,2906150.0,2706678.0,3774844.0,6036564.0,4534009.0,8005788.0,7422059.0,4134422.0,4698801.0,5700257.0,4096809.0,3442010.0,4626596.0
P08113,Hsp90b1 Endoplasmin,35,TP,7877107.0,9619647.0,11125023.0,3652214.0,3785475.0,5990017.0,5127724.0,3891882.0,12124175.0,12148138.0,1876800.0,3261025.0,2534310.0,1704660.0,1733494.0,2289222.0
E9QNL5,Sult1a1 Sulfotransferase,10,,3273010.0,2644876.0,2690711.0,2242662.0,2478891.0,2674462.0,1906120.0,1854590.0,2945841.0,2758360.0,2536852.0,2103509.0,2757409.0,2345690.0,953905.0,1196590.0
Q9JJI8,Rpl38 60S ribosomal protein L38,5,,1497793.0,1811487.0,2340994.0,869786.0,1224403.0,1753314.0,2394140.0,1516070.0,3617150.0,3209239.0,1141898.0,1712860.0,2389285.0,1981746.0,1448782.0,1401752.0
Q9Z2I8,Suclg2 Succinate--CoA ligase,20,FP,6642463.0,6030577.0,6820988.0,3714150.0,3484371.0,4747573.0,4354228.0,3389064.0,5438042.0,5490558.0,5396940.0,6807649.0,5271317.0,4037377.0,2866450.0,2576109.0
O08749,"Dld Dihydrolipoyl dehydrogenase, mitochondrial",18,FP,12316162.0,10213449.0,12786695.0,4285947.0,5629964.0,5237239.0,7342873.0,5155878.0,12235004.0,8753317.0,7332202.0,8840871.0,5826524.0,8376043.0,5315044.0,3944368.0
Q8CAQ8,Immt MICOS complex subunit Mic60,31,FP,3347171.0,3678531.0,5970638.0,2823159.0,2929467.0,3727928.0,4535428.0,4008884.0,6535668.0,5930714.0,4368104.0,5950263.0,6392429.0,4949262.0,2944590.0,3846292.0
E9QN99,Abhd14b Protein ABHD14B,9,,4951483.0,4637653.0,3446621.0,3538156.0,2762013.0,3683114.0,3710462.0,2881595.0,4424240.0,4165793.0,4488684.0,5332875.0,3781997.0,3173925.0,2452846.0,2718918.0
P62806,Hist4h4 Histone H4,5,FP,178261.0,196657.0,1019812.0,86781.0,470446.0,176229.0,841983.0,872110.0,2097009.0,1741460.0,113453.0,996077.0,486714.0,372665.0,1190509.0,807743.0
Q64176,Ces1e Carboxylesterase 1E,15,TP,4962718.0,6811511.0,7393744.0,2246974.0,2711053.0,4294827.0,1026266.0,603030.0,2918640.0,2519376.0,130568.0,279221.0,199957.0,181583.0,112465.0,114804.0
Q61635,"Ifi47 Interferon gamma inducible protein 47, isoform CRA_a",17,,1126044.0,1421628.0,1271126.0,793156.0,605084.0,993579.0,3372630.0,2170948.0,4708892.0,3915168.0,1435821.0,1916744.0,1087650.0,921549.0,1489700.0,2175740.0
Q921X9,Pdia5 Protein disulfide-isomerase A5,23,TP,11997837.0,13298509.0,15638650.0,6082998.0,7082783.0,9913199.0,7986858.0,5897248.0,15652742.0,14336874.0,3914995.0,5433441.0,6219310.0,5015631.0,3857943.0,4936913.0
Q9D023,Mpc2 Mitochondrial pyruvate carrier 2,5,FP,687597.0,1059068.0,1179676.0,738072.0,754726.0,943614.0,883977.0,694905.0,1217640.0,1027591.0,931070.0,1192514.0,1078290.0,942320.0,470386.0,654095.0
Q9CQN1,"Trap1 Heat shock protein 75 kDa, mitochondrial",28,FP,4917696.0,4903048.0,5995343.0,4653678.0,2975122.0,5273829.0,3572234.0,2893991.0,5342335.0,4461026.0,4731129.0,6091600.0,6179732.0,4206641.0,2295441.0,2797457.0
Q99L88,Sntb1 Beta-1-syntrophin,17,,1028051.0,1003360.0,1016761.0,1013727.0,688637.0,1142048.0,905171.0,747556.0,1608952.0,1312309.0,1018379.0,1074887.0,1230434.0,943710.0,525714.0,671467.0
Q9EQ20,Aldh6a1 Methylmalonate-semialdehyde dehydrogenase,17,FP,1986213.0,1540652.0,1885645.0,923018.0,1215275.0,1584910.0,2088738.0,1409053.0,2168348.0,2010389.0,1262759.0,1904276.0,2135009.0,1716666.0,1345048.0,1602971.0
Q9CQT1,Mri1 Methylthioribose-1-phosphate isomerase,10,FP,573565.0,645084.0,619902.0,496304.0,385261.0,543196.0,642337.0,548548.0,939084.0,745319.0,635465.0,753541.0,687965.0,551280.0,394680.0,527499.0
P84096,Rhog Rho-related GTP-binding protein RhoG,9,,501781.0,498602.0,655510.0,317937.0,326029.0,427771.0,738379.0,597134.0,1276368.0,1029330.0,430436.0,600033.0,614959.0,491618.0,440559.0,570006.0
Q91VR2,"Atp5c1 ATP synthase subunit gamma, mitochondrial",15,FP,11057231.0,13390744.0,18279494.0,7817959.0,9563324.0,12514697.0,11748262.0,9192559.0,14890816.0,13670108.0,9909239.0,13179503.0,16255611.0,12692765.0,6939052.0,8526929.0
O35215,Ddt D-dopachrome decarboxylase,1,,71866.0,29735.0,25485.0,34941.0,16850.0,28942.0,25151.0,31141.0,33997.0,45178.0,19279.0,25886.0,61851.0,35492.0,22840.0,35452.0
Q3U3J1,"Bckdha 2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",15,,1774239.0,1802361.0,2457820.0,1099050.0,1337722.0,2118652.0,1724258.0,1320057.0,2276726.0,2139371.0,1510029.0,2007619.0,2550803.0,1868652.0,1061856.0,1255745.0
Q8CC86,Naprt Nicotinate phosphoribosyltransferase,21,,2662249.0,3007910.0,3314494.0,2221389.0,1827677.0,2646335.0,2964008.0,2403625.0,4233193.0,3521558.0,2928097.0,3292887.0,3247575.0,2886555.0,2013082.0,2376594.0
P47962,Rpl5 60S ribosomal protein L5,11,FP,1411281.0,1363658.0,2456249.0,760031.0,1140330.0,1267828.0,1883850.0,1612448.0,2519564.0,2348809.0,982284.0,1403001.0,2189998.0,1635152.0,1186770.0,1753077.0
P58252,Eef2 Elongation factor 2,33,FP,7378981.0,8880231.0,6682932.0,5379313.0,4400025.0,7337918.0,9442205.0,7122292.0,11423520.0,11504645.0,5901817.0,9274959.0,8299372.0,4742609.0,5711223.0,7159019.0
P48758,Cbr1 Carbonyl reductase,7,,2045946.0,1716679.0,1904981.0,1206909.0,1302107.0,1665427.0,1730629.0,1401221.0,2309372.0,2276338.0,1308613.0,1827168.0,1825312.0,1512404.0,1121491.0,1199356.0
Q9ERR7,Sep15 15 kDa selenoprotein,6,TP,781682.0,1442098.0,1341119.0,492687.0,496602.0,835779.0,557863.0,307095.0,1848080.0,1592348.0,60193.0,153278.0,99211.0,73591.0,51973.0,68973.0
Q91VI7,Rnh1 Ribonuclease inhibitor,14,,934293.0,1130414.0,1063188.0,702654.0,650886.0,1140266.0,712353.0,534585.0,1108786.0,756329.0,935388.0,1279871.0,1169443.0,767670.0,418316.0,538443.0
Q9CRB3,Urah 5-hydroxyisourate hydrolase,5,,475632.0,474886.0,565571.0,212946.0,285143.0,378394.0,496202.0,380447.0,570900.0,522715.0,299546.0,444407.0,475149.0,406072.0,298703.0,347355.0
E9Q035,Gm20425 Protein Gm20425,8,,414297.0,374877.0,351751.0,393390.0,249242.0,374254.0,586252.0,484772.0,810213.0,813943.0,360626.0,616837.0,425442.0,422515.0,409650.0,500964.0
Q9DBG1,"Cyp27a1 Sterol 26-hydroxylase, mitochondrial",23,FP,5104105.0,7873173.0,9211616.0,4282238.0,5250459.0,7753792.0,6612055.0,3554974.0,8176204.0,6410042.0,6039149.0,7880821.0,8381279.0,6085256.0,3846657.0,4123023.0
Q8BWP5,Ttpa Alpha-tocopherol transfer protein,13,,823314.0,886565.0,520358.0,800586.0,337720.0,818603.0,327197.0,307689.0,461114.0,474824.0,735053.0,941105.0,552881.0,353059.0,401280.0,270340.0
P51150,Rab7a Ras-related protein Rab-7a,10,FP,1515060.0,1605810.0,1126733.0,1197145.0,867471.0,1473666.0,2031698.0,1472746.0,2687968.0,2564245.0,1273926.0,1716587.0,1607723.0,1167389.0,1193739.0,1344604.0
Q3UQ44,Iqgap2 Ras GTPase-activating-like protein IQGAP2,68,,7692523.0,8913983.0,9231097.0,7674733.0,6714103.0,11388880.0,9664996.0,7104267.0,13607941.0,11810719.0,9526376.0,10898063.0,13909237.0,9561554.0,5971954.0,6885981.0
Q9Z2X1,Hnrnpf Heterogeneous nuclear ribonucleoprotein F,10,FP,466658.0,500109.0,502855.0,365417.0,363924.0,515859.0,507727.0,429984.0,736598.0,627073.0,448667.0,637006.0,683372.0,461894.0,326516.0,382443.0
Q9CW42,Marc1 Mitochondrial amidoxime-reducing component 1,15,FP,4849040.0,4684217.0,5241177.0,3356034.0,3205062.0,4007437.0,3739988.0,3440207.0,5208230.0,5069895.0,3759813.0,4738420.0,4128801.0,3763899.0,2364368.0,2729778.0
Q99LC5,"Etfa Electron transfer flavoprotein subunit alpha, mitochondrial",14,FP,4689113.0,4303857.0,4056177.0,3395850.0,2946269.0,4285539.0,3778405.0,2969171.0,4839215.0,4634896.0,3136951.0,3892086.0,5045020.0,3422830.0,2276104.0,2614651.0
Q62167,Ddx3x ATP-dependent RNA helicase DDX3X,6,FP,377886.0,345345.0,372670.0,246101.0,293857.0,356017.0,665075.0,507516.0,964014.0,946124.0,312466.0,509833.0,482816.0,442812.0,467452.0,475127.0
Q6PHN9,Rab35 Ras-related protein Rab-35,5,,210489.0,216727.0,227896.0,225225.0,160144.0,286710.0,284168.0,211364.0,416229.0,358984.0,203267.0,275715.0,293391.0,215056.0,185125.0,196601.0
P26150,Hsd3b3 3 beta-hydroxysteroid dehydrogenase/Delta 5-- 4-isomerase type 3,3,TP,1113915.0,1344078.0,1554818.0,542350.0,462353.0,705460.0,653579.0,467971.0,1170952.0,897948.0,1221096.0,1379896.0,871018.0,727590.0,536706.0,423271.0
Q9CQI6,Cotl1 Coactosin-like protein,6,FP,267873.0,314279.0,401151.0,164063.0,215905.0,274164.0,492635.0,411353.0,850067.0,649487.0,236087.0,326945.0,354870.0,322342.0,326842.0,391909.0
P34914,Ephx2 Bifunctional epoxide hydrolase 2,16,,2600272.0,2548281.0,2858991.0,1866926.0,1231054.0,2476253.0,1831116.0,2116174.0,2587624.0,2464254.0,1754269.0,2798036.0,4495553.0,2097873.0,1244073.0,1910145.0
Q9D826,Pipox Peroxisomal sarcosine oxidase,16,,2499852.0,2405401.0,2774737.0,1601938.0,1218421.0,1867680.0,1589617.0,1289588.0,2360813.0,2013718.0,2052693.0,2340205.0,2182655.0,1787631.0,1114265.0,1182874.0
P61211,Arl1 ADP-ribosylation factor-like protein 1,6,,1471163.0,1530511.0,1696470.0,1207029.0,1063432.0,1551307.0,1964882.0,1624609.0,2767549.0,2441908.0,1682271.0,2118114.0,1903195.0,1438779.0,1251282.0,1628433.0
Q99LB7,"Sardh Sarcosine dehydrogenase, mitochondrial",29,FP,6680695.0,3809459.0,4087720.0,3479405.0,1930136.0,4192501.0,2964110.0,2579078.0,4841376.0,2403848.0,4114216.0,5964215.0,5208130.0,2540127.0,3026586.0,2652191.0
Q8K169,Ugt2b5 UDP-glucuronosyltransferase,2,,1693770.0,2686394.0,2671957.0,792639.0,890180.0,1363214.0,495644.0,302845.0,763821.0,860911.0,150988.0,254385.0,145516.0,126076.0,95001.0,118293.0
P40936,Inmt Indolethylamine N-methyltransferase,8,,1580182.0,1186889.0,1604043.0,558140.0,737723.0,637930.0,701631.0,640575.0,928478.0,992332.0,883419.0,900702.0,844913.0,852406.0,424476.0,653263.0
Q8R404,Mic13 MICOS complex subunit MIC13,4,FP,495532.0,616163.0,925571.0,247482.0,493817.0,446727.0,678294.0,507602.0,853982.0,823840.0,499734.0,746939.0,905120.0,674280.0,360184.0,477041.0
P50462,Csrp3 Cysteine and glycine-rich protein 3,5,FP,158357.0,187228.0,201133.0,206413.0,158029.0,217923.0,280720.0,193276.0,438155.0,429077.0,173069.0,222321.0,213000.0,205885.0,139683.0,175148.0
Q9CPQ8,"Atp5l ATP synthase subunit g, mitochondrial",4,FP,534419.0,489701.0,639538.0,359784.0,374750.0,601419.0,502528.0,443199.0,573105.0,544197.0,415026.0,503318.0,717074.0,453570.0,332563.0,437639.0
O88451,Rdh7 Retinol dehydrogenase 7,6,TP,432893.0,276103.0,454386.0,161334.0,195860.0,258128.0,227815.0,193511.0,375840.0,316525.0,237737.0,266769.0,421091.0,322752.0,190103.0,186783.0
Q8BHN3,Ganab Neutral alpha-glucosidase AB,36,TP,14614310.0,15849386.0,19512319.0,5551553.0,7389059.0,9610013.0,5698364.0,3661378.0,14594092.0,13695103.0,538113.0,1185701.0,846137.0,641945.0,481852.0,609180.0
P14685,Psmd3 26S proteasome non-ATPase regulatory subunit 3,29,,3518233.0,4071139.0,6309887.0,2426389.0,2608289.0,3760519.0,4577908.0,3641976.0,6868338.0,5898164.0,3282133.0,4298491.0,5093064.0,4263123.0,2732454.0,3408457.0
Q9QZ85,Iigp1 Interferon-inducible GTPase 1,16,TP,1615683.0,2550994.0,2653910.0,986560.0,833239.0,1032021.0,3131128.0,2229486.0,5066191.0,4493000.0,2418356.0,3361281.0,1479658.0,1572615.0,2352409.0,2401695.0
Q6P3A8,"Bckdhb 2-oxoisovalerate dehydrogenase subunit beta, mitochondrial",12,FP,815052.0,995467.0,1147561.0,519973.0,664272.0,1016202.0,876387.0,655844.0,1286350.0,1160958.0,731927.0,952303.0,1165103.0,935257.0,540882.0,505303.0
P62245,Rps15a 40S ribosomal protein S15a,6,,1057117.0,1371133.0,1753082.0,869141.0,885771.0,1552984.0,1541257.0,1270835.0,1961858.0,2099926.0,1047171.0,1501404.0,1716059.0,1190480.0,1056972.0,1191595.0
