ID #,Uniprot Accession,Entrez ID,Protein Names,Gene Names,Log2 SILAC Ratio (Mito/Negative Control) Rep1,Rep1 Unique Quantified Peptide Count,Log2 SILAC Ratio (Mito/Negative Control) Rep2,Rep2 Unique Quantified Peptide Count,GOCC annotation,MitoCarta FDR,mito,evidence for mito,matrix,IMS,OMM,False-positive,Note
2365,P10809,3329,"60 kDa chaperonin;60 kDa heat shock protein, mitochondrial;Chaperonin 60;Heat shock protein 60;HuCHA60;Mitochondrial matrix protein P1;P60 lymphocyte protein",HSP60;HSPD1,2.603199234,34,2.49434717,41,mitochondrion | stored secretory granule | cyclin-dependent protein kinase activating kinase holoenzyme complex | mitochondrial inner membrane | plasma membrane part | early endosome | cytoplasm | cytosol | coated pit | extracellular space | coated vesicle | lipopolysaccharide receptor complex | cell surface | mitochondrial matrix,0,1,GOCC; MitoCarta,1,0,0,0,-
1590,P49821;G3V0I5;P49821-2;B4DE93;E7ETQ4,4723,"Complex I-51kD;NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial;NADH dehydrogenase flavoprotein 1;NADH-ubiquinone oxidoreductase 51 kDa subunit;cDNA FLJ57949, highly similar to NADH-ubiquinone oxidoreductase 51 kDa subunit, mitochondrial (EC 1.6.5.3);cDNA, FLJ79021, highly similar to NADH-ubiquinone oxidoreductase 51 kDa subunit, mitochondrial (EC 1.6.5.3)",NDUFV1;UQOR1,2.601135605,26,2.527203424,27,mitochondrion | respiratory chain | mitochondrial inner membrane | mitochondrial respiratory chain complex I | membrane,0,1,GOCC; MitoCarta,0,0,0,0,-
3128,P82909,92259,"28S ribosomal protein S36, mitochondrial",DC47;MRPS36,2.599163021,6,2.348470893,6,mitochondrion | ribosome | mitochondrial small ribosomal subunit,0.029,1,GOCC; MitoCarta,1,0,0,0,-
4145,Q8N0V3;Q8N0V3-2,79863,"Putative ribosome-binding factor A, mitochondrial",C18orf22,2.592819975,6,2.478110343,6,mitochondrion,0.372,1,GOCC,0,0,0,0,-
1087,Q7L592;E7EUC2;C9JS27;Q7L592-2;C9J236,55471,"Protein midA homolog, mitochondrial;Putative uncharacterized protein C2orf56",C2orf56;PRO1853,2.591308607,18,2.309476762,17,mitochondrion,0.325,1,GOCC; MitoCarta,0,0,0,0,-
5601,Q9Y2S7,26073,38 kDa DNA polymerase delta interaction protein;Polymerase delta-interacting protein 2,HSPC017;PDIP38;POLD4;POLDIP2,2.579827334,20,2.401776624,24,mitochondrial nucleoid | mitochondrion | nucleus,0,1,GOCC; MitoCarta,1,0,0,0,-
3893,Q6UB35,25902,"Formyltetrahydrofolate synthetase;Monofunctional C1-tetrahydrofolate synthase, mitochondrial",FTHFSDC1;MTHFD1L,2.579033239,35,2.443675163,35,mitochondrion,0,1,GOCC; MitoCarta,0,0,0,0,-
518,Q9NVS9;B4E1D7;B4E0V0;B4E152,55163,"Pyridoxamine-phosphate oxidase;Pyridoxine-5-phosphate oxidase;cDNA FLJ59601, highly similar to Pyridoxine-5-phosphate oxidase (EC 1.4.3.5);cDNA FLJ59109, highly similar to Pyridoxine-5-phosphate oxidase (EC 1.4.3.5);cDNA FLJ59599, highly similar to Pyridoxine-5-phosphate oxidase (EC 1.4.3.5)",PNPO,2.578461221,6,2.080075035,5,-,0.397,0,-,0,0,0,0,-
5509,Q9ULD0;Q9ULD0-2;Q9ULD0-3,55753,"2-oxoglutarate dehydrogenase complex component E1-like;2-oxoglutarate dehydrogenase-like, mitochondrial;Alpha-ketoglutarate dehydrogenase-like",KIAA1290;OGDHL,2.577507352,8,2.160519161,7,mitochondrion | mitochondrial matrix,0,1,GOCC; MitoCarta,1,0,0,0,-
4231,Q8NCW5;Q8NCW5-2;Q5T3I4,128240,Apolipoprotein A-I-binding protein;YjeF N-terminal domain-containing protein 1;Apolipoprotein A-I binding protein,AIBP;APOA1BP;YJEFN1;RP11-284F21.3-004,2.558779728,9,2.512763493,12,mitochondrion | extracellular region,0.029,1,GOCC; MitoCarta,0,0,0,0,-
2806,P49247;Q53R32,22934,Phosphoriboisomerase;Ribose-5-phosphate isomerase;Putative uncharacterized protein RPIA,RPI;RPIA,2.557329022,13,2.491841593,13,cytosol | intracellular,0.471,0,-,0,0,0,0,-
3941,Q7L0Y3;C9JVB6,54931,HBV pre-S2 trans-regulated protein 2;Mitochondrial ribonuclease P protein 1;Renal carcinoma antigen NY-REN-49;RNA (guanine-9-)-methyltransferase domain-containing protein 1;Putative uncharacterized protein RG9MTD1,MRPP1;RG9MTD1,2.557232256,33,2.393574029,43,mitochondrion,0.377,1,GOCC; MitoCarta,0,0,0,0,-
2109,O94903;H0YBB9;E5RG77;E5RFX7,11212,Proline synthase co-transcribed bacterial homolog protein,PROSC,2.556425623,6,1.550430638,7,mitochondrion | intracellular | cytoplasm,0.064,1,GOCC; MitoCarta,0,0,0,0,-
1127,E9PAL9;Q9H857-2;Q9H857;C9JTZ6;Q9H857-3;Q9H857-4,64943,5-nucleotidase domain-containing protein 2;Putative uncharacterized protein NT5DC2,NT5DC2,2.552353315,31,2.436114588,29,-,0.11,0,-,0,0,0,0,-
453,B4DRT2;Q92552;G5EA06;D6RH20,23107,"cDNA FLJ54536, highly similar to Mitochondrial 28S ribosomal protein S27;28S ribosomal protein S27, mitochondrial",KIAA0264;MRPS27,2.549632043,23,2.274650851,28,mitochondrion | ribosome,0.029,1,GOCC; MitoCarta,1,0,0,0,-
2188,O96000;Q96II6,4716,"Complex I-PDSW;NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10;NADH-ubiquinone oxidoreductase PDSW subunit;NADH dehydrogenase (Ubiquinone) 1 beta subcomplex, 10, 22kDa, isoform CRA_a;NDUFB10 protein",NDUFB10;hCG_42700,2.547879939,8,2.609364975,10,mitochondrion | respiratory chain | mitochondrial inner membrane | mitochondrial respiratory chain complex I | membrane,0,1,GOCC; MitoCarta,0,0,0,0,-
3842,Q6NVY1;Q6NVY1-2,26275,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial;3-hydroxyisobutyryl-coenzyme A hydrolase",HIBCH,2.546385726,13,2.56342788,12,mitochondrion | mitochondrial matrix,0,1,GOCC; MitoCarta,1,0,0,0,-
5682,Q9Y512,25813,Sorting and assembly machinery component 50 homolog;Transformation-related gene 3 protein,CGI-51;SAMM50;TRG3,2.544629673,25,2.319622704,25,mitochondrial outer membrane | mitochondrial sorting and assembly machinery complex | integral to membrane of membrane fraction | mitochondrion | outer membrane | integral to membrane | cytoplasm,0.029,1,GOCC; MitoCarta,0,0,1,0,-
1993,O60783,63931,"28S ribosomal protein S14, mitochondrial",MRPS14,2.542904058,5,2.412341576,5,mitochondrion | ribosome | mitochondrial ribosome | intracellular,0,1,GOCC; MitoCarta,1,0,0,0,-
3743,Q5TC12;A8MRA7;B7Z7I6;H0YEW4;B7Z7D6;H0YD21,64756,"ATP synthase mitochondrial F1 complex assembly factor 1;ATP11 homolog;Putative uncharacterized protein ATPAF1;cDNA FLJ52027, highly similar to Homo sapiens ATP synthase mitochondrial F1 complex assembly factor 1 (ATPAF1), mRNA;cDNA FLJ50725, highly similar to Homo sapiens ATP synthase mitochondrial F1 complex assembly factor 1 (ATPAF1), mRNA",ATP11;ATPAF1,2.53437598,17,2.22422153,17,mitochondrion,0.029,1,GOCC; MitoCarta,0,0,0,0,-
1303,F2Z2X0;Q4TT34;O00746;E9PDC0;H0Y6J0;A2IDD0,4833,"Nucleoside diphosphate kinase;nm23-H4;Nucleoside diphosphate kinase D;Nucleoside diphosphate kinase, mitochondrial",NME4;Z97634.4-011;NM23D;hCG_1985512;Z97634.4-002,2.529517643,8,2.86978501,10,mitochondrion | mitochondrial intermembrane space,0.029,1,GOCC; MitoCarta,1,1,0,0,dual localized in matrix and IMS: J Biol Chem. 1977 Jun 25;252(12):4232-41.
1611,G3V325;A4D273;O75127,100526740,"cDNA FLJ76276, highly similar to Homo sapiens pentatricopeptide repeat domain 1 (PTCD1), mRNA;Pentatricopeptide repeat domain 1;Pentatricopeptide repeat-containing protein 1",hCG_2023422;PTCD1;tcag7.1151;KIAA0632,2.526621126,32,2.206526366,32,-,-,1,literature (PubMed: 19651879),0,0,0,0,-
5133,Q9NP81;B4DE10;E7EX87,54938,"Serine--tRNA ligase;SerRSmt;Seryl-tRNA synthetase, mitochondrial;Seryl-tRNA(Ser/Sec) synthetase;cDNA FLJ58521, highly similar to Seryl-tRNA synthetase, mitochondrial (EC 6.1.1.11)",SARS2;SARSM,2.521240578,24,2.416928923,24,mitochondrion | mitochondrial matrix | cytoplasm,0,1,GOCC; MitoCarta,1,0,0,0,-
4273,Q8TAA5,134266,"GrpE protein homolog 2, mitochondrial;Mt-GrpE#2",GRPEL2,2.520215008,10,2.574984853,10,mitochondrion | mitochondrial inner membrane | mitochondrial matrix,0,1,GOCC; MitoCarta,1,0,0,0,-
1928,O43615,10469,Mitochondrial import inner membrane translocase subunit TIM44,MIMT44;TIM44;TIMM44,2.518526193,30,2.36149843,35,mitochondrion | membrane | mitochondrial matrix | mitochondrial inner membrane presequence translocase complex,0,1,GOCC; MitoCarta,1,0,0,0,-
5150,Q9NQH7;Q9NQH7-4;Q9NQH7-2,63929,Aminopeptidase P3;Probable Xaa-Pro aminopeptidase 3,XPNPEP3,2.505412206,12,2.45332454,13,mitochondrion,-,1,GOCC,0,0,0,0,-
2848,P50336;B4DY76,5498,"Protoporphyrinogen oxidase;cDNA FLJ57666, highly similar to Protoporphyrinogen oxidase (EC 1.3.3.4)",PPOX,2.503605533,15,2.313179191,16,intrinsic to mitochondrial inner membrane | mitochondrion | mitochondrial membrane | membrane | mitochondrial intermembrane space,0.141,1,GOCC; MitoCarta,0,1,0,0,-
2309,P07954;P07954-2,2271,"Fumarate hydratase, mitochondrial",FH,2.502600848,24,2.399227519,26,mitochondrion | tricarboxylic acid cycle enzyme complex | mitochondrial matrix | cytoplasm,0,1,GOCC; MitoCarta,1,0,0,0,-
338,P04179;B3KUK2;F5GYZ5;F5H4R2;B4DL20;F5H3C5;B4E3K9;G8JLJ2,6648,"Superoxide dismutase [Mn], mitochondrial;Superoxide dismutase",SOD2,2.502265797,8,2.723058065,10,mitochondrion | mitochondrial inner membrane | soluble fraction | mitochondrial matrix | cytoplasm,0,1,GOCC; MitoCarta,1,0,0,0,-
765,Q5T2R2;C9JJ91;Q5T2R2-3;Q5T2R2-2,23590,Decaprenyl pyrophosphate synthase subunit 1;Decaprenyl-diphosphate synthase subunit 1;Trans-prenyltransferase;Putative uncharacterized protein PDSS1,DPS1;PDSS1;TPRT,2.49991826,10,2.667616371,10,mitochondrion,0.029,1,GOCC; MitoCarta,0,0,0,0,-
2247,P03915,4540,NADH dehydrogenase subunit 5;NADH-ubiquinone oxidoreductase chain 5,MTND5;MT-ND5;NADH5;ND5,2.499515442,5,2.088619481,3,synaptosome | mitochondrion | respiratory chain | integral to membrane | mitochondrial inner membrane | mitochondrial respiratory chain complex I | membrane,0.029,1,GOCC; MitoCarta,0,0,0,0,-
5083,Q9HA77,79587,"Cysteine--tRNA ligase;Probable cysteinyl-tRNA synthetase, mitochondrial",CARS2;OK/SW-cl.10,2.497398796,20,2.309320112,20,mitochondrion | mitochondrial matrix | cytoplasm,0.029,1,GOCC; MitoCarta,1,0,0,0,-
5232,Q9NVI7-2;Q9NVI7;H0Y2W2;G3V1I6,55210,ATPase family AAA domain-containing protein 3A,ATAD3A,2.494504386,22,2.269748231,20,-,0.064,1,MitoCarta,0,0,0,0,-
3607,Q3SY69;Q3SY69-3,160428,Aldehyde dehydrogenase family 1 member L2;Probable 10-formyltetrahydrofolate dehydrogenase ALDH1L2,ALDH1L2,2.494403313,43,2.35389857,52,mitochondrion | cytoplasm,0.01,1,GOCC; MitoCarta,0,0,0,0,-
3970,Q7Z3D6-2;Q7Z3D6;Q7Z3D6-3;Q7Z3D6-4;H0YB09;Q7Z3D6-5;G8JLP2;H0YB62,80017,"UPF0317 protein C14orf159, mitochondrial",C14orf159;UNQ2439/PRO5000,2.480284856,6,2.467549982,12,mitochondrion,0.029,1,GOCC; MitoCarta,0,0,0,0,-
3857,Q6P1X6;H0YF29;Q6P1X6-2,414919,UPF0598 protein C8orf82,C8orf82,2.479331885,9,2.396428124,10,mitochondrion,0,1,GOCC; MitoCarta,0,0,0,0,-
2417,P13995;Q7Z650;B8ZZU9;B9A062;B4DY35,10797,"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial;Methenyltetrahydrofolate cyclohydrolase;NAD-dependent methylenetetrahydrofolate dehydrogenase;cDNA FLJ52745, highly similar to Bifunctional methylenetetrahydrofolatedehydrogenase/cyclohydrolase, mitochondrial;Methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase;Methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase, isoform CRA_b;Putative uncharacterized protein MTHFD2;cDNA FLJ55007, highly similar to Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial",MTHFD2;NMDMC;hCG_40734,2.472951213,21,2.140993448,20,mitochondrion,0.029,1,GOCC; MitoCarta,0,0,0,0,-
2846,P50213;H0YL72;P50213-2;H0YMU3;H0YLI6,3419,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial;Isocitric dehydrogenase subunit alpha;NAD(+)-specific ICDH subunit alpha",IDH3A,2.466336085,7,2.334965593,8,mitochondrion,0,1,GOCC; MitoCarta,1,0,0,0,-
130,Q969Y2-2;A6NIG5;Q969Y2;Q969Y2-3,84705,"Putative uncharacterized protein FASTKD1;GTP-binding protein 3;Mitochondrial GTP-binding protein 1;tRNA modification GTPase GTPBP3, mitochondrial",FASTKD1;GTPBP3;MTGP1,2.465786317,12,2.262807915,11,mitochondrion | intracellular,0.064,1,GOCC; MitoCarta,0,0,0,0,-
2785,P47985;P0C7P4,7386,"Complex III subunit 5;Complex III subunit IX;Cytochrome b-c1 complex subunit 11;Cytochrome b-c1 complex subunit 5;Cytochrome b-c1 complex subunit Rieske, mitochondrial;Rieske iron-sulfur protein;Ubiquinol-cytochrome c reductase 8 kDa protein;Ubiquinol-cytochrome c reductase iron-sulfur subunit;Putative cytochrome b-c1 complex subunit Rieske-like protein 1",UQCRFS1;UQCRFSL1,2.464307776,10,2.211983442,15,mitochondrion | respiratory chain | integral to membrane | mitochondrial inner membrane | membrane | mitochondrial respiratory chain complex III,0,1,GOCC; MitoCarta,0,0,0,0,-
2316,P08574,1537,"Complex III subunit 4;Complex III subunit IV;Cytochrome b-c1 complex subunit 4;Cytochrome c1, heme protein, mitochondrial;Ubiquinol-cytochrome-c reductase complex cytochrome c1 subunit",CYC1,2.463722818,8,2.662985446,9,mitochondrion | respiratory chain | integral to membrane | mitochondrial inner membrane | membrane,0,1,GOCC; MitoCarta,0,0,0,0,-
2609,P30044;P30044-2;A6NG06;A6NC19,25824,"Alu corepressor 1;Antioxidant enzyme B166;Liver tissue 2D-page spot 71B;Peroxiredoxin V;Peroxiredoxin-5, mitochondrial;Peroxisomal antioxidant enzyme;PLP;Thioredoxin peroxidase PMP20;Thioredoxin reductase;TPx type VI;Putative uncharacterized protein PRDX5",ACR1;PRDX5;SBBI10,2.462448854,11,2.544231773,11,mitochondrion | cytosolic part | peroxisome | cytoplasm,0,1,GOCC; MitoCarta,0,0,0,0,-
4624,Q96LL9;F5H840,84277,DnaJ homolog subfamily C member 30;Williams-Beuren syndrome chromosomal region 18 protein,DNAJC30;WBSCR18,2.453499469,6,2.747024651,3,mitochondrion,0.053,1,GOCC; MitoCarta,0,0,0,0,-
3132,P82932,64968,"28S ribosomal protein S6, mitochondrial",C21orf101;MRPS6;RPMS6,2.442469876,9,2.012402528,8,mitochondrion | small ribosomal subunit | ribosome,0.029,1,GOCC; MitoCarta,1,0,0,0,-
1260,Q9NTG7;E9PN58;E9PK80;E9PM75;B7Z5U6,23410,"NAD-dependent deacetylase sirtuin-3, mitochondrial;SIR2-like protein 3;cDNA FLJ54618, highly similar to NAD-dependent deacetylase sirtuin-3, mitochondrial (EC 3.5.1.-)",SIR2L3;SIRT3,2.439708,5,2.599491188,5,mitochondrion | membrane | mitochondrial matrix | cytoplasm,0.029,1,GOCC; MitoCarta,1,0,0,0,-
5638,Q9Y3D2;A6NCQ5;H0YE51,22921,"Methionine-R-sulfoxide reductase B2, mitochondrial;Methionine sulfoxide reductase B2, isoform CRA_a;Methionine-r-sulfoxide reductase B2 variant 1;Putative uncharacterized protein MSRB2",CBS-1;CGI-131;MSRB;MSRB2;hCG_23087,2.434308844,4,2.721881587,6,mitochondrion,0,1,GOCC; MitoCarta,0,0,0,0,-
5049,Q9H7Z7;A6NHH0,80142,"Microsomal prostaglandin E synthase 2;Prostaglandin E synthase 2;Prostaglandin E synthase 2 truncated form;Prostaglandin E synthase 2, isoform CRA_c;Putative uncharacterized protein PTGES2",C9orf15;PGES2;PTGES2;hCG_1785478,2.433254704,4,2.387898298,7,mitochondrion | Golgi apparatus | Golgi membrane | perinuclear region of cytoplasm | cytoplasm | cytosol | integral to membrane | nucleus | membrane,0,1,GOCC; MitoCarta,0,0,0,0,-
2246,P03905;Q9T9Y1,4538,NADH dehydrogenase subunit 4;NADH-ubiquinone oxidoreductase chain 4,MTND4;MT-ND4;NADH4;ND4,2.425005876,4,2.085299263,5,mitochondrion | respiratory chain | integral to membrane | mitochondrial membrane | mitochondrial respiratory chain complex I | membrane,0.029,1,GOCC; MitoCarta,0,0,0,0,-
1690,H0Y886;O43674;E7EWP0;Q561V6,4711,"Complex I-SGDH;NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial;NADH-ubiquinone oxidoreductase SGDH subunit;NADH dehydrogenase (Ubiquinone) 1 beta subcomplex, 5, 16kDa, isoform CRA_h;NDUFB5 protein",NDUFB5;hCG_1787208,2.420331799,5,2.373335789,7,mitochondrion | respiratory chain | integral to membrane | mitochondrial inner membrane | mitochondrial respiratory chain complex I | membrane,0,1,GOCC; MitoCarta,0,0,0,0,-
2633,P31930,7384,"Complex III subunit 1;Core protein I;Cytochrome b-c1 complex subunit 1, mitochondrial;Ubiquinol-cytochrome-c reductase complex core protein 1",UQCRC1,2.414859501,25,2.233827754,26,mitochondrial respiratory chain | mitochondrion | membrane | mitochondrial respiratory chain complex III,0,1,GOCC; MitoCarta,0,0,0,0,-
1418,Q5VTE6;F5H476;Q5VTE6-2;B7Z5T0,90806,"Protein angel homolog 2;cDNA FLJ50631, highly similar to Homo sapiens angel homolog 2 (Drosophila) (ANGEL2), mRNA",ANGEL2;KIAA0759L,2.414147287,6,1.41649266,6,-,0.141,0,-,0,0,0,0,-
4053,Q86X76;Q86X76-3;Q86X76-4;Q86X76-2;B1AQP4,4817,Nitrilase homolog 1;Nitrilase 1,NIT1;RP11-544M22.11-002,2.412971366,8,1.870227558,8,mitochondrion | cytoplasm,0.029,1,GOCC; MitoCarta,0,0,0,0,-
3616,Q49AM1,80298,"Mitochondrial transcription termination factor-like protein;mTERF domain-containing protein 3, mitochondrial",MTERFD3,2.412507861,7,2.250513453,6,mitochondrion,0,1,GOCC; MitoCarta,1,0,0,0,-
349,P36776;B3KXS5;F5GZ27,9361,"Lon protease homolog, mitochondrial;Lon protease-like protein;LONHs;Mitochondrial ATP-dependent protease Lon;Serine protease 15;Lon protease homolog",LONP1;PRSS15,2.41225822,50,2.396919639,52,mitochondrial nucleoid | mitochondrion | mitochondrial matrix,0,1,GOCC; MitoCarta,1,0,0,0,-
3992,Q7Z6M4;B4DFP7;C9JNJ7;B4DKD5,130916,"mTERF domain-containing protein 2;cDNA FLJ59868, highly similar to Homo sapiens MTERF domain containing 2 (MTERFD2), mRNA;Putative uncharacterized protein MTERFD2;cDNA FLJ54914, highly similar to Homo sapiens MTERF domain containing 2 (MTERFD2), mRNA",HSPC096;MTERFD2,2.402416541,18,2.230936057,18,-,0.535,1,literature (PubMed: 21531335),1,0,0,0,-
4128,Q8IYQ7,79896,Threonine synthase-like 1,THNSL1,2.40191371,27,2.136821003,25,cellular_component,0.166,0,-,0,0,0,0,-
2058,O75616;O75616-2,26284,Conserved ERA-like GTPase;ERA-W;GTP-binding protein era homolog,ERAL1;HERA,2.396082449,16,2.163642004,22,intracellular | cellular_component,0.338,1,literature (PubMed: 20604745),1,0,0,0,-
366,B4DFQ6;Q96CM8;B4DHT5;E9PF16;B4DUF5,80221,"cDNA FLJ51819, weakly similar to Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3);Acyl-CoA synthetase family member 2, mitochondrial;cDNA FLJ54351, weakly similar to Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3);cDNA FLJ50687, weakly similar to Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)",ACSF2;UNQ493/PRO1009,2.393447059,13,2.730194375,19,mitochondrion,0.029,1,GOCC; MitoCarta,0,0,0,0,-
4028,Q86UT6;Q86UT6-2,79671,Caterpiller protein 11.3;NLR family member X1;Nucleotide-binding oligomerization domain protein 26;Nucleotide-binding oligomerization domain protein 5;Nucleotide-binding oligomerization domain protein 9,NLRX1;NOD26;NOD5;NOD9,2.382820693,24,2.270499439,24,mitochondrial outer membrane | mitochondrion | membrane,0.047,1,GOCC; MitoCarta,1,0,0,0,matrix localization: J Cell Sci. 2009 Sep 1;122(Pt 17):3161-8.
2800,P48735;B4DFL2;B4DSZ6;H0YL11,3418,"ICD-M;IDP;Isocitrate dehydrogenase [NADP], mitochondrial;NADP(+)-specific ICDH;Oxalosuccinate decarboxylase;cDNA FLJ50469, highly similar to Isocitrate dehydrogenase;cDNA, FLJ79287, highly similar to Isocitrate dehydrogenase;cDNA FLJ50654, highly similar to Isocitrate dehydrogenase",IDH2,2.377605885,28,2.164306181,28,mitochondrion,0,1,GOCC; MitoCarta,1,0,0,0,-
3178,Q02252,4329,"Aldehyde dehydrogenase family 6 member A1;Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",ALDH6A1;MMSDH,2.372848738,19,2.679098755,20,mitochondrion,0,1,GOCC; MitoCarta,1,0,0,0,-
1597,O75027-2;O75027;G3V1J3;B4DGL8;G3XAC4,22,"ATP-binding cassette sub-family B member 7, mitochondrial;ATP-binding cassette transporter 7;cDNA FLJ53391, highly similar to ATP-binding cassette sub-family B member 7, mitochondrial",ABC7;ABCB7,2.372005453,27,2.185030096,25,mitochondrion | integral to membrane | mitochondrial inner membrane | membrane,-,1,GOCC,0,0,0,0,-
4503,Q96D53;Q96D53-2,79934,Uncharacterized aarF domain-containing protein kinase 4,ADCK4,2.36682495,16,2.329491829,13,mitochondrion | integral to membrane | membrane,0.029,1,GOCC; MitoCarta,0,0,0,0,-
4253,Q8NFF5;Q8NFF5-2;Q8NFF5-3;Q5T196;Q8NFF5-5,80308,"FAD pyrophosphorylase;FAD synthase;FAD synthase region;Flavin adenine dinucleotide synthase;FMN adenylyltransferase;Molybdenum cofactor biosynthesis protein-like region;FAD1 flavin adenine dinucleotide synthetase homolog (S. cerevisiae);Fad1, flavin adenine dinucleotide synthetase, homolog (Yeast), isoform CRA_e",FLAD1;PP591;hCG_20019;RP11-307C12.7-004,2.365315065,15,2.172826682,12,cytosol,0.384,0,-,0,0,0,0,-
4557,Q96GK7;Q6P2I3,51011,Fumarylacetoacetate hydrolase domain-containing protein 2A;Fumarylacetoacetate hydrolase domain-containing protein 2B,CGI-105;FAHD2A;FAHD2B,2.364061766,11,2.590086768,7,-,0,1,MitoCarta,0,0,0,0,-
4761,Q9BQ69,28992,MACRO domain-containing protein 1;Protein LRP16,LRP16;MACROD1,2.359111663,11,2.503984019,8,mitochondrion,0.351,1,GOCC,0,0,0,0,-
5623,Q9Y375;H0YL22;H0YNB7;H0YNN4,51103,"Complex I intermediate-associated protein 30, mitochondrial;NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 1",CGI-65;CIA30;NDUFAF1,2.353810288,14,2.301518345,13,mitochondrion | mitochondrial respiratory chain complex I,0,1,GOCC; MitoCarta,0,0,0,0,-
4515,Q96E11;Q96E11-3;Q96E11-8;Q96E11-2,92399,"Ribosome-recycling factor, mitochondrial;Ribosome-releasing factor, mitochondrial",MRRF,2.352472602,3,2.391479077,3,mitochondrion,0,1,GOCC; MitoCarta,0,0,0,0,-
428,Q99551;B4DPR9,7978,"Mitochondrial transcription termination factor 1;Transcription termination factor, mitochondrial;cDNA FLJ51270, highly similar to Transcription termination factor, mitochondrial",MTERF,2.350761528,8,2.088832445,8,mitochondrial nucleoid | mitochondrion,0.145,1,GOCC; MitoCarta,1,0,0,0,-
5022,Q9H5Q4,64216,"Dimethyladenosine transferase 2, mitochondrial;Hepatitis C virus NS5A-transactivated protein 5;Mitochondrial 12S rRNA dimethylase 2;Mitochondrial transcription factor B2;S-adenosylmethionine-6-N, N-adenosyl(rRNA) dimethyltransferase 2",NS5ATP5;TFB2M,2.350203131,23,2.094388811,21,mitochondrial nucleoid | mitochondrion | mitochondrial matrix,0.029,1,GOCC; MitoCarta,1,0,0,0,-
5279,Q9NXA8;Q9NXA8-2;Q9NXA8-3;Q9NXA8-4,23408,NAD-dependent deacetylase sirtuin-5;SIR2-like protein 5,SIR2L5;SIRT5,2.346586931,9,2.328461571,8,mitochondrion | mitochondrial matrix | mitochondrial intermembrane space,0,1,GOCC; MitoCarta,1,1,0,0,dual localized in matrix and IMS: J Mol Biol. 2008 Oct 10;382(3):790-801
5726,Q9Y697;Q9Y697-2;F5GYK5;B4DNL7;F2Z2E7,9054,"Cysteine desulfurase, mitochondrial;cDNA FLJ60737, highly similar to Cysteine desulfurase, mitochondrial (EC 2.8.1.7)",HUSSY-08;NFS1;NIFS,2.343859471,23,2.445030442,22,cytosol | mitochondrion | nucleus | mitochondrial matrix | cytoplasm,0,1,GOCC; MitoCarta,1,0,0,0,-
4455,Q969P6;E7ES89;E7ESI1,116447,"DNA topoisomerase I, mitochondrial",TOP1MT,2.336022081,3,1.816054765,3,mitochondrial nucleoid | mitochondrion | chromosome,0,1,GOCC; MitoCarta,1,0,0,0,-
3621,Q4G176;F5H5A1;F5H755;F5H362,197322,"Acyl-CoA synthetase family member 3, mitochondrial",ACSF3;PSEC0197,2.33342524,24,2.54343284,26,mitochondrion,0,1,GOCC; MitoCarta,0,0,0,0,-
2254,P04181;Q68CS0,4942,"Ornithine aminotransferase, hepatic form;Ornithine aminotransferase, mitochondrial;Ornithine aminotransferase, renal form;Ornithine delta-aminotransferase;Ornithine--oxo-acid aminotransferase;cDNA FLJ57880, highly similar to Ornithine aminotransferase, mitochondrial (EC 2.6.1.13);cDNA, FLJ78846, highly similar to Ornithine aminotransferase, mitochondrial (EC 2.6.1.13);Putative uncharacterized protein DKFZp781A11155",OAT;DKFZp781A11155,2.332973139,32,2.259108938,34,mitochondrion | mitochondrial matrix | cytoplasm,0,1,GOCC; MitoCarta,1,0,0,0,-
2560,P25705;A8K092,498,"ATP synthase subunit alpha, mitochondrial;ATP synthase subunit alpha",ATP5A;ATP5A1;ATP5AL2;ATPM,2.324014971,35,2.39873679,38,"mitochondrion | mitochondrial inner membrane | plasma membrane | mitochondrial matrix | mitochondrial proton-transporting ATP synthase complex | mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)",0,1,GOCC; MitoCarta,1,0,0,0,-
4661,Q96QE5,79736,UPF0629 protein C17orf42,C17orf42,2.321928095,18,2.304141094,11,-,0.141,1,literature (PubMed: 21278163),1,0,0,0,-
3892,Q6UB28,254042,"Methionine aminopeptidase 1D, mitochondrial",MAP1D,2.314352077,3,2.935270268,3,mitochondrion,0.07,1,GOCC; MitoCarta,0,0,0,0,-
