uniprot,description,pep_num,tag_126.127726,tag_127.124761,tag_127.131081,tag_128.128116,tag_128.134436,tag_129.131471,tag_129.13779,tag_130.134825,tag_130.141145,tag_131.13818,tag_131.1445,tag_132.141535,tag_132.147855,tag_133.14489,tag_133.15121,tag_134.148245
Q9ESP1,Sdf2l1 Stromal cell-derived factor 2-like protein 1,3,17956.0,22530.0,25086.0,14011.0,8097.0,9768.0,10798.0,9720.0,33777.0,27058.0,6999.0,9104.0,8444.0,4071.0,7976.0,4452.0
Q8BFP9,Pdk1,10,34187.5,51115.5,54277.5,37700.5,34645.0,47842.0,36240.5,28614.0,53180.0,40165.0,41915.0,42309.5,56113.0,49393.0,20490.0,24963.5
Q8R059,Gale UDP-glucose 4-epimerase,7,26023.0,22009.5,12381.5,23039.5,12296.0,34770.5,42201.0,28280.0,59032.5,62903.0,15176.0,24322.0,23578.5,17200.0,47163.5,20053.5
Q9R1J0,"Nsdhl Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating",7,24982.5,25716.5,40552.0,18842.5,19992.0,19802.5,43446.0,32987.0,65883.5,54409.5,24141.5,31324.5,30306.5,15757.5,30452.5,36326.0
Q64471,Gstt1 Glutathione S-transferase theta-1,8,100846.0,109346.0,94360.0,73201.0,57341.0,95184.0,83438.0,50662.0,123736.0,90606.0,100131.0,121030.0,104187.0,87806.0,54612.0,63546.0
Q8BML9,Qars Glutaminyl-tRNA synthetase,14,28578.0,22299.0,30609.0,16432.0,16253.0,24458.0,27970.0,23014.0,44871.0,40288.0,18359.0,21117.0,33624.0,20353.0,18158.0,21408.0
P27612,Plaa Phospholipase A-2-activating protein,18,29729.0,33655.0,27475.0,23694.5,18896.5,24605.0,32056.5,26534.5,48117.0,47437.0,28844.5,39358.0,29083.5,28508.0,21616.0,23844.0
Q925N2,Sfxn2 Sideroflexin-2,8,48836.5,54778.5,54293.5,23917.5,27236.0,51461.5,44247.5,34357.0,40071.0,51372.0,39626.0,49017.5,50489.5,29257.0,23514.0,31333.5
Q8VC12,Uroc1 Urocanate hydratase,12,28955.0,14768.0,21843.0,12095.0,11138.0,14235.0,12742.0,15757.0,19799.0,18886.0,13509.0,19016.0,23632.0,14009.0,8794.0,14421.0
O88685,Psmc3 26S protease regulatory subunit 6A,8,21219.0,28605.0,32729.0,12654.0,10311.0,20735.0,21076.0,10798.0,28995.0,30669.0,15151.0,25004.0,18411.0,14820.0,15875.0,10970.0
P35550,Fbl rRNA 2'-O-methyltransferase fibrillarin,5,29566.0,28765.0,44832.0,30532.0,23771.0,35246.0,42697.0,33994.0,50901.0,40206.0,32998.0,34250.0,52175.0,41646.0,24848.0,36449.0
Q9WTL7,Lypla2 Acyl-protein thioesterase 2,5,57596.0,68986.0,68179.0,15991.0,30761.0,44821.0,51238.0,27452.0,59352.0,56993.0,19351.0,21653.0,26368.0,20211.0,16332.0,22638.0
O70325,"Gpx4 Phospholipid hydroperoxide glutathione peroxidase, mitochondrial",5,54500.0,53567.0,72801.0,27553.0,30444.0,53988.0,45715.0,31493.0,57534.0,63412.0,42204.0,55799.0,62948.0,42523.0,30987.0,34905.0
P13439,Umps Uridine 5'-monophosphate synthase,10,27847.0,28761.5,24255.5,22876.5,15584.5,23647.0,23160.0,21746.0,30839.5,30711.5,31138.0,35398.0,25950.0,21134.0,17922.0,20032.0
Q8VDW0,Ddx39a ATP-dependent RNA helicase DDX39A,4,15531.5,19595.5,25108.5,18006.5,17014.5,25828.0,19808.0,19256.5,33557.0,27014.5,16843.5,17877.5,29523.5,21592.5,15007.0,15653.0
Q922Y1,Ubxn1 UBX domain-containing protein 1,5,20333.0,16828.0,17221.0,15226.0,13929.0,17328.0,20502.0,19240.0,29748.0,22697.0,18374.0,28378.0,22413.0,21000.0,16710.0,16759.0
Q8R0J8,Idnk Probable gluconokinase,5,26991.0,32526.0,32178.0,15769.0,16770.0,25635.0,26385.0,15787.0,37642.0,34310.0,26175.0,29114.0,29892.0,23171.0,14222.0,18014.0
Q91WT9,Cbs Cystathionine beta-synthase,9,38221.5,22521.0,40717.0,17889.5,17973.0,24856.0,27390.5,21518.0,36147.5,34090.0,22623.5,30214.5,27923.0,21362.0,15440.5,21054.5
P70122,Sbds Ribosome maturation protein SBDS,6,36575.0,25695.5,36851.0,20680.5,24084.5,30596.5,35035.0,31147.5,55891.5,42884.0,23498.0,38577.0,44684.5,39569.0,25436.0,33507.5
P59999,Arpc4 Actin-related protein 2/3 complex subunit 4,4,58452.0,59407.0,67667.0,25502.0,28092.0,38187.0,97525.0,58417.0,136802.0,123323.0,36209.0,67742.0,63814.0,47010.0,54759.0,52900.0
P62192,Psmc1 26S protease regulatory subunit 4,10,22753.0,25033.0,29081.0,17233.5,14984.5,25089.5,24762.0,18974.5,33734.0,35718.5,24037.5,33481.5,27767.0,19120.5,19908.5,20026.5
Q923S9,Rab30 Ras-related protein Rab-30,3,14427.5,21701.5,20036.5,29279.5,14463.5,35876.5,39488.5,32003.5,55071.0,59059.0,16804.0,22665.5,52809.0,41583.0,24656.0,31201.0
Q6XVG2,Cyp2c54 Cytochrome P450 2C54,5,32685.0,57563.0,59164.0,37582.0,35211.0,39881.0,36594.0,35948.0,59282.0,61344.0,42973.0,61235.0,52663.0,53290.0,23452.0,30171.0
P62334,Psmc6 26S protease regulatory subunit 10B,10,57023.0,58132.0,63956.0,31933.0,27094.5,41767.0,45642.5,32288.5,63408.0,64514.0,41240.5,65479.0,50014.5,31494.5,32682.5,34840.5
Q9DAU1,Cnpy3 Protein canopy homolog 3,6,52660.0,95857.0,98047.5,24853.5,26266.5,39555.5,20201.5,11558.0,76290.5,60832.5,5328.0,7558.0,8749.0,4599.5,2495.0,2765.0
Q5D073,Pxmp2 Peroxisomal membrane protein 2,5,85062.0,68342.5,63635.5,59504.5,34933.0,72720.5,57130.0,49157.0,89740.5,86831.0,71756.0,69544.5,68589.5,54354.5,37404.5,42111.0
Q9CZX9,Emc4 ER membrane protein complex subunit 4,4,85860.5,142562.5,110458.5,37523.0,53270.0,90673.5,43993.5,21663.0,92675.5,105971.0,5966.5,14679.0,12800.0,11448.5,9652.5,14862.5
A0A087WSP5,Stat1 Signal transducer and activator of transcription,17,20461.5,23929.0,32441.0,13841.0,12613.0,17105.0,44299.5,32502.5,61010.0,52920.0,23374.0,32329.0,23543.5,24106.5,26848.0,30577.5
Q925I1,Atad3 ATPase family AAA domain-containing protein 3,12,29986.0,30825.0,33093.0,15552.0,22172.0,28349.0,31408.0,24087.0,45463.0,47084.0,19966.0,36459.0,47467.0,38747.0,17954.0,24811.0
Q9Z2G9,Htatip2 Oxidoreductase HTATIP2,5,25492.0,39667.0,40826.0,28119.0,13904.0,34360.0,12437.0,8769.0,30493.0,27593.0,5098.0,8114.0,6455.0,4456.0,4892.0,5554.0
Q91WT8,Rbm47 RNA-binding protein 47,10,22807.0,24002.0,27603.0,21591.0,16569.0,32466.0,26970.0,18901.0,38921.0,32326.0,21945.0,34629.0,33527.0,26083.0,16595.0,19364.0
Q9DBW0,Cyp4v2 Cytochrome P450 4V2,12,21081.0,28293.0,32762.0,21560.0,16936.0,28984.0,19263.0,13883.0,26607.0,23717.0,27822.0,38400.0,34459.0,22791.0,12125.0,14114.0
P14211,Calr Calreticulin,10,266051.0,339021.0,312440.0,80565.0,95952.0,138054.0,114842.0,68138.0,334553.0,257663.0,8703.0,17644.0,27761.0,16146.0,17414.0,20903.0
Q8CGR7,Upp2 Uridine phosphorylase 2,2,3847.5,3056.0,2934.5,2556.5,5982.5,7643.0,2894.5,1522.5,2846.0,2936.5,2831.5,2260.0,7164.0,4108.0,1907.0,1659.0
P56382,"Atp5e ATP synthase subunit epsilon, mitochondrial",2,19442.0,19662.0,26516.0,8164.0,15119.0,14550.0,18222.0,10496.0,18345.0,16676.0,10761.0,13664.0,25973.0,18215.0,9331.0,14497.0
P17918,Pcna Proliferating cell nuclear antigen,5,19861.5,25012.5,19226.0,18255.5,12680.0,18065.0,33135.0,19589.0,43661.0,44393.0,21764.5,20712.0,21418.5,19615.5,16661.0,15807.5
Q9CQ48,Nudcd2 NudC domain-containing protein 2,3,20750.0,26630.0,25745.0,15601.0,17552.0,23372.0,28927.0,23847.0,36626.0,33912.0,17113.0,27092.0,27685.0,20923.0,18472.0,19852.0
Q9CQC7,Ndufb4 NADH dehydrogenase,3,12575.5,10887.5,13985.5,11078.0,6469.0,14911.0,11194.5,9780.0,17910.5,13972.5,11540.5,12685.5,13822.5,11049.5,7591.0,8792.5
P37040,Por NADPH--cytochrome P450 reductase,14,34917.0,43664.0,37772.0,32758.0,25603.0,42970.0,19609.0,19736.0,40566.0,34152.0,12329.0,20152.0,28621.0,13169.0,10872.0,12508.0
A2ASZ8,Slc25a25 Calcium-binding mitochondrial carrier protein SCaMC-2,8,36958.0,23130.0,39001.0,13817.0,23044.0,26210.0,23807.0,19142.0,23123.0,27530.0,22262.0,30165.0,34740.0,21094.0,13425.0,16685.0
Q91VA7,Idh3b Isocitrate dehydrogenase,9,38187.0,42559.0,45981.0,47789.0,27297.0,59262.0,32133.0,31231.0,57074.0,55563.0,52385.0,54545.0,65149.0,36571.0,22475.0,28533.0
Q9CYA0,Creld2 Cysteine-rich with EGF-like domain protein 2,6,10968.0,21994.0,25689.0,6821.0,8307.0,15878.0,10254.0,4335.0,57309.0,32362.0,1039.0,1278.0,0.0,0.0,0.0,0.0
P49722,Psma2 Proteasome subunit alpha type-2,4,17904.5,23688.5,16306.5,23370.0,9462.0,27283.5,20048.5,22149.5,27497.5,18087.5,17072.0,31059.5,34083.5,18146.5,14262.5,20906.0
P62849,Rps24 40S ribosomal protein S24,3,59688.0,69289.0,102713.0,22850.0,50867.0,76632.0,78432.0,58038.0,74650.0,97136.0,40770.0,56079.0,109650.0,61385.0,48731.0,50779.0
Q9Z1J3,"Nfs1 Cysteine desulfurase, mitochondrial",10,23560.5,25588.0,24143.5,25735.0,20479.5,25872.0,28680.5,20433.0,35434.5,30719.5,24890.0,32037.0,29994.0,25406.0,16408.0,19363.5
Q99J08,Sec14l2 SEC14-like protein 2,5,35919.0,24478.0,28952.5,21410.5,12479.5,22940.5,18766.5,26138.0,29769.5,30040.0,23415.0,31515.0,34649.5,23128.0,17034.0,28189.5
Q9D517,Agpat3 1-acyl-sn-glycerol-3-phosphate acyltransferase gamma,9,33563.0,39861.0,31873.0,31391.0,26533.0,41559.0,55098.0,42103.0,59367.0,71259.0,25973.0,33436.0,56284.0,45828.0,24094.0,28762.0
P61027,Rab10 Ras-related protein Rab-10,6,38970.5,39826.5,35449.0,35293.0,30359.5,40330.0,41955.5,34065.5,42033.0,47250.0,34888.0,42077.0,41311.0,26755.0,28176.0,35340.5
Q8BYL4,"Yars2 Tyrosine--tRNA ligase, mitochondrial",7,23624.0,28558.0,29747.0,18329.0,20479.0,28028.0,23689.0,21404.0,33714.0,30212.0,21656.0,27866.0,36385.0,21587.0,15428.0,19158.0
Q8VCN5,Cth Cystathionine gamma-lyase,8,127898.0,52493.0,53161.0,53682.0,31891.0,58557.0,36396.0,45544.0,52714.0,62692.0,31820.0,40056.0,79580.0,45092.0,30086.0,35886.0
O88531,Ppt1 Palmitoyl-protein thioesterase 1,7,46236.0,78154.5,62498.5,28843.0,23982.0,37926.0,20310.0,10995.0,50952.5,38121.5,4932.5,8437.0,10476.5,6446.0,5674.0,5745.5
Q9WVK4,Ehd1 EH domain-containing protein 1,4,49063.0,57884.0,68244.0,30610.5,35263.0,46468.0,66457.5,55550.5,126953.0,101477.0,40515.0,56340.0,58850.5,45619.0,35515.0,43839.0
Q8C5H8,"Nadk2 NAD kinase 2, mitochondrial",9,22388.5,19380.5,25781.0,14286.0,15321.0,21486.5,20821.0,21486.0,31869.0,25310.0,15675.5,27280.5,28034.0,21186.5,15415.0,19234.5
O35887,Calu Calumenin,6,44178.0,44178.0,51273.0,12653.0,16746.0,21876.0,14444.0,5444.0,28095.0,24977.0,3514.0,6295.0,6758.0,4787.0,2636.0,3296.0
Q91V61,Sfxn3 Sideroflexin-3,3,16810.5,16967.0,23817.5,15748.0,14730.0,18589.5,21889.5,25054.5,44169.0,35726.0,21949.0,19566.5,25392.0,22628.5,13551.0,17464.5
Q64726,Azgp1 Zinc-alpha-2-glycoprotein,4,57496.0,61073.0,66783.0,56362.0,40481.0,85567.0,46828.0,33798.0,77005.0,69874.0,24899.0,35409.0,44466.0,32177.0,18796.0,21697.0
Q8K5B2,Mcfd2 Multiple coagulation factor deficiency protein 2 homolog,2,14374.0,29036.0,31852.0,7099.0,6332.0,17277.0,9081.0,4270.0,41581.0,33274.0,2306.0,4237.0,4010.0,3369.0,1197.0,2271.0
P16332,"Mut Methylmalonyl-CoA mutase, mitochondrial",12,22882.0,23651.5,29428.5,21943.0,42625.5,82841.5,36093.5,23579.0,27885.0,28404.0,19930.0,24343.0,132491.5,46619.0,23367.5,27495.5
Q99KB8,"Hagh Hydroxyacylglutathione hydrolase, mitochondrial",6,44649.0,56612.0,48581.0,25842.0,26932.0,45309.0,47548.0,40850.0,55330.0,57412.0,38452.0,50877.0,54568.0,35658.0,23900.0,32141.0
O55022,Pgrmc1 Membrane-associated progesterone receptor component 1,6,11998.0,12223.0,14711.5,6598.5,9581.5,9340.0,14158.0,9855.0,19817.5,19134.5,7813.0,18347.0,13582.5,14606.5,14476.5,11041.5
P29699,Ahsg Alpha-2-HS-glycoprotein,6,28654.0,38261.0,39524.5,15577.0,19869.5,22784.5,20391.0,23909.5,34521.0,32972.0,20370.5,25046.0,22272.5,17170.5,9563.5,15416.0
P62911,Rpl32 60S ribosomal protein L32,3,44942.5,34786.5,79405.5,21288.5,33596.5,56627.0,56411.5,45554.0,78267.5,77864.0,35499.0,43711.5,75434.0,39899.0,44262.0,49575.5
Q9JIA7,Sphk2 Sphingosine kinase 2,10,23667.5,24176.5,29084.5,23976.0,20989.0,30925.5,30398.0,23058.0,34622.0,32356.0,21432.0,31029.5,40681.5,28824.0,19005.5,23237.0
Q8VEH8,Erlec1 Endoplasmic reticulum lectin 1,9,30023.0,44925.0,46837.0,17641.0,19887.0,28984.0,19773.0,13194.0,51808.0,53015.0,5026.0,7006.0,5983.0,3671.0,2714.0,2519.0
Q8CDN6,Txnl1 Thioredoxin-like protein 1,4,11150.0,11558.0,16314.0,5713.0,7480.0,10605.0,17570.0,10354.0,21788.0,23518.0,7028.0,15058.0,15148.0,9935.0,10753.0,12207.0
Q9QZ88,Vps29 Vacuolar protein sorting-associated protein 29,5,27156.0,29366.0,36099.0,20368.0,22170.0,27733.0,39435.0,26120.0,56244.0,44020.0,25168.0,31195.0,43704.0,37209.0,25399.0,27421.0
Q9QXS1,Plec Plectin,95,9367.0,11074.0,14549.5,7110.0,7974.5,12072.0,19997.5,18352.0,34376.0,38484.5,8799.0,51972.5,23318.0,18435.0,15652.5,21702.5
Q8CIE6,Copa Coatomer subunit alpha,24,39528.5,52167.5,51311.5,33330.0,23222.5,44928.5,39500.5,37390.5,63953.0,57681.5,27490.5,45056.0,50146.5,28933.5,20871.5,35835.0
Q3UPL0,Sec31a Protein transport protein Sec31A,25,27834.0,31531.0,31061.0,23014.0,19720.0,32256.0,35784.0,28353.0,50853.0,45199.0,28961.0,36391.0,41966.0,27397.0,22690.0,29481.0
Q61703,Itih2 Inter-alpha-trypsin inhibitor heavy chain H2,18,33940.0,30787.0,29342.0,22109.0,16200.0,22849.0,22692.0,17003.0,40548.0,37193.0,8784.0,13626.0,12924.0,11695.0,6657.0,8433.0
Q8VCM8,Ncln Nicalin,13,35283.0,56862.0,46800.0,25847.0,27069.0,36091.0,19371.0,14527.0,48772.0,36405.0,9760.0,15020.0,20785.0,13320.0,9118.0,11603.0
Q3UIR3,Dtx3l E3 ubiquitin-protein ligase DTX3L,14,24170.0,32104.0,35069.0,18589.0,16542.0,23415.0,34925.0,27780.0,71491.0,67901.0,21593.0,31223.0,33433.0,24688.0,24306.0,23832.0
Q5XJY5,Arcn1 Coatomer subunit delta,16,44245.5,46739.5,58013.5,24670.0,27341.0,42385.5,52444.5,44076.0,85033.0,71089.0,37318.5,51752.0,55091.5,42508.5,35032.5,39877.5
Q9Z1N5,Ddx39b Spliceosome RNA helicase Ddx39b,5,20894.0,22956.0,23652.0,17673.0,16508.0,25105.0,30877.0,28052.0,36082.0,36910.0,18383.0,26519.0,32782.0,26011.0,18573.0,24246.0
P17751,Tpi1 Triosephosphate isomerase,6,39032.0,32339.0,40214.0,20521.0,16966.0,22479.0,22247.0,30243.0,39875.0,43426.0,20592.0,27732.0,57286.0,28777.0,21233.0,25911.0
Q6ZWQ7,Spcs3 Signal peptidase complex subunit 3,5,55097.5,134770.0,127573.5,44585.5,47094.0,83066.5,63160.5,31559.5,192740.5,156091.5,8648.5,20698.0,13502.0,16449.5,12611.0,12366.0
Q3UEP4,Ugt2b36 UDP-glucuronosyltransferase,6,53758.0,95436.0,97016.0,22986.0,31166.5,45886.5,13697.5,11848.0,39397.5,29090.5,8244.5,10040.0,9915.5,7294.5,5605.0,5861.5
P70671,Irf3 Interferon regulatory factor 3,8,41388.0,44730.5,37529.5,22944.0,21373.5,31429.5,39795.0,32924.5,59477.0,59828.0,33440.5,46029.0,43523.5,28711.0,29599.0,27748.5
P55264,Adk Adenosine kinase,7,54211.0,47562.5,43971.5,26722.5,23896.0,36575.0,30176.5,35466.5,47692.5,57789.5,28204.0,27548.5,53648.5,34227.0,25821.5,34701.0
Q921J2,Rheb GTP-binding protein Rheb,4,44256.0,61156.5,74724.0,25104.5,23779.0,35076.0,43187.5,39144.0,85175.5,75032.5,30103.0,48972.0,52872.5,48712.0,32942.0,29448.5
Q9Z2G6,Sel1l Protein sel-1 homolog 1,12,38722.0,54511.0,54876.0,17883.0,24903.0,28200.0,27078.0,19681.0,43369.0,55886.0,4578.0,7663.0,5718.0,4923.0,2776.0,3444.0
Q05144,Rac2 Ras-related C3 botulinum toxin substrate 2,3,5202.0,5903.0,6193.0,2542.0,3604.0,4071.0,23612.0,13817.0,36596.0,25025.0,6340.0,5440.0,4328.0,2359.0,11745.0,13224.0
Q9ES74,Nek7 Serine/threonine-protein kinase Nek7,6,46192.0,50894.0,47322.0,29533.0,28118.0,38060.0,59051.0,48823.0,75474.0,63669.0,52874.0,73513.0,62142.0,50502.0,41958.0,49051.0
P41317,Mbl2 Mannose-binding protein C,4,47412.0,42640.0,46601.5,17574.5,15659.5,21594.0,10140.5,7573.0,29517.0,17692.5,6746.0,10823.0,9179.0,7778.5,5142.0,3747.0
Q8VE95,UPF0598 protein C8orf82 homolog,4,22533.5,20951.0,24278.0,13331.0,14481.0,21233.0,21885.0,14721.5,26501.5,22801.0,15919.0,21999.0,24905.5,17105.0,12677.5,16501.5
Q9CPQ3,Tomm22 Mitochondrial import receptor subunit TOM22 homolog,3,13717.5,20656.0,39267.0,12153.5,14177.5,19916.0,23175.5,19900.5,30773.0,28579.5,16366.0,26533.0,32846.0,22333.5,14722.0,22013.0
O70194,Eif3d Eukaryotic translation initiation factor 3 subunit D,8,14389.0,13334.0,20141.5,8909.5,9455.5,13705.5,16561.5,13938.5,21168.0,20285.5,11664.0,18502.5,19077.5,13376.5,10052.0,15212.0
Q9CXF0,Kynu Kynureninase,7,35755.0,45192.5,59082.5,44093.5,30663.0,45317.5,38569.5,28095.0,51587.5,36532.0,58705.0,51932.5,52949.0,41501.5,26759.0,28798.0
Q60759,"Gcdh Glutaryl-CoA dehydrogenase, mitochondrial",6,34679.0,27547.0,25802.0,29950.0,20032.0,31947.0,23467.0,23453.0,26932.0,20951.0,29588.0,37328.0,41508.0,22458.0,18515.0,24717.0
P10605,Ctsb Cathepsin B,6,36968.0,34762.0,58291.0,10700.0,33126.0,27737.0,57594.0,42108.0,61015.0,60183.0,23724.0,27926.0,57366.0,42232.0,26284.0,30785.0
P06151,Ldha L-lactate dehydrogenase A chain,5,23584.0,24123.5,26102.5,19812.0,9873.0,26514.0,38846.0,41872.5,49407.0,46430.0,20014.0,26576.5,45208.5,26297.0,21787.5,35713.5
O88851,Rbbp9 Putative hydrolase RBBP9,3,7933.0,8144.0,12126.0,4745.0,6711.0,6440.0,8581.0,6207.0,12727.0,10044.0,6935.0,7621.0,10942.0,9860.0,5455.0,9008.0
Q8BRH0,Tmtc3 Transmembrane and TPR repeat-containing protein 3,20,43973.0,66483.0,71760.0,25674.0,41693.0,70064.0,43887.0,23828.0,65656.0,67898.0,2753.0,7486.0,6605.0,5159.0,3343.0,4087.0
Q9WUA2,Farsb Phenylalanine--tRNA ligase beta subunit,13,20096.0,19391.0,25544.0,14596.0,12940.0,24276.0,25837.0,18020.0,35865.0,31087.0,15431.0,20410.0,33486.0,18345.0,15999.0,19602.0
P15105,Glul Glutamine synthetase,8,36767.0,72671.5,64199.0,30654.5,22464.0,35666.5,21359.0,20980.0,41709.5,37224.0,17548.0,20769.0,30119.0,17194.5,15122.0,16778.5
Q9D051,"Pdhb Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",6,29331.0,32437.0,28950.0,22783.0,20943.0,24422.0,22377.0,18736.0,24759.0,21157.0,22392.0,31502.0,32883.0,21635.0,13506.0,18102.0
Q6PB66,"Lrpprc Leucine-rich PPR motif-containing protein, mitochondrial",25,19451.0,20961.0,21591.0,16368.0,12883.0,21668.0,16961.0,16629.0,29590.0,24277.0,20928.0,29146.0,31412.0,22092.0,14298.0,17721.0
Q3U186,"Rars2 Probable arginine--tRNA ligase, mitochondrial",13,13589.0,11617.0,13391.5,11135.0,7587.5,12540.5,11677.5,9794.5,16162.0,14409.0,13708.0,14761.0,12592.5,12465.5,7633.0,9006.0
Q9D880,Timm50 Mitochondrial import inner membrane translocase subunit TIM50,8,17951.0,18757.5,18657.0,15665.0,10878.0,17666.0,16538.0,11014.5,23400.5,21937.5,18046.5,23642.0,24610.0,15676.0,10096.5,12898.5
P08030,Aprt Adenine phosphoribosyltransferase,3,22542.5,24325.5,13977.5,23479.5,13066.5,38360.5,44182.0,49336.0,48325.5,75851.5,21514.5,28217.0,30038.5,15761.0,40815.5,41155.5
Q9QYI4,Dnajb12 DnaJ homolog subfamily B member 12,8,9559.5,12418.0,10264.0,6314.5,5300.5,9936.0,10239.5,6167.5,15670.0,13516.0,6610.5,13240.5,9574.0,9305.5,5938.5,6872.0
P07356,Anxa2 Annexin A2,6,21658.0,21264.0,25586.0,24044.0,17641.0,21468.0,22226.0,19474.0,33797.0,29389.0,14220.0,19131.0,33776.0,21506.0,8298.0,16061.0
P62962,Pfn1 Profilin-1,3,81979.0,62934.0,79986.0,40835.0,30382.0,76973.0,50587.0,67922.0,87517.0,93173.0,55106.0,60307.0,95789.0,44803.0,53477.0,62358.0
P07901,Hsp90aa1 Heat shock protein HSP 90-alpha,8,24060.0,25203.5,31531.0,17627.5,13016.5,21766.0,21724.5,21537.0,33196.0,30887.5,19609.5,31687.0,40127.0,22058.5,14167.0,25311.0
Q91WG8,Gne Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase,14,20066.0,23569.0,24777.0,18033.0,12709.0,24622.0,20104.0,13935.0,30078.0,29001.0,12336.0,16564.0,17891.0,14088.0,15043.0,14901.0
P99027,Rplp2 60S acidic ribosomal protein P2,2,68199.0,55779.5,58434.0,44655.5,29930.5,67472.0,43670.5,62537.0,62367.5,95870.5,35607.0,39232.5,146095.0,54092.5,50858.5,53796.5
P48678,Lmna Prelamin-A/C,10,3308.5,3706.5,7168.0,3193.0,3771.0,3089.5,16863.0,18648.0,31302.5,23267.5,2620.0,7638.0,11843.5,17423.0,10007.0,16793.5
O54734,Ddost Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,7,28279.0,28614.0,23525.0,28095.0,13264.0,27946.0,27423.0,28621.0,34625.0,30296.0,24862.0,26807.0,28917.0,18402.0,18076.0,24585.0
Q61171,Prdx2 Peroxiredoxin-2,4,33667.5,40084.5,45596.0,22485.5,17719.0,27411.5,27741.5,31614.5,43402.0,34075.0,20835.0,26298.5,61422.5,27508.0,17394.5,23908.5
Q91XE0,Glyat Glycine N-acyltransferase,6,66545.0,51648.0,60126.0,36193.0,27011.0,40843.0,41761.0,32079.0,67594.0,43832.0,45239.0,46840.0,65306.0,39827.0,29254.0,32401.0
P35283,Rab12 Ras-related protein Rab-12,4,11578.0,10029.0,10756.0,8005.5,6261.0,6969.5,12622.5,9647.5,22481.0,19724.5,11945.5,16367.5,9074.5,10210.0,9873.0,9956.5
Q8K273,Mmgt1 Membrane magnesium transporter 1,2,13836.5,18547.0,17151.0,5418.0,9160.5,15292.5,6456.0,4348.5,24948.0,21848.5,1385.0,2731.5,1777.0,1974.5,1151.5,1511.5
Q8R2Q4,"Gfm2 Ribosome-releasing factor 2, mitochondrial",15,41707.0,33362.0,34904.0,29676.0,23657.0,35200.0,28133.0,20801.0,36013.0,31693.0,31291.0,41635.0,30851.0,28209.0,20468.0,24191.0
P18242,Ctsd Cathepsin D,2,216160.0,354848.5,393247.0,250870.5,211767.5,471311.0,89090.5,76540.5,284179.5,233253.5,13955.5,27938.5,39775.0,24295.0,18834.5,22145.0
Q8BXN7,"Ppm1k Protein phosphatase 1K, mitochondrial",5,7278.5,8092.0,7512.5,6438.0,6759.5,8188.5,9387.5,8072.5,12522.0,11422.0,5955.0,8992.5,11758.0,8151.5,6271.0,7705.5
Q9DBE8,"Alg2 Alpha-1,3/1,6-mannosyltransferase ALG2",7,31106.5,33646.0,32701.5,21211.5,15917.5,23752.0,33124.5,27017.5,29088.0,30980.0,40102.5,41542.0,27051.5,20641.0,23931.0,30627.0
Q922E4,Pcyt2 Ethanolamine-phosphate cytidylyltransferase,7,18162.0,21611.0,22182.0,10763.0,9751.0,10782.0,10695.0,9030.0,17971.0,19742.0,9585.0,13208.0,12481.0,9730.0,7235.0,9412.0
Q9CZN7,Shmt2 Serine hydroxymethyltransferase,5,49555.5,44411.5,38969.0,47631.0,24067.5,45807.5,36722.5,32042.0,42218.0,32593.5,42861.5,46747.0,61462.0,30255.5,32791.5,39947.0
P84091,Ap2m1 AP-2 complex subunit mu,8,45744.0,41587.0,55359.0,25503.0,31928.0,43245.0,41105.0,37681.0,60814.0,67664.0,33638.0,53617.0,70661.0,42155.0,27488.0,41600.0
Q91WT7,"Akr1c14 Aldo-keto reductase family 1, member C14, isoform CRA_b",6,38376.0,58115.5,56966.0,39731.5,24780.0,46060.0,40974.5,29659.5,49549.0,56603.0,56289.0,66408.0,51224.5,36240.5,33635.5,37407.5
Q8R104,Sirt3 NAD-dependent protein deacetylase sirtuin-3,4,19412.5,19401.0,23325.5,12590.5,15679.5,18443.0,13866.5,10801.0,18356.0,20061.0,13840.5,17040.0,21257.5,16182.0,10968.0,11614.5
Q8VBW8,Ttc36 Tetratricopeptide repeat protein 36,4,41709.5,29724.0,31880.0,16018.5,17318.5,18421.5,28150.5,24274.0,41815.0,36813.5,17990.5,23847.0,27952.5,20014.5,18347.0,25099.0
Q91YX5,Lpgat1 Acyl-CoA:lysophosphatidylglycerol acyltransferase 1,8,21849.5,24580.0,23069.5,17293.5,14710.0,21887.5,33558.5,27963.5,50232.5,51854.5,21141.0,26104.5,26335.5,22934.5,24244.5,26345.0
Q3TC72,Fahd2 Fumarylacetoacetate hydrolase domain-containing protein 2A,6,12950.0,13687.0,19579.0,9031.0,10842.0,12767.0,14682.0,11820.0,24333.0,20290.0,12688.0,17564.0,17899.0,17267.0,8560.0,11017.0
Q9DC16,Ergic1 Endoplasmic reticulum-Golgi intermediate compartment protein 1,6,27885.5,34775.5,36204.5,26071.5,15833.5,38238.0,32516.0,19409.0,46010.0,37775.5,26770.0,36480.0,38340.0,25470.5,29133.0,27310.5
