,uniprot,annotation,log2_norm_ratio_iWAT_HF_cre+_1/iWAT_HF_cre-_1,TPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1,FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1,TPR-FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1,log2_norm_ratio_iWAT_HF_cre+_1/iWAT_HF_cre-_2,TPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2,FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2,TPR-FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2,log2_norm_ratio_iWAT_HF_cre+_2/iWAT_HF_cre-_1,TPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1,FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1,TPR-FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1,log2_norm_ratio_iWAT_HF_cre+_2/iWAT_HF_cre-_2,TPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2,FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2,TPR-FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2,log2_norm_ratio_iWAT_HF_cre+_3/iWAT_HF_cre-_1,TPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1,FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1,TPR-FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1,log2_norm_ratio_iWAT_HF_cre+_3/iWAT_HF_cre-_2,TPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2,FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2,TPR-FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2,log2_norm_ratio_iWAT_chow_cre+_1/iWAT_chow_cre-_1,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1,log2_norm_ratio_iWAT_chow_cre+_1/iWAT_chow_cre-_2,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2,log2_norm_ratio_iWAT_chow_cre+_2/iWAT_chow_cre-_1,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1,log2_norm_ratio_iWAT_chow_cre+_2/iWAT_chow_cre-_2,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2,log2_norm_ratio_iWAT_chow_cre+_3/iWAT_chow_cre-_1,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1,log2_norm_ratio_iWAT_chow_cre+_3/iWAT_chow_cre-_2,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2,description,pep_num,iWAT_HF_cre-_1,iWAT_HF_cre-_2,iWAT_chow_cre-_1,iWAT_chow_cre-_2,iWAT_HF_cre+_1,iWAT_HF_cre+_2,iWAT_HF_cre+_3,iWAT_chow_cre+_1,iWAT_chow_cre+_2,iWAT_chow_cre+_3
492,G5E897,,1.4092424251402098,0.4125874125874126,0.08060747663551401,0.33197993595189856,1.65463942220252,0.3531468531468531,0.0780885780885781,0.275058275058275,1.8716021161470136,0.34265734265734266,0.05724299065420561,0.28541435200313703,2.124733856983271,0.3041958041958042,0.05724299065420561,0.24695281354159862,1.625148134904027,0.3881118881118881,0.08041958041958042,0.3076923076923077,1.8933169253653626,0.3531468531468531,0.08168028004667445,0.2714665731001787,1.9242086800567952,0.3811188811188811,0.09613130128956623,0.2849875798293149,2.6928520177658464,0.1853146853146853,0.11619718309859155,0.06911750221609377,,,,,1.747809454288971,0.2972027972027972,0.13817330210772832,0.15902949509506886,,,,,1.3357716117449707,0.1795774647887324,0.1413427561837456,0.03823470860498682,"Kdelc2 KDEL (Lys-Asp-Glu-Leu) containing 2, isoform CRA_b",4,1864.0,1419.5,1852.0,766.0,11760.5,10949.5,14283.0,12369.5,10485.5,5113.0
493,Q9R001,TP,1.4071728734210744,0.4125874125874126,0.08060747663551401,0.33197993595189856,1.2209213577258002,0.4370629370629371,0.12004662004662005,0.31701631701631705,1.3829614892905324,0.4370629370629371,0.08177570093457943,0.35528723612835766,1.2044447173692054,0.458041958041958,0.10981308411214953,0.3482288739298085,1.6109981540964775,0.3881118881118881,0.08158508158508158,0.30652680652680653,1.4475184318002283,0.43356643356643354,0.11435239206534423,0.31921404150108934,2.222719648014624,0.27972027972027974,0.08675263774912075,0.192967641971159,2.7024369259490277,0.18181818181818182,0.11502347417840375,0.06679470763977807,1.7179993533980227,0.32167832167832167,0.10409356725146199,0.21758475442685968,2.195166030337066,0.2097902097902098,0.12060889929742388,0.08918131049278591,,,,,,,,,Adamts5 A disintegrin and metalloproteinase with thrombospondin motifs 5,11,2321.5,2384.5,1787.0,903.0,14626.0,9719.0,17615.0,14679.0,16854.5,2222.5
494,Q8R050,,1.4069375029608757,0.4160839160839161,0.08060747663551401,0.3354764394484021,1.1040200154724833,0.4825174825174825,0.13286713286713286,0.34965034965034963,1.417837820384498,0.43006993006993005,0.07710280373831775,0.3529671263316123,1.122655076670053,0.479020979020979,0.12266355140186916,0.3563574276191098,1.5089446163019877,0.4020979020979021,0.08508158508158509,0.317016317016317,1.2287989222126205,0.46503496503496505,0.1423570595099183,0.3226779055250467,,,,,,,,,,,,,,,,,,,,,,,,,Gspt1 Eukaryotic peptide chain release factor GTP-binding subunit ERF3A,4,3414.0,3802.0,4914.0,4393.0,21505.5,14642.5,24135.5,10495.0,23959.5,9278.5
495,O70378,,1.4041542471017079,0.4160839160839161,0.08060747663551401,0.3354764394484021,1.3358376986234823,0.4230769230769231,0.10606060606060606,0.317016317016317,1.6544900495023258,0.38461538461538464,0.06658878504672897,0.31802659956865564,1.5939082447980477,0.40559440559440557,0.08060747663551401,0.3249869289588916,1.5084264411365425,0.4020979020979021,0.08508158508158509,0.317016317016317,1.4628816860573421,0.43006993006993005,0.11318553092182031,0.31688439914810973,1.0731965114133712,0.5804195804195804,0.16412661195779601,0.41629296846178443,1.036525361598443,0.5524475524475524,0.19014084507042253,0.3623067073771299,,,,,,,,,,,,,,,,,Emc8 ER membrane protein complex subunit 8,1,1477.0,1398.0,2352.0,1700.0,9286.0,7464.0,10438.0,8709.0,7235.0,2965.0
496,Q80V26,,1.4026105039393943,0.4160839160839161,0.08060747663551401,0.3354764394484021,1.274323281387261,0.43006993006993005,0.11305361305361306,0.317016317016317,1.7500029161139754,0.36363636363636365,0.06658878504672897,0.2970475785896347,1.6294504373357892,0.4020979020979021,0.08060747663551401,0.32149042546238804,2.1655294774804257,0.26223776223776224,0.05244755244755245,0.2097902097902098,2.0600140483273175,0.3111888111888112,0.06301050175029171,0.24817830943851948,1.521894088387524,0.4825174825174825,0.1242672919109027,0.3582501906065798,1.9329895823511278,0.33916083916083917,0.13849765258215962,0.20066318657867954,1.459389217462334,0.4090909090909091,0.12631578947368421,0.2827751196172249,1.867934110430577,0.25874125874125875,0.1323185011709602,0.12642275757029856,,,,,0.528080439620953,0.38028169014084506,0.2968197879858657,0.08346190215497934,Impad1 Inositol monophosphatase 3,1,1277.0,1260.0,1921.0,1018.0,8020.0,6895.0,14231.0,9708.0,15145.0,3882.0
497,Q9Z2A7,,1.399420269206964,0.4160839160839161,0.08060747663551401,0.3354764394484021,1.6476715488401033,0.35664335664335667,0.07925407925407925,0.27738927738927743,1.1176844607783407,0.486013986013986,0.0969626168224299,0.3890513691915561,1.3736704841854275,0.4370629370629371,0.09228971962616822,0.34477321743676886,0.7231777478819301,0.6048951048951049,0.21212121212121213,0.39277389277389274,0.9942008209140945,0.5244755244755245,0.176196032672112,0.34827949180341244,3.4101138971369434,0.1048951048951049,0.059788980070339975,0.04510612482476492,3.4528358524559413,0.12237762237762238,0.10211267605633803,0.020264946321284352,1.7277978076210172,0.3181818181818182,0.10175438596491228,0.2164274322169059,1.767969161944655,0.2867132867132867,0.13700234192037472,0.149710944792912,1.4924364791566151,0.16666666666666666,0.1068075117370892,0.059859154929577454,1.4955063656524896,0.1443661971830986,0.12956419316843346,0.014802004014665138,Dgat1 Diacylglycerol O-acyltransferase 1,6,2056.5,1563.0,1502.0,1027.5,12887.0,7163.5,8433.0,28098.5,14263.0,7661.5
498,Q91YP2,,1.3991634175265102,0.4160839160839161,0.08060747663551401,0.3354764394484021,1.4942988039135097,0.4020979020979021,0.09324009324009325,0.30885780885780884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1555499817133867,0.21830985915492956,0.16372202591283863,0.05458783324209093,"Nln Neurolysin, mitochondrial",10,7277.0,6150.0,2454.0,1065.0,45593.0,1029.0,15778.0,2342.0,4426.0,6274.0
499,Q3UU43,,1.3920810779758155,0.4160839160839161,0.08060747663551401,0.3354764394484021,1.605479774240355,0.36363636363636365,0.08508158508158509,0.27855477855477856,1.4386856352016093,0.4230769230769231,0.07593457943925233,0.3471423436376707,1.6598190752400956,0.4020979020979021,0.08060747663551401,0.32149042546238804,1.7532095898418274,0.3706293706293706,0.07226107226107226,0.29836829836829837,1.9893800795053918,0.32517482517482516,0.07234539089848308,0.2528294342763421,2.1539622779946037,0.3041958041958042,0.09026963657678781,0.2139261676190164,1.7978391704382972,0.36013986013986016,0.1396713615023474,0.22046849863751275,1.9379225380961527,0.2727272727272727,0.09005847953216374,0.18266879319510898,1.579248829544485,0.33916083916083917,0.14754098360655737,0.1916198555542818,,,,,,,,,Chpf2 Protein Chpf2,2,3988.5,3105.5,3304.0,2980.0,24867.0,17355.5,33399.0,25877.0,36294.0,9941.5
500,Q9WUU7,,1.391454435583696,0.4160839160839161,0.08060747663551401,0.3354764394484021,1.9406305841145213,0.3076923076923077,0.0641025641025641,0.2435897435897436,1.5042897835718896,0.4195804195804196,0.07359813084112149,0.3459822887392981,2.0612006758766626,0.3181818181818182,0.06074766355140187,0.2574341546304163,1.4632542098976726,0.4125874125874126,0.08741258741258741,0.3251748251748252,2.0352021518275234,0.32517482517482516,0.0676779463243874,0.25749687885043776,1.8701062685600067,0.3951048951048951,0.0984759671746776,0.2966289279302175,1.9402106511601358,0.33916083916083917,0.13849765258215962,0.20066318657867954,1.9330625049420775,0.2727272727272727,0.09005847953216374,0.18266879319510898,2.0006162865468453,0.24825174825174826,0.12412177985948478,0.12412996839226348,,,,,,,,,Ctsz Cathepsin Z,5,1830.0,1129.0,2083.5,1398.5,11404.5,8333.5,12534.0,13403.5,22810.0,3990.5
501,D3Z5J3,,1.3902943202724596,0.4160839160839161,0.08060747663551401,0.3354764394484021,1.3771046314624953,0.4195804195804196,0.10606060606060606,0.3135198135198135,1.2428866432480727,0.46503496503496505,0.08878504672897196,0.3762499183059931,1.2374316982120557,0.458041958041958,0.10747663551401869,0.3505653225279393,1.6402541214342208,0.3881118881118881,0.0780885780885781,0.31002331002331,1.6498362260232817,0.4020979020979021,0.09218203033838973,0.30991587175951235,,,,,0.5676363622940233,0.6468531468531469,0.28169014084507044,0.36516300600807644,,,,,,,,,1.427153398672271,0.18085106382978725,0.11032863849765258,0.07052242533213467,1.2967766027442433,0.19014084507042253,0.14723203769140164,0.04290880737902089,Sorbs1 Sorbin and SH3 domain-containing protein 1,12,1877.0,1710.0,1955.0,1467.0,11688.0,7131.0,14534.0,5430.0,9546.0,9531.0
502,F8VQJ3,TP,1.3818725866487278,0.4160839160839161,0.08060747663551401,0.3354764394484021,1.4159276509453913,0.4125874125874126,0.10023310023310024,0.3123543123543124,1.9813505964378304,0.3181818181818182,0.053738317757009345,0.26444350042480885,2.023140404508441,0.32867132867132864,0.06074766355140187,0.26792366511992677,2.0346672664918373,0.2972027972027972,0.06060606060606061,0.23659673659673658,2.091494124187526,0.3006993006993007,0.061843640606767794,0.2388556600925329,3.029357736773726,0.14335664335664336,0.0668229777256741,0.07653366563096926,2.6326138123171337,0.1958041958041958,0.11737089201877934,0.07843330378541646,2.795326919922276,0.13636363636363635,0.06315789473684211,0.07320574162679425,2.3960323944703226,0.19230769230769232,0.117096018735363,0.07521167357232932,1.6275266933298698,0.1276595744680851,0.09154929577464789,0.036110278693437206,1.1911307000501536,0.20422535211267606,0.16136631330977622,0.042859038802899846,Lamc1 Laminin subunit gamma-1,26,2003.0,1766.0,2033.0,1886.0,12400.0,12696.0,20386.0,29210.0,40461.0,11388.0
503,Q6P8X1,FP,1.3745759982680796,0.4195804195804196,0.08060747663551401,0.33897294294490554,1.3333909204389756,0.4230769230769231,0.10606060606060606,0.317016317016317,1.2245159930114664,0.46503496503496505,0.08995327102803738,0.3750816940069277,1.1910656589563096,0.46153846153846156,0.11098130841121495,0.3505571531272466,1.2397932216572354,0.45454545454545453,0.11188811188811189,0.34265734265734266,1.2213799372271563,0.46853146853146854,0.1423570595099183,0.32617440902155026,0.9117348324618672,0.5979020979020979,0.19460726846424384,0.4032948294378541,,,,,,,,,,,,,0.8660031523464267,0.33687943262411346,0.2112676056338028,0.12561182699031065,,,,,Snx6 Sorting nexin-6,3,2784.0,2586.0,3675.0,4399.0,17148.0,10443.0,16332.0,12167.0,16442.0,12143.0
504,Q61147,TP,1.369283188798904,0.4195804195804196,0.08177570093457943,0.33780471864584016,1.4868424487816636,0.4020979020979021,0.0944055944055944,0.3076923076923077,1.4260721248612584,0.4230769230769231,0.07710280373831775,0.34597411933860533,1.5513661286179654,0.4125874125874126,0.08294392523364486,0.32964348735376775,1.941915409800018,0.3181818181818182,0.0641025641025641,0.2540792540792541,2.082246463181803,0.3041958041958042,0.061843640606767794,0.24235216358903644,3.2800944016264793,0.11188811188811189,0.06330597889800703,0.04858213299010486,3.127284481046166,0.14685314685314685,0.107981220657277,0.03887192619586985,3.014381918358094,0.11888111888111888,0.05847953216374269,0.06040158671737619,2.8590213967824196,0.13636363636363635,0.1053864168618267,0.03097721950180965,1.5560913716820155,0.14893617021276595,0.09859154929577464,0.05034462091699131,1.3636293822785779,0.16901408450704225,0.13898704358068315,0.030027040926359105,Cp Ceruloplasmin,11,1614.0,1343.0,1408.0,1103.0,9905.0,6962.0,15404.0,24070.0,32617.0,7506.0
505,Q9WTL7,,1.3692011784644929,0.4230769230769231,0.08177570093457943,0.34130122214234365,1.4952938097483075,0.4020979020979021,0.09324009324009325,0.30885780885780884,1.3332068191946225,0.458041958041958,0.08411214953271028,0.37392980850924773,1.4670341942523843,0.4230769230769231,0.08995327102803738,0.3331236520488857,1.2778425119134855,0.44755244755244755,0.1048951048951049,0.34265734265734266,1.4267069365963252,0.4405594405594406,0.11901983663943991,0.3215396039200007,0.8216182067269542,0.6258741258741258,0.21570926143024619,0.4101648644438797,,,,,,,,,,,,,,,,,,,,,Lypla2 Acyl-protein thioesterase 2,2,2332.0,1929.0,2979.0,2567.0,14310.5,9432.0,14046.0,9265.5,16438.0,3701.0
506,F8VQD7,,1.3617934022329223,0.4230769230769231,0.08177570093457943,0.34130122214234365,1.679785483878838,0.3531468531468531,0.07459207459207459,0.2785547785547785,1.280378599811474,0.46503496503496505,0.08644859813084112,0.37858636690412395,1.606105425231337,0.40559440559440557,0.08060747663551401,0.3249869289588916,1.457617072605536,0.4125874125874126,0.08741258741258741,0.3251748251748252,1.7983809476504768,0.38461538461538464,0.08634772462077013,0.2982676599946145,2.1583333996513905,0.3006993006993007,0.09026963657678781,0.21042966412251285,2.1529035453789347,0.2867132867132867,0.13145539906103287,0.15525788765225385,1.4700021739487545,0.4090909090909091,0.12631578947368421,0.2827751196172249,1.4620217186809379,0.36363636363636365,0.1557377049180328,0.20789865871833085,,,,,,,,,Ptprg Receptor-type tyrosine-protein phosphatase gamma,4,2777.0,2011.0,2108.0,1491.0,16954.0,10828.0,18946.0,16560.0,16742.0,4651.0
507,Q8BML9,,1.3586348809235635,0.4230769230769231,0.08177570093457943,0.34130122214234365,1.3124529409063463,0.42657342657342656,0.10955710955710955,0.317016317016317,1.1278087036794306,0.486013986013986,0.0969626168224299,0.3890513691915561,1.0893615074361604,0.486013986013986,0.12733644859813084,0.3586775374158552,1.580407661364301,0.3986013986013986,0.08158508158508158,0.317016317016317,1.5569975147461088,0.4160839160839161,0.09801633605600933,0.31806758002790675,,,,,,,,,,,,,,,,,,,,,,,,,Qars Glutaminyl-tRNA synthetase,8,1841.0,1716.0,2116.0,2077.0,11215.0,6458.0,13676.0,3870.0,8428.0,4388.0
508,Q91WG8,,1.3584512127006627,0.4230769230769231,0.08177570093457943,0.34130122214234365,,,,,1.4171062924384972,0.43006993006993005,0.07710280373831775,0.3529671263316123,,,,,1.5855529343861068,0.3986013986013986,0.08158508158508158,0.317016317016317,,,,,,,,,0.7275098778665792,0.6048951048951049,0.24530516431924881,0.3595899405758561,,,,,,,,,,,,,,,,,Gne Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase,1,1203.0,2427.5,2622.5,1054.0,7327.5,5157.0,8968.5,4358.5,7842.0,3347.0
509,O88322,TP,1.3556599553695636,0.4230769230769231,0.08177570093457943,0.34130122214234365,1.3787153262942777,0.4160839160839161,0.10606060606060606,0.31002331002331,1.9834580362542922,0.3146853146853147,0.053738317757009345,0.26094699692830536,2.0142481509529535,0.3356643356643357,0.06074766355140187,0.2749166721129338,2.1114519274692167,0.2692307692307692,0.054778554778554776,0.21445221445221443,2.157279091792956,0.2867132867132867,0.061843640606767794,0.22486964610651894,2.657833376354262,0.1993006993006993,0.07854630715123095,0.12075439214946834,2.192435986848745,0.2692307692307692,0.12910798122065728,0.14012278801011194,2.538204754412843,0.17132867132867133,0.06783625730994151,0.10349241401872981,2.0702567639119653,0.22727272727272727,0.12295081967213115,0.10432190760059612,1.3556354106593256,0.19858156028368795,0.11384976525821597,0.08473179502547198,0.8505859523306847,0.29225352112676056,0.21201413427561838,0.08023938685114218,Nid2 Nidogen-2,15,1918.0,1704.0,2030.0,1975.0,11660.0,12175.0,20588.0,22545.0,33806.0,9418.0
510,Q8K4L3,FP,1.3545382301054765,0.42657342657342656,0.08177570093457943,0.34479772563884714,1.1537681321111226,0.46153846153846156,0.12937062937062938,0.3321678321678322,1.024905638867698,0.4965034965034965,0.10397196261682243,0.39253153388667406,0.831870284647291,0.548951048951049,0.15654205607476634,0.3924089928762826,1.2957320400024712,0.44755244755244755,0.10372960372960373,0.34382284382284384,1.1177337354071422,0.493006993006993,0.1633605600933489,0.32964643291364415,,,,,1.1830380730594685,0.5104895104895105,0.17370892018779344,0.3367805903017171,,,,,,,,,0.9920840996327313,0.28368794326241137,0.1772300469483568,0.10645789631405456,1.3828673149886683,0.15845070422535212,0.13663133097762073,0.021819373247731394,Svil Supervillin,3,1892.0,1963.0,2142.0,1120.0,11493.0,6180.0,11538.0,6351.0,8511.0,7724.0
511,Q9EQC7,TP,1.351446201529547,0.42657342657342656,0.08294392523364486,0.3436295013397817,inf,0.0,0.0034965034965034965,-0.0034965034965034965,1.8185920560327895,0.34265734265734266,0.06074766355140187,0.2819096791059408,inf,0.03146853146853147,0.015186915887850467,0.016281615580681003,0.9007604647379414,0.5454545454545454,0.17715617715617715,0.36829836829836826,inf,0.03146853146853147,0.021003500583430573,0.010465030885100899,inf,0.017482517482517484,0.0035169988276670576,0.013965518654850427,1.2209322761873769,0.5,0.17136150234741784,0.32863849765258213,inf,0.0034965034965034965,0.005847953216374269,-0.002351449719870772,,,,,inf,0.01773049645390071,0.017605633802816902,0.00012486265108380828,,,,,Fstl3 Follistatin-related protein 3,1,1593.0,0.0,0.0,1473.0,9656.0,9020.0,7388.0,8575.0,3998.0,1748.0
512,P33267,,1.3514226858815643,0.43006993006993005,0.08294392523364486,0.3471260048362852,1.086833176989944,0.486013986013986,0.13403263403263405,0.35198135198135194,1.570811153686958,0.4020979020979021,0.0689252336448598,0.3331726684530423,1.3139563885692849,0.45454545454545453,0.0969626168224299,0.3575828377230246,,,,,,,,,,,,,1.3333090602021536,0.493006993006993,0.1643192488262911,0.3286877441807019,,,,,1.1593818450764164,0.4405594405594406,0.18618266978922718,0.25437677077021337,,,,,0.8400141741307573,0.29577464788732394,0.21319199057714958,0.08258265731017436,Cyp2f2 Cytochrome P450 2F2,3,1042.0,1130.0,16987.0,5815.0,6316.0,4969.0,2444.0,36594.0,52939.0,27527.0
513,P62751,FP,1.3495852244817577,0.43006993006993005,0.08294392523364486,0.3471260048362852,1.3855416983125015,0.4160839160839161,0.1048951048951049,0.3111888111888112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rpl23a 60S ribosomal protein L23a,1,2402.0,2115.0,1660.0,2633.0,14541.0,1788.0,5602.0,4942.0,6266.0,4733.0
514,Q8BGD9,,1.3377643145555396,0.43006993006993005,0.08411214953271028,0.34595778053721976,1.6260860099210113,0.36363636363636365,0.08275058275058275,0.28088578088578087,1.5143920613542963,0.4195804195804196,0.07359813084112149,0.3459822887392981,1.8104485004937152,0.3811188811188811,0.07242990654205607,0.30868897457682504,1.5515347527876617,0.3986013986013986,0.08158508158508158,0.317016317016317,1.8626282415521584,0.36013986013986016,0.08401400233372229,0.27612585780613785,1.4238638626990758,0.4965034965034965,0.13012895662368112,0.3663745398798154,0.9441479550971003,0.5699300699300699,0.20422535211267606,0.36570471781739383,1.963697989204142,0.25524475524475526,0.08771929824561403,0.16752545699914123,1.4814314806068054,0.36013986013986016,0.1557377049180328,0.20440215522182736,1.8062199855636525,0.10283687943262411,0.08215962441314555,0.020677255019478563,1.2868520091385527,0.1936619718309859,0.15076560659599528,0.04289636523499063,Eif4b Eukaryotic translation initiation factor 4B,1,10102.0,7467.5,7562.0,7430.5,60655.5,46326.0,73556.5,35705.0,84565.0,47944.5
515,Q543K9,,1.337087059926951,0.43006993006993005,0.08411214953271028,0.34595778053721976,,,,,0.7229601869996589,0.5944055944055944,0.15654205607476634,0.43786353833082803,,,,,,,,,,,,,0.9876186465002006,0.5874125874125874,0.17819460726846426,0.40921798014412314,,,,,,,,,,,,,1.1985766147817916,0.22695035460992907,0.13497652582159625,0.09197382878833282,,,,,Pnp Purine nucleoside phosphorylase,1,1344.0,2616.0,1579.0,3467.0,8066.0,3561.0,4412.0,5510.0,6314.0,6570.0
516,Q8BHK1,,1.3349972714814697,0.43006993006993005,0.08411214953271028,0.34595778053721976,0.9287537305915705,0.506993006993007,0.1655011655011655,0.3414918414918415,1.5065180009095716,0.4195804195804196,0.07359813084112149,0.3459822887392981,1.1080092037936193,0.486013986013986,0.1261682242990654,0.35984576171492055,1.4799002527459446,0.4090909090909091,0.08741258741258741,0.3216783216783217,1.0964285052550704,0.4965034965034965,0.16569428238039674,0.33080921412309977,1.0897735901060868,0.5699300699300699,0.16412661195779601,0.4058034579722739,0.7976831269634331,0.6013986013986014,0.2323943661971831,0.36900423520141823,,,,,,,,,,,,,,,,,Nipa1 Magnesium transporter NIPA1,1,1528.0,1828.0,1647.0,1421.0,9157.0,6969.0,10587.0,6169.0,7174.0,2938.0
517,P34914,,1.3334906393501658,0.43006993006993005,0.08411214953271028,0.34595778053721976,0.998505667900251,0.493006993006993,0.15151515151515152,0.34149184149184153,,,,,,,,,0.6106676494897774,0.6468531468531469,0.23776223776223776,0.4090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ephx2 Bifunctional epoxide hydrolase 2,5,3865.0,4401.0,6204.0,4709.0,23138.0,5992.0,14660.0,11156.0,17380.0,9278.0
518,Q76N33,,1.3289406199143194,0.43006993006993005,0.08411214953271028,0.34595778053721976,2.135449459885846,0.2762237762237762,0.055944055944055944,0.22027972027972026,1.6883522780888365,0.3741258741258741,0.06658878504672897,0.3075370890791451,2.50259586183431,0.2202797202797203,0.04789719626168224,0.17238252401803805,1.8035451048254154,0.35664335664335667,0.07109557109557109,0.2855477855477856,2.632825738195967,0.17832167832167833,0.044340723453908985,0.13398095486776934,,,,,,,,,,,,,,,,,,,,,,,,,Stambpl1 AMSH-like protease,3,2755.0,1422.0,2149.0,1290.0,16441.0,14253.0,23889.0,4185.0,8919.0,2658.0
519,Q8BH79,,1.3279663475541466,0.43006993006993005,0.08411214953271028,0.34595778053721976,1.7083273428802421,0.3531468531468531,0.07109557109557109,0.28205128205128205,0.7322909354019869,0.5874125874125874,0.15537383177570094,0.43203875563688643,1.1203866745020294,0.4825174825174825,0.125,0.3575174825174825,1.5497512641884301,0.3986013986013986,0.08158508158508158,0.317016317016317,1.9528840529135505,0.33916083916083917,0.073512252042007,0.26564858711883216,3.371211926624674,0.10839160839160839,0.06213364595545135,0.046257962436157034,2.8636414229361096,0.16083916083916083,0.11150234741784038,0.04933681342132046,1.8955145627239702,0.2727272727272727,0.09239766081871345,0.18032961190855926,1.3853934580400453,0.3776223776223776,0.16276346604215455,0.21485891158022305,0.9851539043980017,0.28368794326241137,0.1795774647887324,0.10411047847367896,,,,,Ano10 Anoctamin-10,6,4238.5,2939.5,1981.5,1985.0,25277.0,11303.0,30824.0,36082.5,21136.0,7111.0
520,Q8BM72,,1.3272198058447058,0.43006993006993005,0.08411214953271028,0.34595778053721976,1.3949850666603034,0.4160839160839161,0.10139860139860139,0.3146853146853147,1.6226904628763765,0.3881118881118881,0.0689252336448598,0.3191866544670283,1.6981904674659214,0.3951048951048951,0.07710280373831775,0.31800209136657737,1.4529857999277507,0.4160839160839161,0.08741258741258741,0.3286713286713287,1.5435228541423736,0.4195804195804196,0.10035005834305717,0.3192303612373624,1.8726829204597362,0.3951048951048951,0.0984759671746776,0.2966289279302175,1.5697224119640545,0.40559440559440557,0.14788732394366197,0.25770708165074363,,,,,,,,,,,,,,,,,Hspa13 Heat shock 70 kDa protein 13,6,3475.5,2993.5,3271.0,2843.5,20716.0,17180.5,23635.5,21080.5,18800.0,8120.5
521,Q91WK2,,1.3227988208341392,0.43006993006993005,0.08411214953271028,0.34595778053721976,1.0195412440215885,0.493006993006993,0.14685314685314685,0.34615384615384615,1.0997212629859405,0.48951048951048953,0.09813084112149532,0.3913796483889942,0.8041984299473371,0.5524475524475524,0.16121495327102803,0.39123259917652436,1.1663369539064514,0.479020979020979,0.1247086247086247,0.3543123543123543,0.8858511704929259,0.5454545454545454,0.19953325554259044,0.345921289911955,1.1214327584226862,0.5629370629370629,0.15943728018757328,0.4034997827494896,,,,,1.156668418596656,0.4965034965034965,0.1672514619883041,0.3292520345151924,,,,,1.018325982931069,0.2730496453900709,0.16901408450704225,0.10403556088302868,,,,,Eif3h Eukaryotic translation initiation factor 3 subunit H,5,2142.0,2386.0,2303.0,2606.5,12728.5,7369.0,11942.0,8817.5,14720.0,8457.0
