,uniprot,annotation,ctrl_turbo(+)_1/ctrl_turbo(-)_1_ratio,original_ratio_ctrl_turbo(+)_1/ctrl_turbo(-)_1_ratio,FP_ctrl_turbo(+)_1/ctrl_turbo(-)_1_ratio,TP_ctrl_turbo(+)_1/ctrl_turbo(-)_1_ratio,TPR_ctrl_turbo(+)_1/ctrl_turbo(-)_1_ratio,FPR_ctrl_turbo(+)_1/ctrl_turbo(-)_1_ratio,TPR-FPR_ctrl_turbo(+)_1/ctrl_turbo(-)_1_ratio,ctrl_turbo(+)_1/ctrl_turbo(-)_2_ratio,original_ratio_ctrl_turbo(+)_1/ctrl_turbo(-)_2_ratio,FP_ctrl_turbo(+)_1/ctrl_turbo(-)_2_ratio,TP_ctrl_turbo(+)_1/ctrl_turbo(-)_2_ratio,TPR_ctrl_turbo(+)_1/ctrl_turbo(-)_2_ratio,FPR_ctrl_turbo(+)_1/ctrl_turbo(-)_2_ratio,TPR-FPR_ctrl_turbo(+)_1/ctrl_turbo(-)_2_ratio,ctrl_turbo(+)_2/ctrl_turbo(-)_1_ratio,original_ratio_ctrl_turbo(+)_2/ctrl_turbo(-)_1_ratio,FP_ctrl_turbo(+)_2/ctrl_turbo(-)_1_ratio,TP_ctrl_turbo(+)_2/ctrl_turbo(-)_1_ratio,TPR_ctrl_turbo(+)_2/ctrl_turbo(-)_1_ratio,FPR_ctrl_turbo(+)_2/ctrl_turbo(-)_1_ratio,TPR-FPR_ctrl_turbo(+)_2/ctrl_turbo(-)_1_ratio,ctrl_turbo(+)_2/ctrl_turbo(-)_2_ratio,original_ratio_ctrl_turbo(+)_2/ctrl_turbo(-)_2_ratio,FP_ctrl_turbo(+)_2/ctrl_turbo(-)_2_ratio,TP_ctrl_turbo(+)_2/ctrl_turbo(-)_2_ratio,TPR_ctrl_turbo(+)_2/ctrl_turbo(-)_2_ratio,FPR_ctrl_turbo(+)_2/ctrl_turbo(-)_2_ratio,TPR-FPR_ctrl_turbo(+)_2/ctrl_turbo(-)_2_ratio,ctrl_turbo(+)_3/ctrl_turbo(-)_1_ratio,original_ratio_ctrl_turbo(+)_3/ctrl_turbo(-)_1_ratio,FP_ctrl_turbo(+)_3/ctrl_turbo(-)_1_ratio,TP_ctrl_turbo(+)_3/ctrl_turbo(-)_1_ratio,TPR_ctrl_turbo(+)_3/ctrl_turbo(-)_1_ratio,FPR_ctrl_turbo(+)_3/ctrl_turbo(-)_1_ratio,TPR-FPR_ctrl_turbo(+)_3/ctrl_turbo(-)_1_ratio,ctrl_turbo(+)_3/ctrl_turbo(-)_2_ratio,original_ratio_ctrl_turbo(+)_3/ctrl_turbo(-)_2_ratio,FP_ctrl_turbo(+)_3/ctrl_turbo(-)_2_ratio,TP_ctrl_turbo(+)_3/ctrl_turbo(-)_2_ratio,TPR_ctrl_turbo(+)_3/ctrl_turbo(-)_2_ratio,FPR_ctrl_turbo(+)_3/ctrl_turbo(-)_2_ratio,TPR-FPR_ctrl_turbo(+)_3/ctrl_turbo(-)_2_ratio
0,Q9DBL2,,inf,inf,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,inf,inf,3.0,0.0,0.0,0.004172461752433936,-0.004172461752433936,,,,,,,
1,Q8BTS3,,inf,inf,0.0,0.0,0.0,0.0,0.0,,,,,,,,inf,inf,0.0,0.0,0.0,0.0,0.0,,,,,,,,inf,inf,3.0,0.0,0.0,0.004172461752433936,-0.004172461752433936,,,,,,,
2,Q3U276,,inf,inf,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,inf,inf,3.0,0.0,0.0,0.004172461752433936,-0.004172461752433936,,,,,,,
3,E9Q1U6,,inf,inf,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,inf,inf,3.0,0.0,0.0,0.004172461752433936,-0.004172461752433936,,,,,,,
4,Q6P1G0,,inf,inf,0.0,0.0,0.0,0.0,0.0,,,,,,,,inf,inf,0.0,0.0,0.0,0.0,0.0,,,,,,,,inf,inf,0.0,0.0,0.0,0.0,0.0,,,,,,,
5,Q6NWW9,,inf,inf,0.0,0.0,0.0,0.0,0.0,1.3919499688718773,2.7948207171314743,14.0,14.0,0.0625,0.019498607242339833,0.04300139275766017,inf,inf,0.0,0.0,0.0,0.0,0.0,1.81424679132906,3.2778884462151394,6.0,7.0,0.03125,0.008379888268156424,0.022870111731843577,inf,inf,3.0,0.0,0.0,0.004172461752433936,-0.004172461752433936,1.214594941277632,3.7270916334661353,22.0,17.0,0.07589285714285714,0.03064066852367688,0.04525218861918026
6,Q8VHK9,FP,inf,inf,0.0,0.0,0.0,0.0,0.0,,,,,,,,inf,inf,0.0,0.0,0.0,0.0,0.0,,,,,,,,inf,inf,2.0,0.0,0.0,0.0027816411682892906,-0.0027816411682892906,,,,,,,
7,P05367,TP,4.245932210945493,21.17931858936043,1.0,0.0,0.0,0.001394700139470014,-0.001394700139470014,inf,inf,5.0,0.0,0.0,0.006963788300835654,-0.006963788300835654,4.8163749834628735,26.777644949193068,1.0,0.0,0.0,0.001394700139470014,-0.001394700139470014,inf,inf,3.0,0.0,0.0,0.004189944134078212,-0.004189944134078212,4.957041998749076,51.27913927077107,3.0,0.0,0.0,0.004172461752433936,-0.004172461752433936,inf,inf,0.0,0.0,0.0,0.0,0.0
8,P54987,,4.0399249752714725,18.36105476673428,1.0,1.0,0.004464285714285714,0.001394700139470014,0.0030695855748157,4.484119003207507,23.83359662980516,5.0,1.0,0.004464285714285714,0.006963788300835654,-0.0024995025865499404,4.272090461919407,18.362271805273835,1.0,1.0,0.004464285714285714,0.001394700139470014,0.0030695855748157,4.67650043214805,23.835176408636123,3.0,1.0,0.004464285714285714,0.004189944134078212,0.00027434158020750183,4.167900724856022,29.674645030425964,3.0,1.0,0.004464285714285714,0.004172461752433936,0.000291823961851778,4.584051260371603,38.51922064244339,5.0,1.0,0.004464285714285714,0.006963788300835654,-0.0024995025865499404
9,P84244,FP,3.5609855864549513,13.174146963046864,1.0,1.0,0.004464285714285714,0.001394700139470014,0.0030695855748157,2.5472324060584266,6.224846133261975,5.0,6.0,0.026785714285714284,0.006963788300835654,0.01982192598487863,3.358228069489722,9.746000283165793,2.0,2.0,0.008928571428571428,0.002789400278940028,0.0061391711496314,2.304690831385805,4.605030773347605,4.0,6.0,0.026785714285714284,0.00558659217877095,0.021199122106943333,4.016143758484536,26.711737222143565,3.0,2.0,0.008928571428571428,0.004172461752433936,0.004756109676137492,2.974347085667558,12.621420925876372,5.0,3.0,0.013392857142857142,0.006963788300835654,0.006429068842021488
10,P05366,TP,3.4221095942031075,11.965109143508371,2.0,1.0,0.004464285714285714,0.002789400278940028,0.0016748854353456862,3.475985071777778,11.849800312554263,5.0,1.0,0.004464285714285714,0.006963788300835654,-0.0024995025865499404,4.180271464233432,17.23003418953274,1.0,1.0,0.004464285714285714,0.001394700139470014,0.0030695855748157,4.194362884100711,17.063986803264456,3.0,1.0,0.004464285714285714,0.004189944134078212,0.00027434158020750183,4.154620319169628,29.402735162619443,3.0,1.0,0.004464285714285714,0.004172461752433936,0.000291823961851778,4.180452304323845,29.119378364299358,5.0,1.0,0.004464285714285714,0.006963788300835654,-0.0024995025865499404
11,O54904,,3.2846831024228176,10.877952755905511,2.0,2.0,0.008928571428571428,0.002789400278940028,0.0061391711496314,1.8098326154989297,3.733783783783784,10.0,9.0,0.04017857142857143,0.013927576601671309,0.026250994826900124,3.0048998555093225,7.628937007874016,3.0,2.0,0.008928571428571428,0.0041841004184100415,0.004744471010161387,1.4902653108780424,2.6185810810810812,14.0,13.0,0.05803571428571429,0.019553072625698324,0.038482641660015963,3.3157904205684816,16.438976377952756,4.0,2.0,0.008928571428571428,0.005563282336578581,0.003365289091992847,1.8128964412241402,5.642567567567568,10.0,7.0,0.03125,0.013927576601671309,0.017322423398328693
12,P11928,FP,3.258299473458206,10.680827586206897,2.0,2.0,0.008928571428571428,0.002789400278940028,0.0061391711496314,1.828264749076742,3.7817933190076185,9.0,9.0,0.04017857142857143,0.012534818941504178,0.027643752487067255,3.4929752938589123,10.700137931034483,1.0,2.0,0.008928571428571428,0.001394700139470014,0.007533871289101414,2.0231565117700563,3.788630591912483,5.0,7.0,0.03125,0.006983240223463687,0.024266759776536313,3.087418967751222,14.032275862068966,4.0,3.0,0.013392857142857142,0.005563282336578581,0.00782957480627856,1.6293407509493043,4.968450869310412,13.0,10.0,0.044642857142857144,0.018105849582172703,0.02653700756068444
13,Q64282,,2.994129541976783,8.893686799672041,3.0,2.0,0.008928571428571428,0.0041841004184100415,0.004744471010161387,3.0519563908152887,8.832134617994301,5.0,2.0,0.008928571428571428,0.006963788300835654,0.0019647831277357737,2.5494214521488674,5.563541951352828,4.0,2.0,0.008928571428571428,0.005578800557880056,0.0033497708706913725,2.567464243279981,5.525037318496404,3.0,4.0,0.017857142857142856,0.004189944134078212,0.013667198723064645,2.349190332681994,8.411997813610276,9.0,5.0,0.022321428571428572,0.012517385257301807,0.009804043314126765,2.3789736891000457,8.353779345908535,8.0,4.0,0.017857142857142856,0.011142061281337047,0.006715081575805809
14,Q923B6,,2.8794982823776616,8.214372322366826,3.0,2.0,0.008928571428571428,0.0041841004184100415,0.004744471010161387,3.012222522788363,8.592204278346157,5.0,2.0,0.008928571428571428,0.006963788300835654,0.0019647831277357737,2.60019587527303,5.762832430684666,3.0,2.0,0.008928571428571428,0.0041841004184100415,0.004744471010161387,2.6931360579763393,6.027902257546292,3.0,2.0,0.008928571428571428,0.004189944134078212,0.004738627294493216,2.7182946371435723,10.864521865653545,5.0,3.0,0.013392857142857142,0.006954102920723227,0.006438754222133915,2.82297538513382,11.364251289422509,6.0,3.0,0.013392857142857142,0.008356545961002786,0.005036311181854356
15,Q6GQT1,TP,2.758529095234695,7.553687776909044,3.0,2.0,0.008928571428571428,0.0041841004184100415,0.004744471010161387,2.945664586436445,8.20481245576787,5.0,2.0,0.008928571428571428,0.006963788300835654,0.0019647831277357737,2.4674351582983634,5.256189731561116,4.0,2.0,0.008928571428571428,0.005578800557880056,0.0033497708706913725,2.614786591792721,5.709271054493985,3.0,2.0,0.008928571428571428,0.004189944134078212,0.004738627294493216,3.1731795995407044,14.891712275215012,4.0,2.0,0.008928571428571428,0.005563282336578581,0.003365289091992847,3.3322715983220004,16.175371549893843,5.0,2.0,0.008928571428571428,0.006963788300835654,0.0019647831277357737
16,Q9JJU9,,2.691295431832812,7.20974127926821,3.0,3.0,0.013392857142857142,0.0041841004184100415,0.009208756724447101,3.310521095924986,10.56577631052421,5.0,2.0,0.008928571428571428,0.006963788300835654,0.0019647831277357737,1.7218482205689165,3.13492388558946,6.0,11.0,0.049107142857142856,0.008368200836820083,0.04073894202032277,2.301289826953699,4.594187675070028,5.0,6.0,0.026785714285714284,0.006983240223463687,0.019802474062250598,2.168073706745343,7.419550822581746,9.0,5.0,0.022321428571428572,0.012517385257301807,0.009804043314126765,2.7592558784170635,10.873249299719888,6.0,3.0,0.013392857142857142,0.008356545961002786,0.005036311181854356
17,Q71KU9,TP,2.6326666295442633,6.922622543093025,3.0,3.0,0.013392857142857142,0.0041841004184100415,0.009208756724447101,2.7784822049169886,7.307044410413476,5.0,3.0,0.013392857142857142,0.006963788300835654,0.006429068842021488,2.0248157786252357,3.8674911050468066,5.0,7.0,0.03125,0.00697350069735007,0.02427649930264993,2.1308472962905696,4.082257711660469,5.0,6.0,0.026785714285714284,0.006983240223463687,0.019802474062250598,2.153779758723883,7.346402293688901,9.0,5.0,0.022321428571428572,0.012517385257301807,0.009804043314126765,2.2715518416761546,7.754357179318895,9.0,4.0,0.017857142857142856,0.012534818941504178,0.005322323915638678
18,G3X8T9,,2.6259622756028542,6.890527029317065,3.0,4.0,0.017857142857142856,0.0041841004184100415,0.013673042438732814,2.377907323992877,5.535497923898986,6.0,7.0,0.03125,0.008356545961002786,0.022893454038997216,2.382527098487427,4.955770208439247,4.0,3.0,0.013392857142857142,0.005578800557880056,0.007814056584977087,2.0946880891700577,3.981212987543394,5.0,7.0,0.03125,0.006983240223463687,0.024266759776536313,2.6012835532877605,10.018132519911878,5.0,3.0,0.013392857142857142,0.006954102920723227,0.006438754222133915,2.3251851092573297,8.048056633312912,8.0,4.0,0.017857142857142856,0.011142061281337047,0.006715081575805809
19,Q03734,TP,2.500848149073348,6.318141319991776,3.0,4.0,0.017857142857142856,0.0041841004184100415,0.013673042438732814,1.9872958580355613,4.2225123096301385,8.0,7.0,0.03125,0.011142061281337047,0.020107938718662954,2.3231291813922588,4.755876910424234,4.0,4.0,0.017857142857142856,0.005578800557880056,0.0122783422992628,1.76979283264708,3.178426657506012,6.0,7.0,0.03125,0.008379888268156424,0.022870111731843577,2.3587095546564343,8.46768555959153,9.0,4.0,0.017857142857142856,0.012517385257301807,0.005339757599841049,1.817113771198194,5.659086224665064,10.0,6.0,0.026785714285714284,0.013927576601671309,0.012858137684042975
20,Q9Z0E6,,2.4908695984114266,6.274592017100341,3.0,5.0,0.022321428571428572,0.0041841004184100415,0.01813732815301853,2.5808270447855572,6.371498935592937,5.0,6.0,0.026785714285714284,0.006963788300835654,0.01982192598487863,2.3279069060197166,4.771652895959222,4.0,4.0,0.017857142857142856,0.005578800557880056,0.0122783422992628,2.3780802946864554,4.8453479150144005,4.0,6.0,0.026785714285714284,0.00558659217877095,0.021199122106943333,2.402779825626401,8.730340773626013,7.0,4.0,0.017857142857142856,0.009735744089012517,0.008121398768130339,2.464693779580078,8.86517510539717,7.0,4.0,0.017857142857142856,0.009749303621169917,0.00810783923597294
21,Q64339,TP,2.36084507525531,5.733822057351469,3.0,5.0,0.022321428571428572,0.0041841004184100415,0.01813732815301853,2.636230655317658,6.620941696413395,5.0,5.0,0.022321428571428572,0.006963788300835654,0.015357640270592918,2.194920362049014,4.351469116174998,5.0,6.0,0.026785714285714284,0.00697350069735007,0.019812213588364214,2.43052188440397,5.024715281319055,4.0,5.0,0.022321428571428572,0.00558659217877095,0.01673483639265762,1.9413222390346097,6.340428663958075,9.0,8.0,0.03571428571428571,0.012517385257301807,0.023196900456983905,2.1886643266765047,7.321400645928948,9.0,5.0,0.022321428571428572,0.012534818941504178,0.009786609629924394
22,P02798,,2.309024144016688,5.531520882584712,3.0,6.0,0.026785714285714284,0.0041841004184100415,0.022601613867304242,2.747502327211881,7.151808456444218,5.0,4.0,0.017857142857142856,0.006963788300835654,0.010893354556307203,2.9862835544506234,7.531126871552403,3.0,2.0,0.008928571428571428,0.0041841004184100415,0.004744471010161387,3.3849776799384244,9.73713703515028,3.0,2.0,0.008928571428571428,0.004189944134078212,0.004738627294493216,2.984987371436915,13.070527974783294,5.0,3.0,0.013392857142857142,0.006954102920723227,0.006438754222133915,3.395422062211654,16.899133978604176,5.0,2.0,0.008928571428571428,0.006963788300835654,0.0019647831277357737
23,P48678,FP,2.190959978461779,5.096871694121203,3.0,6.0,0.026785714285714284,0.0041841004184100415,0.022601613867304242,2.094926033448884,4.54957507082153,7.0,7.0,0.03125,0.009749303621169917,0.021500696378830085,2.568189529954696,5.636391113797794,3.0,2.0,0.008928571428571428,0.0041841004184100415,0.004744471010161387,2.432371527234409,5.031161473087819,3.0,5.0,0.022321428571428572,0.004189944134078212,0.01813148443735036,2.518770556710028,9.461236209762733,6.0,4.0,0.017857142857142856,0.008344923504867872,0.009512219352274984,2.3946931192766794,8.445298799406448,7.0,4.0,0.017857142857142856,0.009749303621169917,0.00810783923597294
24,Q91X72,TP,2.1643860428861146,5.003848466626579,4.0,6.0,0.026785714285714284,0.005578800557880056,0.021206913727834228,2.6924449327161746,6.8840172071475845,5.0,4.0,0.017857142857142856,0.006963788300835654,0.010893354556307203,2.0178818671400673,3.8489476849067947,5.0,8.0,0.03571428571428571,0.00697350069735007,0.02874078501693564,2.506156699262736,5.295168762409,3.0,4.0,0.017857142857142856,0.004189944134078212,0.013667198723064645,2.0368315488261453,6.7743836440168375,9.0,7.0,0.03125,0.012517385257301807,0.018732614742698193,2.536846946235752,9.31982131039047,6.0,3.0,0.013392857142857142,0.008356545961002786,0.005036311181854356
25,P12246,TP,2.071895993767589,4.693122282911604,4.0,7.0,0.03125,0.005578800557880056,0.025671199442119944,2.3881523276356487,5.574947033898305,6.0,6.0,0.026785714285714284,0.008356545961002786,0.018429168324711497,2.327940671371574,4.771764574740832,4.0,3.0,0.013392857142857142,0.005578800557880056,0.007814056584977087,2.604412947532241,5.668365995762712,3.0,3.0,0.013392857142857142,0.004189944134078212,0.009202913008778929,1.4963344857212992,4.657618994537955,13.0,12.0,0.05357142857142857,0.01808066759388039,0.03549076097754818,1.7845473271689054,5.532772775423729,11.0,7.0,0.03125,0.01532033426183844,0.015929665738161562
26,Q05144,,2.023729884887067,4.539023452518262,4.0,8.0,0.03571428571428571,0.005578800557880056,0.030135485156405656,1.90919422920275,4.0,8.0,8.0,0.03571428571428571,0.011142061281337047,0.024572224432948667,1.4827239068995677,2.656093810073049,9.0,14.0,0.0625,0.012552301255230125,0.049947698744769876,1.3284041935078585,2.340674233440623,15.0,16.0,0.07142857142857142,0.02094972067039106,0.050478850758180364,2.0912895214978615,7.034986543637062,9.0,7.0,0.03125,0.012517385257301807,0.018732614742698193,1.9487103733930908,6.199559545993562,9.0,6.0,0.026785714285714284,0.012534818941504178,0.014250895344210106
27,Q9JM99,TP,2.0125313815481007,4.503926983989988,4.0,8.0,0.03571428571428571,0.005578800557880056,0.030135485156405656,1.8526144224063488,3.846163767688679,8.0,8.0,0.03571428571428571,0.011142061281337047,0.024572224432948667,1.6995516708348932,3.08684676131705,6.0,13.0,0.05803571428571429,0.008368200836820083,0.0496675134488942,1.4998506539857492,2.636036998820755,14.0,12.0,0.05357142857142857,0.019553072625698324,0.034018355945730244,1.2258622849331078,3.8613904112544772,18.0,19.0,0.08482142857142858,0.025034770514603615,0.05978665805682496,1.0379018333709022,3.2974646226415096,25.0,21.0,0.09375,0.034818941504178275,0.058931058495821725
28,P14234,FP,1.9951223949120003,4.449904740558108,4.0,9.0,0.04017857142857143,0.005578800557880056,0.034599770870691375,2.102470099048122,4.573427781617139,6.0,7.0,0.03125,0.008356545961002786,0.022893454038997216,1.4795047307657256,2.6501737083940378,9.0,14.0,0.0625,0.012552301255230125,0.049947698744769876,1.5470683771944553,2.7237387698686937,12.0,11.0,0.049107142857142856,0.01675977653631285,0.032347366320830004,2.389143827780967,8.648212484590385,7.0,4.0,0.017857142857142856,0.009735744089012517,0.008121398768130339,2.468448039496635,8.88827459110804,6.0,4.0,0.017857142857142856,0.008356545961002786,0.00950059689614007
29,P02802,,1.9404885734772441,4.284540921091229,5.0,9.0,0.04017857142857143,0.00697350069735007,0.033205070731221364,3.795830806485621,14.790886075949366,5.0,1.0,0.004464285714285714,0.006963788300835654,-0.0024995025865499404,2.33334538793539,4.789674391317102,4.0,3.0,0.013392857142857142,0.005578800557880056,0.007814056584977087,4.148903563236375,16.534683544303796,3.0,2.0,0.008928571428571428,0.004189944134078212,0.004738627294493216,2.4897480279809874,9.272807274860662,7.0,4.0,0.017857142857142856,0.009735744089012517,0.008121398768130339,4.31704676856891,32.01113924050633,5.0,1.0,0.004464285714285714,0.006963788300835654,-0.0024995025865499404
30,Q9QZQ8,FP,1.920551207787457,4.225737835682,5.0,9.0,0.04017857142857143,0.00697350069735007,0.033205070731221364,1.290468070310391,2.6049827897066056,16.0,14.0,0.0625,0.022284122562674095,0.04021587743732591,2.3004606438938677,4.681733581494283,4.0,5.0,0.022321428571428572,0.005578800557880056,0.016742628013548515,1.6305934487094098,2.886084248483855,9.0,11.0,0.049107142857142856,0.012569832402234637,0.03653731045490822,2.363008293841337,8.49295400159532,8.0,4.0,0.017857142857142856,0.011126564673157162,0.006730578183985694,1.7048816639438171,5.235535158170792,11.0,9.0,0.04017857142857143,0.01532033426183844,0.024858237166732994
31,Q9D3A8,,1.8896031109897131,4.136054421768708,6.0,9.0,0.04017857142857143,0.008368200836820083,0.03181037059175135,1.606924660085856,3.2439024390243905,11.0,9.0,0.04017857142857143,0.01532033426183844,0.024858237166732994,1.831676636872331,3.382896015549077,5.0,11.0,0.049107142857142856,0.00697350069735007,0.04213364215979279,1.5092141282610818,2.6532012195121952,14.0,12.0,0.05357142857142857,0.019553072625698324,0.034018355945730244,2.1402719650202617,7.277939747327502,9.0,7.0,0.03125,0.012517385257301807,0.018732614742698193,1.8295500216959515,5.708079268292683,10.0,6.0,0.026785714285714284,0.013927576601671309,0.012858137684042975
32,Q62230,TP,1.8251687026498649,3.9553922189836523,6.0,9.0,0.04017857142857143,0.008368200836820083,0.03181037059175135,1.2592200843399057,2.5491669389088534,17.0,15.0,0.06696428571428571,0.023676880222841225,0.04328740549144448,1.9180793281997495,3.5916867317196806,5.0,10.0,0.044642857142857144,0.00697350069735007,0.03766935644550708,1.3123466521823983,2.314766416203855,15.0,17.0,0.07589285714285714,0.02094972067039106,0.05494313647246608,2.1433529447872774,7.29349892282347,9.0,6.0,0.026785714285714284,0.012517385257301807,0.014268329028412477,1.5493608340568648,4.700506370467168,15.0,10.0,0.044642857142857144,0.020891364902506964,0.02375149224035018
33,Q64505,,1.7920798555838158,3.865705982077985,6.0,10.0,0.044642857142857144,0.008368200836820083,0.03627465630603706,1.8432514174174583,3.8212832176203015,8.0,9.0,0.04017857142857143,0.011142061281337047,0.029036510147234386,1.6530712333623696,2.9889803826592396,7.0,14.0,0.0625,0.009762900976290097,0.052737099023709905,1.66445873748862,2.954632511371798,8.0,9.0,0.04017857142857143,0.0111731843575419,0.02900538707102953,1.603379231407815,5.0163477839670625,11.0,10.0,0.044642857142857144,0.015299026425591099,0.029343830717266046,1.626507300821004,4.958702418003352,14.0,10.0,0.044642857142857144,0.019498607242339833,0.02514424990051731
34,Q91XL1,TP,1.753336895180524,3.763275613275613,6.0,10.0,0.044642857142857144,0.008368200836820083,0.03627465630603706,1.276612870080583,2.5800850811238623,17.0,14.0,0.0625,0.023676880222841225,0.03882311977715877,1.3095735393391963,2.355699855699856,12.0,18.0,0.08035714285714286,0.016736401673640166,0.0636207411835027,,,,,,,,1.5726217514156104,4.9105339105339105,12.0,10.0,0.044642857142857144,0.016689847009735744,0.0279530101331214,1.0678542338952157,3.366640284922833,25.0,19.0,0.08482142857142858,0.034818941504178275,0.0500024870672503
35,Q3UP87,TP,1.6918548575299983,3.606268750986894,6.0,11.0,0.049107142857142856,0.008368200836820083,0.04073894202032277,1.5866661495021068,3.198669467787115,11.0,9.0,0.04017857142857143,0.01532033426183844,0.024858237166732994,1.4763594998100649,2.6444023369651033,10.0,14.0,0.0625,0.01394700139470014,0.04855299860529986,1.3313867340747811,2.3455182072829133,15.0,15.0,0.06696428571428571,0.02094972067039106,0.04601456504389465,1.514260748254924,4.715853465971893,12.0,11.0,0.049107142857142856,0.016689847009735744,0.032417295847407115,1.3810285478065785,4.182843137254902,16.0,15.0,0.06696428571428571,0.022284122562674095,0.04468016315161162
36,Q9DCV7,,1.6783247004315782,3.572605853935777,6.0,12.0,0.05357142857142857,0.008368200836820083,0.045203227734608484,,,,,,,,1.9263714156414713,3.6123898834896275,5.0,10.0,0.044642857142857144,0.00697350069735007,0.03766935644550708,1.2012021689257777,2.143134114473573,20.0,20.0,0.08928571428571429,0.027932960893854747,0.06135275339185954,1.8070791712096423,5.777067348678602,9.0,10.0,0.044642857142857144,0.012517385257301807,0.03212547188555534,1.093650489780887,3.4273792463963586,25.0,19.0,0.08482142857142858,0.034818941504178275,0.0500024870672503
37,P52480,FP,1.5758729569748444,3.327699164116572,6.0,12.0,0.05357142857142857,0.008368200836820083,0.045203227734608484,1.834422773318902,3.797970090478646,8.0,9.0,0.04017857142857143,0.011142061281337047,0.029036510147234386,1.5490783253661975,2.7811094452773615,8.0,14.0,0.0625,0.011157601115760111,0.05134239888423989,1.767844084002863,3.1741362336505556,6.0,8.0,0.03571428571428571,0.008379888268156424,0.02733439744612929,1.6036568746691948,5.01731326117763,10.0,10.0,0.044642857142857144,0.013908205841446454,0.03073465130141069,1.8341631985927989,5.726360695701092,9.0,6.0,0.026785714285714284,0.012534818941504178,0.014250895344210106
38,Q3T9E4,,1.529634028148223,3.2227361679416475,7.0,12.0,0.05357142857142857,0.009762900976290097,0.04380852759513847,1.5223850592974433,3.059277189822112,11.0,13.0,0.05803571428571429,0.01532033426183844,0.04271538002387585,1.6268685233601792,2.935183537923264,7.0,14.0,0.0625,0.009762900976290097,0.052737099023709905,1.5798354968020074,2.7863093897770774,11.0,11.0,0.049107142857142856,0.015363128491620111,0.03374401436552275,1.4539585048445043,4.522801399513728,15.0,15.0,0.06696428571428571,0.02086230876216968,0.04610197695211603,1.4186660435732708,4.293402386849809,15.0,14.0,0.0625,0.020891364902506964,0.04160863509749303
39,Q01237,,1.5261554931523797,3.2149750707058926,7.0,12.0,0.05357142857142857,0.009762900976290097,0.04380852759513847,2.1631299828339157,4.769823073928278,6.0,7.0,0.03125,0.008356545961002786,0.022893454038997216,1.9359563454384943,3.636469662069569,5.0,10.0,0.044642857142857144,0.00697350069735007,0.03766935644550708,2.5331467774126377,5.395163732318207,3.0,4.0,0.017857142857142856,0.004189944134078212,0.013667198723064645,2.022967670840338,6.709595591451147,9.0,8.0,0.03571428571428571,0.012517385257301807,0.023196900456983905,2.6318986681014205,9.95453562313449,6.0,3.0,0.013392857142857142,0.008356545961002786,0.005036311181854356
40,P14901,,1.5228240515596903,3.207559681697613,7.0,12.0,0.05357142857142857,0.009762900976290097,0.04380852759513847,1.6947917580287135,3.4476122594440484,10.0,9.0,0.04017857142857143,0.013927576601671309,0.026250994826900124,1.1301669056175554,2.080238726790451,16.0,24.0,0.10714285714285714,0.022315202231520222,0.08482765491133691,1.2623505543791866,2.2359230220955095,18.0,19.0,0.08482142857142858,0.025139664804469275,0.0596817637669593,1.6071404827214437,5.029442970822281,10.0,10.0,0.044642857142857144,0.013908205841446454,0.03073465130141069,1.7510646967700134,5.405844618674269,11.0,8.0,0.03571428571428571,0.01532033426183844,0.020393951452447275
41,Q61704,TP,1.4818747138189015,3.117796512299342,7.0,12.0,0.05357142857142857,0.009762900976290097,0.04380852759513847,1.5298648086724127,3.0751794053992483,11.0,12.0,0.05357142857142857,0.01532033426183844,0.03825109430959013,1.0773278882780972,2.005427878507911,16.0,26.0,0.11607142857142858,0.022315202231520222,0.09375622633990835,1.0855339254242165,1.97801571933022,27.0,24.0,0.10714285714285714,0.03770949720670391,0.06943335993615322,1.4583011877772047,4.536436078069061,14.0,14.0,0.0625,0.019471488178025034,0.043028511821974966,1.4782477902102624,4.474427611345256,15.0,13.0,0.05803571428571429,0.020891364902506964,0.03714434938320732
42,P62806,FP,1.4132902537002001,2.97304708400214,7.0,13.0,0.05803571428571429,0.009762900976290097,0.04827281330942419,,,,,,,,1.7780967797266414,3.2595639379347245,5.0,11.0,0.049107142857142856,0.00697350069735007,0.04213364215979279,1.528198135163838,2.6883446411826357,13.0,12.0,0.05357142857142857,0.018156424581005588,0.03541500399042298,2.5461625071946177,9.64258962011771,5.0,4.0,0.017857142857142856,0.006954102920723227,0.010903039936419629,2.308004427918753,7.952782834133157,8.0,4.0,0.017857142857142856,0.011142061281337047,0.006715081575805809
43,P62137,FP,1.4125405811302363,2.971502590673575,8.0,13.0,0.05803571428571429,0.011157601115760111,0.046878113169954175,,,,,,,,1.3193768435718736,2.371761658031088,11.0,18.0,0.08035714285714286,0.015341701534170154,0.06501544132297271,,,,,,,,1.6765150852856232,5.27720207253886,9.0,10.0,0.044642857142857144,0.012517385257301807,0.03212547188555534,,,,,,,
