,fast_turbo(+)_1/fast_turbo(-)_1_ratio,original_ratio_fast_turbo(+)_1/fast_turbo(-)_1_ratio,FP_fast_turbo(+)_1/fast_turbo(-)_1_ratio,TP_fast_turbo(+)_1/fast_turbo(-)_1_ratio,TPR_fast_turbo(+)_1/fast_turbo(-)_1_ratio,FPR_fast_turbo(+)_1/fast_turbo(-)_1_ratio,TPR-FPR_fast_turbo(+)_1/fast_turbo(-)_1_ratio,uniprot,annotation,fast_turbo(+)_1/fast_turbo(-)_2_ratio,original_ratio_fast_turbo(+)_1/fast_turbo(-)_2_ratio,FP_fast_turbo(+)_1/fast_turbo(-)_2_ratio,TP_fast_turbo(+)_1/fast_turbo(-)_2_ratio,TPR_fast_turbo(+)_1/fast_turbo(-)_2_ratio,FPR_fast_turbo(+)_1/fast_turbo(-)_2_ratio,TPR-FPR_fast_turbo(+)_1/fast_turbo(-)_2_ratio,fast_turbo(+)_2/fast_turbo(-)_1_ratio,original_ratio_fast_turbo(+)_2/fast_turbo(-)_1_ratio,FP_fast_turbo(+)_2/fast_turbo(-)_1_ratio,TP_fast_turbo(+)_2/fast_turbo(-)_1_ratio,TPR_fast_turbo(+)_2/fast_turbo(-)_1_ratio,FPR_fast_turbo(+)_2/fast_turbo(-)_1_ratio,TPR-FPR_fast_turbo(+)_2/fast_turbo(-)_1_ratio,fast_turbo(+)_2/fast_turbo(-)_2_ratio,original_ratio_fast_turbo(+)_2/fast_turbo(-)_2_ratio,FP_fast_turbo(+)_2/fast_turbo(-)_2_ratio,TP_fast_turbo(+)_2/fast_turbo(-)_2_ratio,TPR_fast_turbo(+)_2/fast_turbo(-)_2_ratio,FPR_fast_turbo(+)_2/fast_turbo(-)_2_ratio,TPR-FPR_fast_turbo(+)_2/fast_turbo(-)_2_ratio,fast_turbo(+)_3/fast_turbo(-)_1_ratio,original_ratio_fast_turbo(+)_3/fast_turbo(-)_1_ratio,FP_fast_turbo(+)_3/fast_turbo(-)_1_ratio,TP_fast_turbo(+)_3/fast_turbo(-)_1_ratio,TPR_fast_turbo(+)_3/fast_turbo(-)_1_ratio,FPR_fast_turbo(+)_3/fast_turbo(-)_1_ratio,TPR-FPR_fast_turbo(+)_3/fast_turbo(-)_1_ratio,fast_turbo(+)_3/fast_turbo(-)_2_ratio,original_ratio_fast_turbo(+)_3/fast_turbo(-)_2_ratio,FP_fast_turbo(+)_3/fast_turbo(-)_2_ratio,TP_fast_turbo(+)_3/fast_turbo(-)_2_ratio,TPR_fast_turbo(+)_3/fast_turbo(-)_2_ratio,FPR_fast_turbo(+)_3/fast_turbo(-)_2_ratio,TPR-FPR_fast_turbo(+)_3/fast_turbo(-)_2_ratio,fast_turbo(+)_4/fast_turbo(-)_1_ratio,original_ratio_fast_turbo(+)_4/fast_turbo(-)_1_ratio,FP_fast_turbo(+)_4/fast_turbo(-)_1_ratio,TP_fast_turbo(+)_4/fast_turbo(-)_1_ratio,TPR_fast_turbo(+)_4/fast_turbo(-)_1_ratio,FPR_fast_turbo(+)_4/fast_turbo(-)_1_ratio,TPR-FPR_fast_turbo(+)_4/fast_turbo(-)_1_ratio,fast_turbo(+)_4/fast_turbo(-)_2_ratio,original_ratio_fast_turbo(+)_4/fast_turbo(-)_2_ratio,FP_fast_turbo(+)_4/fast_turbo(-)_2_ratio,TP_fast_turbo(+)_4/fast_turbo(-)_2_ratio,TPR_fast_turbo(+)_4/fast_turbo(-)_2_ratio,FPR_fast_turbo(+)_4/fast_turbo(-)_2_ratio,TPR-FPR_fast_turbo(+)_4/fast_turbo(-)_2_ratio
1270,,,,,,,,P58871,FP,-0.026335487614877393,1.283395225464191,382.0,56.0,0.25112107623318386,0.5327754532775453,-0.2816543770443614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,,,,,,,,Q8VCI0,,-0.02638276760805896,1.283353166732778,383.0,56.0,0.25112107623318386,0.5341701534170153,-0.2830490771838315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,,,,,,,,Q8VC30,,-0.026757949475321313,1.2830194661086805,383.0,56.0,0.25112107623318386,0.5341701534170153,-0.2830490771838315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,,,,,,,,Q91X72,TP,-0.027492265554860576,1.282366589327146,383.0,56.0,0.25112107623318386,0.5341701534170153,-0.2830490771838315,,,,,,,,,,,,,,,,,,,,,,1.56834002896505,2.122737819025522,18.0,23.0,0.10267857142857142,0.025210084033613446,0.07746848739495799,1.1180857105462387,2.9823993526198667,31.0,24.0,0.10714285714285714,0.04341736694677871,0.06372549019607843,1.8414527469214705,3.420417633410673,10.0,9.0,0.04017857142857143,0.013986013986013986,0.026192557442557447
1274,,,,,,,,Q80YW0,,-0.028152218230471576,1.281780112144226,383.0,57.0,0.2556053811659193,0.5341701534170153,-0.27856477225109605,,,,,,,,,,,,,,,,,,,,,,1.6006688945654906,2.1708425012421038,17.0,22.0,0.09821428571428571,0.023809523809523808,0.0744047619047619,,,,,,,,1.2926391889484141,2.3381361345730713,23.0,20.0,0.08928571428571429,0.032167832167832165,0.05711788211788212
1275,,,,,,,,Q8BZM1,,-0.028351630676937623,1.2816029539530842,383.0,57.0,0.2556053811659193,0.5341701534170153,-0.27856477225109605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,,,,,,,,Q03141,,-0.028657653627167236,1.281331130516875,383.0,57.0,0.2556053811659193,0.5341701534170153,-0.27856477225109605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,,,,,,,,Q9DC69,,-0.02884275771072681,1.2811667406749556,383.0,57.0,0.2556053811659193,0.5341701534170153,-0.27856477225109605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,,,,,,,,Q920I9,,-0.029091459235109546,1.2809459035262112,383.0,57.0,0.2556053811659193,0.5341701534170153,-0.27856477225109605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,,,,,,,,Q80YV4,,-0.029716770127523637,1.280390820268121,383.0,57.0,0.2556053811659193,0.5341701534170153,-0.27856477225109605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,,,,,,,,Q3UND0,,-0.02985217377046147,1.2802706552706553,383.0,57.0,0.2556053811659193,0.5341701534170153,-0.27856477225109605,,,,,,,,,,,,,,,,,,,,,,1.110565942115754,1.5455840455840455,34.0,28.0,0.125,0.047619047619047616,0.07738095238095238,1.1806950359528732,3.114677469616703,28.0,23.0,0.10267857142857142,0.0392156862745098,0.06346288515406162,,,,,,,
1281,,,,,,,,Q99ME2,,-0.029887732967461503,1.280239099859353,383.0,57.0,0.2556053811659193,0.5341701534170153,-0.27856477225109605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,,,,,,,,P62874,,-0.030438751052566076,1.279750223015165,383.0,57.0,0.2556053811659193,0.5341701534170153,-0.27856477225109605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.370990038375969,3.553837658752071,21.0,18.0,0.08035714285714286,0.029411764705882353,0.05094537815126051,,,,,,,
1283,,,,,,,,P62918,,-0.03073427005845067,1.2794881081733671,383.0,57.0,0.2556053811659193,0.5341701534170153,-0.27856477225109605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,,,,,,,,P11352,,-0.030875821101080305,1.2793625764525993,383.0,57.0,0.2556053811659193,0.5341701534170153,-0.27856477225109605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,,,,,,,,Q8C845,,-0.03129332244444591,1.2789923954372624,383.0,57.0,0.2556053811659193,0.5341701534170153,-0.27856477225109605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,,,,,,,,P35492,,-0.03139920721738415,1.2788985288570351,383.0,57.0,0.2556053811659193,0.5341701534170153,-0.27856477225109605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,,,,,,,,Q9EQC5,FP,-0.0317080469600123,1.2786247825642074,383.0,57.0,0.2556053811659193,0.5341701534170153,-0.27856477225109605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,,,,,,,,Q9ES70,FP,-0.0320291100671269,1.278340263966733,384.0,57.0,0.2556053811659193,0.5355648535564853,-0.279959472390566,,,,,,,,,,,,,,,,,,,,,,1.011126641470888,1.4426414753209185,37.0,31.0,0.13839285714285715,0.05182072829131653,0.08657212885154061,,,,,,,,,,,,,,
1289,,,,,,,,Q68FL6,FP,-0.03348341088968277,1.277052289352479,385.0,57.0,0.2556053811659193,0.5369595536959554,-0.2813541725300361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,,,,,,,,P62702,,-0.033753210544989344,1.276813489022136,386.0,57.0,0.2556053811659193,0.5383542538354253,-0.28274887266950605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,,,,,,,,Q9CQA1,,-0.033911841382251444,1.27667310532894,386.0,57.0,0.2556053811659193,0.5383542538354253,-0.28274887266950605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,,,,,,,,P18654,FP,-0.03393303108732399,1.2766543542227509,386.0,57.0,0.2556053811659193,0.5383542538354253,-0.28274887266950605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,,,,,,,,Q9DBP5,FP,-0.03399401144818423,1.2766003932707013,387.0,57.0,0.2556053811659193,0.5397489539748954,-0.2841435728089761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,,,,,,,,Q9D8W5,,-0.03483927728207904,1.2758526603001363,388.0,57.0,0.2556053811659193,0.5411436541143654,-0.2855382729484461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,,,,,,,,Q6P5B5,,-0.03497965230402514,1.2757285251730048,388.0,57.0,0.2556053811659193,0.5411436541143654,-0.2855382729484461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,,,,,,,,Q91VA0,,-0.03503353848406925,1.2756808762581409,388.0,57.0,0.2556053811659193,0.5411436541143654,-0.2855382729484461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,,,,,,,,Q9D881,,-0.03530184506075734,1.2754436523585622,388.0,57.0,0.2556053811659193,0.5411436541143654,-0.2855382729484461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,,,,,,,,Q9D0E1,FP,-0.03555489846560012,1.2752199550107148,388.0,57.0,0.2556053811659193,0.5411436541143654,-0.2855382729484461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,,,,,,,,P80313,,-0.035879156387528074,1.274933370739234,389.0,57.0,0.2556053811659193,0.5425383542538355,-0.28693297308791615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,,,,,,,,P70333,FP,-0.03733366115284647,1.2736486486486487,389.0,57.0,0.2556053811659193,0.5425383542538355,-0.28693297308791615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,,,,,,,,Q9D826,,-0.03751388720362337,1.2734895503483217,390.0,57.0,0.2556053811659193,0.5439330543933054,-0.2883276732273861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,,,,,,,,Q80X19,TP,-0.038262248204341064,1.272829131652661,390.0,57.0,0.2556053811659193,0.5439330543933054,-0.2883276732273861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,,,,,,,,Q9WVH9,TP,-0.0388318527376486,1.2723266927325763,390.0,58.0,0.2600896860986547,0.5439330543933054,-0.28384336829465073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,,,,,,,,P97370,,-0.03912616615713189,1.2720671613583465,390.0,59.0,0.2645739910313901,0.5439330543933054,-0.2793590633619153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,,,,,,,,A2BDX3,,-0.039432178588321015,1.271797369702874,390.0,59.0,0.2645739910313901,0.5439330543933054,-0.2793590633619153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,,,,,,,,Q3UHJ0,,-0.03963366111302685,1.2716197666437885,390.0,59.0,0.2645739910313901,0.5439330543933054,-0.2793590633619153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,,,,,,,,Q9CXU4,,-0.0403277353739335,1.2710081430840101,390.0,59.0,0.2645739910313901,0.5439330543933054,-0.2793590633619153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,,,,,,,,Q3TFQ1,,-0.04103885977751199,1.2703817999138798,390.0,59.0,0.2645739910313901,0.5439330543933054,-0.2793590633619153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,,,,,,,,A6H611,,-0.04127172449726103,1.2701767647400861,390.0,59.0,0.2645739910313901,0.5439330543933054,-0.2793590633619153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,,,,,,,,P62880,,-0.04139647920895281,1.2700669330150989,390.0,59.0,0.2645739910313901,0.5439330543933054,-0.2793590633619153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,,,,,,,,Q9CRA8,FP,-0.041759730286316646,1.2697471876134028,390.0,59.0,0.2645739910313901,0.5439330543933054,-0.2793590633619153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,,,,,,,,P03899,,-0.04224138356730303,1.2693233448723495,391.0,59.0,0.2645739910313901,0.5453277545327755,-0.28075376350138537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,,,,,,,,Q9QYG0,,-0.04235599197689336,1.269222513201391,391.0,59.0,0.2645739910313901,0.5453277545327755,-0.28075376350138537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,,,,,,,,Q5SW19,,-0.04267889105429963,1.2689384719405004,391.0,59.0,0.2645739910313901,0.5453277545327755,-0.28075376350138537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,,,,,,,,Q5ND34,,-0.04277924791922142,1.2688502050136266,391.0,59.0,0.2645739910313901,0.5453277545327755,-0.28075376350138537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,,,,,,,,Q9DB25,,-0.04279209804235647,1.2688389033814047,391.0,59.0,0.2645739910313901,0.5453277545327755,-0.28075376350138537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,,,,,,,,Q9JHH9,,-0.04325277689116684,1.26843380465049,391.0,59.0,0.2645739910313901,0.5453277545327755,-0.28075376350138537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,,,,,,,,P61226,,-0.0441498601450598,1.2676453240710401,391.0,59.0,0.2645739910313901,0.5453277545327755,-0.28075376350138537,,,,,,,,,,,,,,,,,,,,,,0.9616412763709635,1.393996985385674,41.0,32.0,0.14285714285714285,0.05742296918767507,0.08543417366946779,,,,,,,,,,,,,,
1319,,,,,,,,Q3UEG6,,-0.045213307333680765,1.2667112547839334,391.0,59.0,0.2645739910313901,0.5453277545327755,-0.28075376350138537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,,,,,,,,Q9WVK4,,-0.04548388824271385,1.266473702332788,391.0,59.0,0.2645739910313901,0.5453277545327755,-0.28075376350138537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,,,,,,,,P54869,,-0.04555970200589469,1.2664071507665613,391.0,59.0,0.2645739910313901,0.5453277545327755,-0.28075376350138537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,,,,,,,,O35343,FP,-0.046680283090036065,1.2654238792720818,391.0,59.0,0.2645739910313901,0.5453277545327755,-0.28075376350138537,,,,,,,,,,,,,,,inf,inf,1.0,0.0,0.0,0.0014005602240896359,-0.0014005602240896359,,,,,,,,inf,inf,1.0,2.0,0.008928571428571428,0.0014005602240896359,0.007528011204481792,,,,,,,
1323,,,,,,,,Q8CGA0,,-0.04676969697909552,1.2653454545454546,392.0,59.0,0.2645739910313901,0.5467224546722455,-0.28214846364085533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,,,,,,,,Q61210,,-0.046965287847730804,1.2651739191663145,392.0,59.0,0.2645739910313901,0.5467224546722455,-0.28214846364085533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,,,,,,,,P60122,FP,-0.04718591322772564,1.2649804561496718,392.0,59.0,0.2645739910313901,0.5467224546722455,-0.28214846364085533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,,,,,,,,Q8R516,,-0.04740576455274705,1.264787701317716,393.0,59.0,0.2645739910313901,0.5481171548117155,-0.2835431637803254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,,,,,,,,Q6TCG2,,-0.04824954041485523,1.2640481927710843,393.0,59.0,0.2645739910313901,0.5481171548117155,-0.2835431637803254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,,,,,,,,P60334,,-0.048411861974122214,1.2639059792571758,393.0,59.0,0.2645739910313901,0.5481171548117155,-0.2835431637803254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
