,uniprot,annotation,LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,original_ratio_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,FP_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,TP_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,TPR_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,FPR_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,TPR-FPR_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,original_ratio_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,FP_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,TP_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,TPR_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,FPR_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,TPR-FPR_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,original_ratio_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,FP_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,TP_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,TPR_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,FPR_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,TPR-FPR_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,original_ratio_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,FP_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,TP_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,TPR_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,FPR_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,TPR-FPR_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,original_ratio_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,FP_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,TP_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,TPR_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,FPR_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,TPR-FPR_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,original_ratio_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,FP_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,TP_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,TPR_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,FPR_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,TPR-FPR_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio
695,Q02819,TP,,,,,,,,0.4212885938279947,2.6038668160533196,187.0,93.0,0.41517857142857145,0.2608089260808926,0.15436964534767883,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,Q3UUQ7,,,,,,,,,0.42072848225798976,2.602856087652345,187.0,94.0,0.41964285714285715,0.2608089260808926,0.15883393106196453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,Q3UJB9,FP,,,,,,,,0.41986971301156256,2.6013071895424837,187.0,94.0,0.41964285714285715,0.2608089260808926,0.15883393106196453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,O08788,FP,,,,,,,,0.41970035808614087,2.6010018455048773,188.0,94.0,0.41964285714285715,0.26220362622036264,0.1574392309224945,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,P29788,TP,,,,,,,,0.4188644771754979,2.5994952914384193,189.0,94.0,0.41964285714285715,0.26359832635983266,0.1560445307830245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,Q8K224,FP,,,,,,,,0.4179433750215692,2.597836149039574,189.0,95.0,0.42410714285714285,0.26359832635983266,0.1605088164973102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,Q8BPN8,,,,,,,,,0.41782105234644695,2.597615894039735,190.0,95.0,0.42410714285714285,0.2649930264993027,0.15911411635784017,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,Q922B9,,,,,,,,,0.41729627170105427,2.5966711825043545,190.0,95.0,0.42410714285714285,0.2649930264993027,0.15911411635784017,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,Q64378,FP,,,,,,,,0.41625786517069113,2.5948028526928435,190.0,95.0,0.42410714285714285,0.2649930264993027,0.15911411635784017,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,Q9Z0S1,,,,,,,,,0.4160147784333634,2.5943656785122444,191.0,95.0,0.42410714285714285,0.26638772663877264,0.1577194162183702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,Q80YR4,,,,,,,,,0.4146751712541125,2.5919578114700066,191.0,95.0,0.42410714285714285,0.26638772663877264,0.1577194162183702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,Q5SYD0,,,,,,,,,0.4140087423122888,2.590760776232183,191.0,95.0,0.42410714285714285,0.26638772663877264,0.1577194162183702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,P62855,,,,,,,,,0.41336767209098724,2.589609811832034,191.0,95.0,0.42410714285714285,0.26638772663877264,0.1577194162183702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,P35831,,,,,,,,,0.41203278260172127,2.5872148190931967,191.0,95.0,0.42410714285714285,0.26638772663877264,0.1577194162183702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,P15116,,,,,,,,,0.4116381298942932,2.586507177033493,191.0,95.0,0.42410714285714285,0.26638772663877264,0.1577194162183702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,Q8BGQ7,,,,,,,,,0.4115796118736072,2.586402266288952,191.0,95.0,0.42410714285714285,0.26638772663877264,0.1577194162183702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,P61750,,,,,,,,,0.40954620075163223,2.582759421187031,191.0,95.0,0.42410714285714285,0.26638772663877264,0.1577194162183702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,Q9ERR7,,,,,,,,,0.4093842523575649,2.582469512195122,191.0,95.0,0.42410714285714285,0.26638772663877264,0.1577194162183702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,Q3TIU4,,,,,,,,,0.40842573852483743,2.580754312123463,191.0,95.0,0.42410714285714285,0.26638772663877264,0.1577194162183702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,Q9DBG5,,,,,,,,,0.4084095120307999,2.5807252856433185,191.0,95.0,0.42410714285714285,0.26638772663877264,0.1577194162183702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,P70699,,,,,,,,,0.4082283383030671,2.580401218359416,191.0,95.0,0.42410714285714285,0.26638772663877264,0.1577194162183702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,Q8VCF0,,,,,,,,,0.40685769488306117,2.5779508526923594,191.0,95.0,0.42410714285714285,0.26638772663877264,0.1577194162183702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,Q3U0V2,FP,,,,,,,,0.40524976935128837,2.575079252118781,191.0,95.0,0.42410714285714285,0.26638772663877264,0.1577194162183702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,P17426,,,,,,,,,0.40522105241927603,2.5750279955207165,192.0,95.0,0.42410714285714285,0.26778242677824265,0.1563247160789002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,Q91WP0,TP,,,,,,,,0.4044178105373252,2.573594709494568,192.0,95.0,0.42410714285714285,0.26778242677824265,0.1563247160789002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,Q9JKN1,,,,,,,,,0.40416712853141634,2.5731475617479416,192.0,96.0,0.42857142857142855,0.26778242677824265,0.1607890017931859,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,P10639,TP,,,,,,,,0.4022100785621785,2.5696593926050637,192.0,96.0,0.42857142857142855,0.26778242677824265,0.1607890017931859,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,Q921V5,,,,,,,,,0.40064277422670974,2.566869300911854,192.0,97.0,0.4330357142857143,0.26778242677824265,0.16525328750747165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,Q9JJ06,,,,,,,,,0.3996492559122547,2.565102223548724,192.0,97.0,0.4330357142857143,0.26778242677824265,0.16525328750747165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,Q9JKC8,,,,,,,,,0.39799213588254806,2.5621575665973926,192.0,97.0,0.4330357142857143,0.26778242677824265,0.16525328750747165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,Q9Z1T1,,,,,,,,,0.3966700959821815,2.559810762237023,192.0,97.0,0.4330357142857143,0.26778242677824265,0.16525328750747165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,Q8BXQ2,,,,,,,,,0.39629551160863474,2.5591462138650565,192.0,97.0,0.4330357142857143,0.26778242677824265,0.16525328750747165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,O89051,TP,,,,,,,,0.39598613381769004,2.558597478273974,192.0,97.0,0.4330357142857143,0.26778242677824265,0.16525328750747165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,P62342,,,,,,,,,0.39570739033123337,2.5581031787389263,192.0,98.0,0.4375,0.26778242677824265,0.16971757322175735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,Q9D1P4,,,,,,,,,0.3950693210774433,2.556972041498154,192.0,98.0,0.4375,0.26778242677824265,0.16971757322175735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,Q8BNI4,,,,,,,,,0.3937417975841176,2.554620276842499,192.0,98.0,0.4375,0.26778242677824265,0.16971757322175735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,O88325,,,,,,,,,0.3933348974646151,2.553899869069144,192.0,98.0,0.4375,0.26778242677824265,0.16971757322175735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,P62717,,,,,,,,,0.39285310323137784,2.553047125585986,192.0,98.0,0.4375,0.26778242677824265,0.16971757322175735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,Q7M6Y3,FP,,,,,,,,0.39268596708473885,2.552751372339001,192.0,98.0,0.4375,0.26778242677824265,0.16971757322175735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,Q8BWY3,,,,,,,,,0.39151496668113883,2.5506802069361947,193.0,98.0,0.4375,0.2691771269177127,0.16832287308228733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,E9Q723,,,,,,,,,0.38849997692873595,2.5453552807577866,193.0,98.0,0.4375,0.2691771269177127,0.16832287308228733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,Q9QYB1,FP,,,,,,,,0.38743718592860327,2.543480882885056,193.0,98.0,0.4375,0.2691771269177127,0.16832287308228733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,Q9QYJ0,,,,,,,,,0.3869215131312334,2.5425719107982907,194.0,98.0,0.4375,0.2705718270571827,0.1669281729428173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,A6H584,TP,,,,,,,,0.38625621389015774,2.541399673325795,194.0,98.0,0.4375,0.2705718270571827,0.1669281729428173,,,,,,,,,,,,,,,0.9543562035342167,1.9604840927844505,17.0,16.0,0.07142857142857142,0.023709902370990237,0.04771866905758119,,,,,,,
739,Q6DFZ1,,,,,,,,,0.38485611877608894,2.5389345125289533,194.0,99.0,0.4419642857142857,0.2705718270571827,0.171392458657103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,P07759,TP,,,,,,,,0.38476805276268167,2.5387795338188064,194.0,99.0,0.4419642857142857,0.2705718270571827,0.171392458657103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,P61924,,,,,,,,,0.3846422821348619,2.5385582188706346,194.0,100.0,0.44642857142857145,0.2705718270571827,0.17585674437138876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,Q3UJK4,,,,,,,,,0.3832474311089673,2.536105032822757,194.0,100.0,0.44642857142857145,0.2705718270571827,0.17585674437138876,,,,,,,,,,,,,,,,,,,,,,1.108587948689962,3.2589350838803792,21.0,13.0,0.05803571428571429,0.029411764705882353,0.028623949579831935
743,Q80Y20,FP,,,,,,,,0.3828259915038317,2.535364294844482,194.0,100.0,0.44642857142857145,0.2705718270571827,0.17585674437138876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,G3X8U3,,,,,,,,,0.38255756637022414,2.534892613600153,195.0,100.0,0.44642857142857145,0.2719665271966527,0.17446204423191874,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,Q921H9,,,,,,,,,0.3824634772247717,2.534727299312765,195.0,100.0,0.44642857142857145,0.2719665271966527,0.17446204423191874,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,Q8BJS4,FP,,,,,,,,0.38201415258298366,2.5339379862109648,195.0,100.0,0.44642857142857145,0.2719665271966527,0.17446204423191874,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,Q7TT50,,,,,,,,,0.38103999817497836,2.532227566760657,196.0,100.0,0.44642857142857145,0.2733612273361227,0.17306734409244873,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,Q920A5,TP,,,,,,,,0.3808341808649135,2.5318663406682966,196.0,100.0,0.44642857142857145,0.2733612273361227,0.17306734409244873,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,O35381,FP,,,,,,,,0.37968602483594593,2.529852178921098,196.0,101.0,0.45089285714285715,0.2733612273361227,0.17753162980673443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,Q9CR56,,,,,,,,,0.3795295444505746,2.5295777960719747,197.0,101.0,0.45089285714285715,0.27475592747559274,0.1761369296672644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,Q569Z5,FP,,,,,,,,0.3783613179671777,2.5275302922309337,197.0,101.0,0.45089285714285715,0.27475592747559274,0.1761369296672644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,O09110,,,,,,,,,0.37796229555451516,2.5268313213827933,198.0,101.0,0.45089285714285715,0.27615062761506276,0.1747422295277944,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,Q8R1S9,,,,,,,,,0.3774807188007124,2.5259879968293513,198.0,101.0,0.45089285714285715,0.27615062761506276,0.1747422295277944,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,Q9R0P3,,,,,,,,,0.3759632854856358,2.5233325477256656,198.0,101.0,0.45089285714285715,0.27615062761506276,0.1747422295277944,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,Q8CG76,,,,,,,,,0.3758179031087345,2.5230782808225225,198.0,101.0,0.45089285714285715,0.27615062761506276,0.1747422295277944,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,P62751,FP,,,,,,,,0.3742681651080692,2.5203694540656443,198.0,101.0,0.45089285714285715,0.27615062761506276,0.1747422295277944,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,Q9CWT6,FP,,,,,,,,0.3736049151254947,2.519211031282074,199.0,101.0,0.45089285714285715,0.2775453277545328,0.17334752938832437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,Q9D4H1,,,,,,,,,0.3733385617329678,2.518745972174836,200.0,101.0,0.45089285714285715,0.2789400278940028,0.17195282924885436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,Q9CYR6,,,,,,,,,0.371073687769977,2.5147949177112645,200.0,101.0,0.45089285714285715,0.2789400278940028,0.17195282924885436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,P60843,,,,,,,,,0.37051326047798105,2.5138182137217058,200.0,101.0,0.45089285714285715,0.2789400278940028,0.17195282924885436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,Q9DAT5,FP,,,,,,,,0.36742952187013994,2.508450704225352,200.0,101.0,0.45089285714285715,0.2789400278940028,0.17195282924885436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,E9Q1N8,,,,,,,,,0.36696593744833633,2.5076447876447876,201.0,101.0,0.45089285714285715,0.2803347280334728,0.17055812910938434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,F6XCP4,,,,,,,,,0.36609963220473096,2.506139456536194,201.0,101.0,0.45089285714285715,0.2803347280334728,0.17055812910938434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,Q8BUR4,,,,,,,,,0.3656010652300366,2.505273533760473,201.0,101.0,0.45089285714285715,0.2803347280334728,0.17055812910938434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,P97823,TP,,,,,,,,0.36547262546783116,2.505050505050505,201.0,101.0,0.45089285714285715,0.2803347280334728,0.17055812910938434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,P19221,TP,,,,,,,,0.36517480603133967,2.504533434076313,201.0,102.0,0.45535714285714285,0.2803347280334728,0.17502241482367004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,Q9QZB9,FP,,,,,,,,0.3647411514161619,2.503780718336484,201.0,103.0,0.45982142857142855,0.2803347280334728,0.17948670053795573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,Q99P30,,,,,,,,,0.3622058415267953,2.499384580955578,202.0,103.0,0.45982142857142855,0.28172942817294283,0.17809200039848572,,,,,,,,,,,,,,,,,,,,,,1.3364984116763925,3.816661071948081,16.0,11.0,0.049107142857142856,0.022408963585434174,0.026698179271708682
769,D3Z286,,,,,,,,,0.36218429808576896,2.4993472584856398,202.0,103.0,0.45982142857142855,0.28172942817294283,0.17809200039848572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,O54774,,,,,,,,,0.36148258576607817,2.4981318967764357,202.0,103.0,0.45982142857142855,0.28172942817294283,0.17809200039848572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,P19258,,,,,,,,,0.3598980408229636,2.4953896476205695,202.0,103.0,0.45982142857142855,0.28172942817294283,0.17809200039848572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,P97371,,,,,,,,,0.35822662466151944,2.4925003194071804,202.0,103.0,0.45982142857142855,0.28172942817294283,0.17809200039848572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,Q07076,,,,,,,,,0.3582067629363177,2.4924660051451673,202.0,103.0,0.45982142857142855,0.28172942817294283,0.17809200039848572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,Q9QYC0,FP,,,,,,,,0.35540097130260917,2.4876233016936533,202.0,103.0,0.45982142857142855,0.28172942817294283,0.17809200039848572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,Q3TDQ1,,,,,,,,,0.35499704433010765,2.486926912319105,203.0,103.0,0.45982142857142855,0.28312412831241285,0.1766973002590157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,A2AWP8,,,,,,,,,0.35486016077737476,2.4866909627716014,203.0,103.0,0.45982142857142855,0.28312412831241285,0.1766973002590157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,Q8C166,FP,,,,,,,,0.3543846695636116,2.4858715207958513,203.0,103.0,0.45982142857142855,0.28312412831241285,0.1766973002590157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,G3X925,,,,,,,,,0.3543744182707136,2.4858538571137796,204.0,103.0,0.45982142857142855,0.28451882845188287,0.17530260011954568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,Q8K1E0,,,,,,,,,0.35188332135266215,2.481565244832483,204.0,103.0,0.45982142857142855,0.28451882845188287,0.17530260011954568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,E9QNN1,,,,,,,,,0.35172578869666915,2.481294289287203,204.0,103.0,0.45982142857142855,0.28451882845188287,0.17530260011954568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,Q91Y47,TP,,,,,,,,0.3501677789224074,2.4786161113238863,204.0,103.0,0.45982142857142855,0.28451882845188287,0.17530260011954568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,Q9JHP7,,,,,,,,,0.34913965025899546,2.4768503684716436,204.0,104.0,0.4642857142857143,0.28451882845188287,0.17976688583383144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,Q6S9I3,,,,,,,,,0.3486314524746134,2.475978037062457,204.0,104.0,0.4642857142857143,0.28451882845188287,0.17976688583383144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,Q9CZR4,,,,,,,,,0.34713733418825643,2.4734151329243352,204.0,104.0,0.4642857142857143,0.28451882845188287,0.17976688583383144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,P62908,FP,,,,,,,,0.34646887816584593,2.4722693701545944,204.0,104.0,0.4642857142857143,0.28451882845188287,0.17976688583383144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,Q6ZWN5,,,,,,,,,0.3460819742019179,2.4716064424105553,205.0,104.0,0.4642857142857143,0.2859135285913529,0.17837218569436142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,Q91WS0,,,,,,,,,0.3459266679111256,2.4713403880070546,205.0,104.0,0.4642857142857143,0.2859135285913529,0.17837218569436142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,Q5U458,,,,,,,,,0.3446359857536893,2.469130434782609,205.0,104.0,0.4642857142857143,0.2859135285913529,0.17837218569436142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,E9PUA2,,,,,,,,,0.34383422196372954,2.467758620689655,205.0,104.0,0.4642857142857143,0.2859135285913529,0.17837218569436142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,Q9JKY7,,,,,,,,,0.3422915780473753,2.465121307788782,205.0,104.0,0.4642857142857143,0.2859135285913529,0.17837218569436142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,Q3UFK8,,,,,,,,,0.3420524163490967,2.4647126880061703,205.0,104.0,0.4642857142857143,0.2859135285913529,0.17837218569436142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,Q9D1R9,,,,,,,,,0.34188281987190977,2.464422964947013,205.0,104.0,0.4642857142857143,0.2859135285913529,0.17837218569436142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,P80313,,,,,,,,,0.3416673512839311,2.4640549273021,205.0,104.0,0.4642857142857143,0.2859135285913529,0.17837218569436142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,P35283,,,,,,,,,0.34155824755926856,2.463868590344138,205.0,104.0,0.4642857142857143,0.2859135285913529,0.17837218569436142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,P62827,FP,,,,,,,,0.3395784564482611,2.460489775309265,205.0,104.0,0.4642857142857143,0.2859135285913529,0.17837218569436142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,Q61210,,,,,,,,,0.3390079270837638,2.4595169403757953,206.0,104.0,0.4642857142857143,0.28730822873082285,0.17697748555489146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,E9PYF4,FP,,,,,,,,0.3383951530270841,2.458472500556669,206.0,104.0,0.4642857142857143,0.28730822873082285,0.17697748555489146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,Q80XM9,,,,,,,,,0.3374904880568538,2.4569313593539706,207.0,104.0,0.4642857142857143,0.28870292887029286,0.17558278541542144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,Q9WU78,TP,,,,,,,,0.3373700233104462,2.456726214643389,207.0,104.0,0.4642857142857143,0.28870292887029286,0.17558278541542144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,P61358,,,,,,,,,0.3352752240555184,2.453161626392707,207.0,105.0,0.46875,0.28870292887029286,0.18004707112970714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,Q8BML9,,,,,,,,,0.33447503656138666,2.451801363193768,207.0,105.0,0.46875,0.28870292887029286,0.18004707112970714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,Q91VJ4,FP,,,,,,,,0.3344107163333425,2.451692056026991,207.0,105.0,0.46875,0.28870292887029286,0.18004707112970714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,Q8BX70,,,,,,,,,0.33280961040933155,2.4489726724079475,208.0,105.0,0.46875,0.2900976290097629,0.17865237099023712,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,Q9D8W5,,,,,,,,,0.3324089715272658,2.4482926829268292,208.0,105.0,0.46875,0.2900976290097629,0.17865237099023712,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,Q9DAU1,FP,,,,,,,,0.3320261962743714,2.447643189088056,208.0,105.0,0.46875,0.2900976290097629,0.17865237099023712,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,Q9CR70,FP,,,,,,,,0.32979122553532825,2.443854324734446,209.0,105.0,0.46875,0.2914923291492329,0.1772576708507671,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,P09411,,,,,,,,,0.3282043800195404,2.4411677643750465,210.0,105.0,0.46875,0.2928870292887029,0.17586297071129708,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,Q8BHD7,,,,,,,,,0.32726384482337506,2.4395768141856653,210.0,105.0,0.46875,0.2928870292887029,0.17586297071129708,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,P46737,FP,,,,,,,,0.3271216591545609,2.439336392087752,210.0,105.0,0.46875,0.2928870292887029,0.17586297071129708,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,P70297,,,,,,,,,0.3255266200404792,2.4366409597257928,211.0,105.0,0.46875,0.29428172942817293,0.17446827057182707,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,Q9D666,FP,,,,,,,,0.32509620505319853,2.4359141184124917,211.0,105.0,0.46875,0.29428172942817293,0.17446827057182707,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,O35955,FP,,,,,,,,0.3235231744381559,2.433259587020649,212.0,105.0,0.46875,0.29567642956764295,0.17307357043235705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,Q5F2F2,TP,,,,,,,,0.3228300833384444,2.4320908954552274,213.0,105.0,0.46875,0.29707112970711297,0.17167887029288703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,P17918,FP,,,,,,,,0.3226339585862933,2.4317602914190246,213.0,106.0,0.4732142857142857,0.29707112970711297,0.17614315600717273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,Q80W47,,,,,,,,,0.32156527295542703,2.4299596163553763,214.0,106.0,0.4732142857142857,0.298465829846583,0.1747484558677027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,Q5SWU9,,,,,,,,,0.32084902464493437,2.428753524662984,214.0,106.0,0.4732142857142857,0.298465829846583,0.1747484558677027,,,,,,,,,,,,,,,0.9209421321796029,1.9155993678982617,18.0,17.0,0.07589285714285714,0.02510460251046025,0.05078825463239689,1.701804598967863,4.916451002356213,12.0,9.0,0.04017857142857143,0.01680672268907563,0.023371848739495802
817,Q99JY9,FP,,,,,,,,0.32021140554524147,2.427680340500477,214.0,106.0,0.4732142857142857,0.298465829846583,0.1747484558677027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,Q8C7X2,,,,,,,,,0.31993487750835686,2.4272150603642317,215.0,106.0,0.4732142857142857,0.299860529986053,0.1733537557282327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,Q8BK63,FP,,,,,,,,0.3197043343827855,2.4268272216161786,215.0,106.0,0.4732142857142857,0.299860529986053,0.1733537557282327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,O88685,FP,,,,,,,,0.31782056074268067,2.4236605026078712,216.0,106.0,0.4732142857142857,0.301255230125523,0.17195905558876268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,Q3UIL6,FP,,,,,,,,0.31678916494112375,2.4219284248917257,217.0,106.0,0.4732142857142857,0.30264993026499304,0.17056435544929266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
