,uniprot,annotation,iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,original_ratio_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,original_ratio_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,original_ratio_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,original_ratio_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,original_ratio_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,original_ratio_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio
54,P50608,TP,inf,inf,13.0,10.0,0.03496503496503497,0.015240328253223915,0.019724706711811053,inf,inf,79.0,26.0,0.09090909090909091,0.09272300469483569,-0.0018139137857447751,inf,inf,7.0,2.0,0.006993006993006993,0.008187134502923977,-0.0011941275099169842,inf,inf,0.0,0.0,0.0,0.0,0.0,inf,inf,40.0,16.0,0.05673758865248227,0.046948356807511735,0.009789231844970533,inf,inf,6.0,6.0,0.02112676056338028,0.007067137809187279,0.014059622754193002
55,Q922E6,,inf,inf,13.0,11.0,0.038461538461538464,0.015240328253223915,0.02322121020831455,inf,inf,8.0,5.0,0.017482517482517484,0.009389671361502348,0.008092846121015136,inf,inf,45.0,21.0,0.07342657342657342,0.05263157894736842,0.020794994479205006,inf,inf,60.0,23.0,0.08041958041958042,0.0702576112412178,0.010161969178362623,,,,,,,,,,,,,,
56,Q61112,,inf,inf,13.0,11.0,0.038461538461538464,0.015240328253223915,0.02322121020831455,1.2860064906497448,6.090047393364929,142.0,142.0,0.4965034965034965,0.16666666666666666,0.3298368298368298,inf,inf,26.0,17.0,0.05944055944055944,0.0304093567251462,0.02903120271541324,,,,,,,,inf,inf,3.0,2.0,0.0070921985815602835,0.0035211267605633804,0.003571071820996903,,,,,,,
57,Q8R0G9,FP,inf,inf,13.0,11.0,0.038461538461538464,0.015240328253223915,0.02322121020831455,inf,inf,1.0,1.0,0.0034965034965034965,0.0011737089201877935,0.002322794576315703,inf,inf,46.0,21.0,0.07342657342657342,0.05380116959064327,0.01962540383593015,inf,inf,68.0,25.0,0.08741258741258741,0.07962529274004684,0.007787294672540565,inf,inf,16.0,7.0,0.024822695035460994,0.018779342723004695,0.006043352312456299,inf,inf,64.0,25.0,0.0880281690140845,0.07538280329799764,0.012645365716086862
58,O55003,,inf,inf,14.0,11.0,0.038461538461538464,0.016412661195779603,0.02204887726575886,,,,,,,,inf,inf,26.0,17.0,0.05944055944055944,0.0304093567251462,0.02903120271541324,,,,,,,,inf,inf,38.0,16.0,0.05673758865248227,0.04460093896713615,0.01213664968534612,,,,,,,
59,B2RY56,FP,inf,inf,14.0,11.0,0.038461538461538464,0.016412661195779603,0.02204887726575886,inf,inf,25.0,12.0,0.04195804195804196,0.029342723004694836,0.012615318953347124,inf,inf,7.0,3.0,0.01048951048951049,0.008187134502923977,0.0023023759865865127,inf,inf,58.0,23.0,0.08041958041958042,0.06791569086651054,0.012503889553069872,inf,inf,11.0,2.0,0.0070921985815602835,0.012910798122065728,-0.005818599540505445,inf,inf,16.0,9.0,0.03169014084507042,0.01884570082449941,0.012844440020571012
60,Q8BH55,,inf,inf,15.0,11.0,0.038461538461538464,0.017584994138335287,0.020876544323203176,inf,inf,7.0,4.0,0.013986013986013986,0.008215962441314555,0.005770051544699431,inf,inf,38.0,20.0,0.06993006993006994,0.044444444444444446,0.02548562548562549,inf,inf,62.0,24.0,0.08391608391608392,0.07259953161592506,0.011316552300158864,inf,inf,16.0,7.0,0.024822695035460994,0.018779342723004695,0.006043352312456299,inf,inf,70.0,27.0,0.09507042253521127,0.08244994110718493,0.01262048142802634
61,Q8BH40,,inf,inf,15.0,11.0,0.038461538461538464,0.017584994138335287,0.020876544323203176,inf,inf,47.0,16.0,0.055944055944055944,0.05516431924882629,0.0007797366952296547,inf,inf,18.0,8.0,0.027972027972027972,0.021052631578947368,0.006919396393080604,inf,inf,31.0,10.0,0.03496503496503497,0.03629976580796253,-0.0013347308429275603,inf,inf,16.0,7.0,0.024822695035460994,0.018779342723004695,0.006043352312456299,inf,inf,47.0,16.0,0.056338028169014086,0.05535924617196702,0.000978781997047068
62,Q9R1P1,FP,inf,inf,15.0,11.0,0.038461538461538464,0.017584994138335287,0.020876544323203176,inf,inf,46.0,16.0,0.055944055944055944,0.0539906103286385,0.0019534456154174443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Q8BRF7,,inf,inf,16.0,11.0,0.038461538461538464,0.01875732708089097,0.019704211380647492,inf,inf,51.0,17.0,0.05944055944055944,0.05985915492957746,-0.0004185954890180213,inf,inf,18.0,7.0,0.024475524475524476,0.021052631578947368,0.003422892896577108,inf,inf,43.0,21.0,0.07342657342657342,0.05035128805620609,0.023075285370367335,inf,inf,10.0,2.0,0.0070921985815602835,0.011737089201877934,-0.00464489062031765,inf,inf,6.0,5.0,0.017605633802816902,0.007067137809187279,0.010538495993629623
64,Q8K4Q8,,inf,inf,16.0,11.0,0.038461538461538464,0.01875732708089097,0.019704211380647492,inf,inf,7.0,4.0,0.013986013986013986,0.008215962441314555,0.005770051544699431,inf,inf,43.0,21.0,0.07342657342657342,0.050292397660818715,0.02313417576575471,inf,inf,62.0,24.0,0.08391608391608392,0.07259953161592506,0.011316552300158864,inf,inf,16.0,7.0,0.024822695035460994,0.018779342723004695,0.006043352312456299,inf,inf,80.0,28.0,0.09859154929577464,0.09422850412249706,0.004363045173277583
65,Q9D706,,inf,inf,16.0,11.0,0.038461538461538464,0.01875732708089097,0.019704211380647492,0.7019750262331205,4.062652563059398,211.0,177.0,0.6188811188811189,0.2476525821596244,0.3712285367214945,inf,inf,29.0,19.0,0.06643356643356643,0.03391812865497076,0.032515437778595675,,,,,,,,inf,inf,4.0,2.0,0.0070921985815602835,0.004694835680751174,0.0023973629008091097,,,,,,,
66,Q8VCF0,,inf,inf,16.0,11.0,0.038461538461538464,0.01875732708089097,0.019704211380647492,,,,,,,,inf,inf,18.0,8.0,0.027972027972027972,0.021052631578947368,0.006919396393080604,,,,,,,,inf,inf,17.0,7.0,0.024822695035460994,0.01995305164319249,0.004869643392268506,,,,,,,
67,P33622,TP,inf,inf,16.0,11.0,0.038461538461538464,0.01875732708089097,0.019704211380647492,,,,,,,,inf,inf,22.0,10.0,0.03496503496503497,0.025730994152046785,0.009234040812988183,,,,,,,,,,,,,,,,,,,,,
68,P23953,,inf,inf,16.0,12.0,0.04195804195804196,0.01875732708089097,0.023200714877150988,,,,,,,,inf,inf,18.0,7.0,0.024475524475524476,0.021052631578947368,0.003422892896577108,,,,,,,,,,,,,,,,,,,,,
69,Q9D7N3,,inf,inf,16.0,12.0,0.04195804195804196,0.01875732708089097,0.023200714877150988,inf,inf,80.0,27.0,0.0944055944055944,0.09389671361502347,0.0005088807905709314,inf,inf,16.0,5.0,0.017482517482517484,0.01871345029239766,-0.0012309328098801774,inf,inf,11.0,6.0,0.02097902097902098,0.01288056206088993,0.00809845891813105,inf,inf,25.0,11.0,0.03900709219858156,0.029342723004694836,0.009664369193886725,inf,inf,47.0,16.0,0.056338028169014086,0.05535924617196702,0.000978781997047068
70,Q640P4,,inf,inf,16.0,12.0,0.04195804195804196,0.01875732708089097,0.023200714877150988,,,,,,,,inf,inf,7.0,3.0,0.01048951048951049,0.008187134502923977,0.0023023759865865127,,,,,,,,inf,inf,42.0,17.0,0.06028368794326241,0.04929577464788732,0.010987913295375087,,,,,,,
71,Q8CHQ0,,inf,inf,16.0,12.0,0.04195804195804196,0.01875732708089097,0.023200714877150988,inf,inf,23.0,12.0,0.04195804195804196,0.02699530516431925,0.01496273679372271,inf,inf,7.0,3.0,0.01048951048951049,0.008187134502923977,0.0023023759865865127,inf,inf,14.0,7.0,0.024475524475524476,0.01639344262295082,0.008082081852573655,inf,inf,42.0,17.0,0.06028368794326241,0.04929577464788732,0.010987913295375087,inf,inf,56.0,22.0,0.07746478873239436,0.06595995288574794,0.011504835846646425
72,P51863,,inf,inf,16.0,12.0,0.04195804195804196,0.01875732708089097,0.023200714877150988,,,,,,,,inf,inf,4.0,0.0,0.0,0.004678362573099415,-0.004678362573099415,,,,,,,,inf,inf,3.0,2.0,0.0070921985815602835,0.0035211267605633804,0.003571071820996903,,,,,,,
73,P97429,,inf,inf,16.0,12.0,0.04195804195804196,0.01875732708089097,0.023200714877150988,,,,,,,,inf,inf,18.0,8.0,0.027972027972027972,0.021052631578947368,0.006919396393080604,,,,,,,,inf,inf,6.0,2.0,0.0070921985815602835,0.007042253521126761,4.9945060433522794e-05,,,,,,,
74,O35451,FP,inf,inf,16.0,12.0,0.04195804195804196,0.01875732708089097,0.023200714877150988,inf,inf,12.0,6.0,0.02097902097902098,0.014084507042253521,0.006894513936767458,inf,inf,40.0,21.0,0.07342657342657342,0.04678362573099415,0.026642947695579275,inf,inf,78.0,26.0,0.09090909090909091,0.09133489461358314,-0.0004258037044922308,inf,inf,17.0,7.0,0.024822695035460994,0.01995305164319249,0.004869643392268506,inf,inf,72.0,28.0,0.09859154929577464,0.08480565371024736,0.013785895585527286
75,Q61592,TP,inf,inf,17.0,12.0,0.04195804195804196,0.01992966002344666,0.0220283819345953,inf,inf,5.0,2.0,0.006993006993006993,0.005868544600938967,0.0011244623920680262,inf,inf,26.0,16.0,0.055944055944055944,0.0304093567251462,0.025534699218909745,inf,inf,38.0,16.0,0.055944055944055944,0.04449648711943794,0.011447568824618004,inf,inf,20.0,7.0,0.024822695035460994,0.023474178403755867,0.0013485166317051267,inf,inf,65.0,25.0,0.0880281690140845,0.07656065959952886,0.01146750941455564
76,Q9D074,FP,inf,inf,17.0,13.0,0.045454545454545456,0.01992966002344666,0.025524885431098796,inf,inf,50.0,17.0,0.05944055944055944,0.05868544600938967,0.0007551134311697683,inf,inf,3.0,0.0,0.0,0.0035087719298245615,-0.0035087719298245615,inf,inf,8.0,5.0,0.017482517482517484,0.00936768149882904,0.008114835983688444,inf,inf,1.0,1.0,0.0035460992907801418,0.0011737089201877935,0.0023723903705923483,inf,inf,36.0,14.0,0.04929577464788732,0.04240282685512368,0.006892947792763643
77,Q80V86,FP,inf,inf,18.0,13.0,0.045454545454545456,0.021101992966002344,0.024352552488543112,inf,inf,84.0,30.0,0.1048951048951049,0.09859154929577464,0.0063035555993302544,inf,inf,9.0,4.0,0.013986013986013986,0.010526315789473684,0.003459698196540302,inf,inf,86.0,30.0,0.1048951048951049,0.10070257611241218,0.004192528782692717,inf,inf,6.0,2.0,0.0070921985815602835,0.007042253521126761,4.9945060433522794e-05,inf,inf,18.0,10.0,0.035211267605633804,0.02120141342756184,0.014009854178071966
78,Q6S5J6,FP,inf,inf,19.0,13.0,0.045454545454545456,0.022274325908558032,0.023180219545987424,inf,inf,77.0,26.0,0.09090909090909091,0.0903755868544601,0.0005335040546308178,inf,inf,8.0,4.0,0.013986013986013986,0.00935672514619883,0.004629288839815155,inf,inf,84.0,27.0,0.0944055944055944,0.09836065573770492,-0.0039550613321105155,inf,inf,7.0,2.0,0.0070921985815602835,0.008215962441314555,-0.001123763859754271,inf,inf,19.0,10.0,0.035211267605633804,0.02237926972909305,0.012831997876540754
79,Q3TIR3,,inf,inf,20.0,13.0,0.045454545454545456,0.023446658851113716,0.02200788660343174,inf,inf,50.0,17.0,0.05944055944055944,0.05868544600938967,0.0007551134311697683,inf,inf,18.0,6.0,0.02097902097902098,0.021052631578947368,-7.361059992638808e-05,inf,inf,31.0,12.0,0.04195804195804196,0.03629976580796253,0.005658276150079432,inf,inf,26.0,13.0,0.04609929078014184,0.03051643192488263,0.015582858855259212,inf,inf,7.0,7.0,0.02464788732394366,0.008244994110718492,0.01640289321322517
80,G5E899,TP,inf,inf,20.0,13.0,0.045454545454545456,0.023446658851113716,0.02200788660343174,0.6557678727646761,3.9345941686367216,219.0,179.0,0.6258741258741258,0.25704225352112675,0.3688318723529991,inf,inf,8.0,3.0,0.01048951048951049,0.00935672514619883,0.0011327853433116594,,,,,,,,,,,,,,,,,,,,,
81,Q7TPR4,FP,inf,inf,20.0,14.0,0.04895104895104895,0.023446658851113716,0.025504390099935235,inf,inf,27.0,12.0,0.04195804195804196,0.03169014084507042,0.010267901112971538,inf,inf,27.0,17.0,0.05944055944055944,0.031578947368421054,0.027861612072138386,inf,inf,39.0,19.0,0.06643356643356643,0.04566744730679157,0.02076611912677486,inf,inf,24.0,11.0,0.03900709219858156,0.028169014084507043,0.010838078114074518,inf,inf,12.0,8.0,0.028169014084507043,0.014134275618374558,0.014034738466132485
82,Q9ERG2,,inf,inf,21.0,14.0,0.04895104895104895,0.0246189917936694,0.02433205715737955,inf,inf,52.0,18.0,0.06293706293706294,0.06103286384976526,0.0019041990872976852,inf,inf,31.0,19.0,0.06643356643356643,0.03625730994152047,0.030176256492045965,inf,inf,49.0,22.0,0.07692307692307693,0.05737704918032787,0.019546027742749057,inf,inf,14.0,4.0,0.014184397163120567,0.01643192488262911,-0.002247527719508542,inf,inf,71.0,27.0,0.09507042253521127,0.08362779740871613,0.011442625126495132
83,Q9QYK5,,inf,inf,21.0,14.0,0.04895104895104895,0.0246189917936694,0.02433205715737955,inf,inf,23.0,12.0,0.04195804195804196,0.02699530516431925,0.01496273679372271,inf,inf,7.0,3.0,0.01048951048951049,0.008187134502923977,0.0023023759865865127,inf,inf,9.0,5.0,0.017482517482517484,0.01053864168618267,0.0069438757963348145,inf,inf,42.0,17.0,0.06028368794326241,0.04929577464788732,0.010987913295375087,inf,inf,55.0,22.0,0.07746478873239436,0.06478209658421673,0.012682692148177632
84,Q8C8U0,,inf,inf,21.0,14.0,0.04895104895104895,0.0246189917936694,0.02433205715737955,,,,,,,,inf,inf,3.0,0.0,0.0,0.0035087719298245615,-0.0035087719298245615,,,,,,,,inf,inf,1.0,1.0,0.0035460992907801418,0.0011737089201877935,0.0023723903705923483,0.9997465945282075,5.288023952095808,158.0,72.0,0.2535211267605634,0.18610129564193167,0.0674198311186317
85,D4PHA7,,inf,inf,21.0,14.0,0.04895104895104895,0.0246189917936694,0.02433205715737955,inf,inf,43.0,16.0,0.055944055944055944,0.05046948356807512,0.005474572375980827,inf,inf,31.0,19.0,0.06643356643356643,0.03625730994152047,0.030176256492045965,inf,inf,51.0,22.0,0.07692307692307693,0.059718969555035126,0.0172041073680418,inf,inf,14.0,5.0,0.01773049645390071,0.01643192488262911,0.0012985715712716013,inf,inf,61.0,25.0,0.0880281690140845,0.071849234393404,0.0161789346206805
86,Q69ZH9,,inf,inf,21.0,14.0,0.04895104895104895,0.0246189917936694,0.02433205715737955,,,,,,,,inf,inf,40.0,21.0,0.07342657342657342,0.04678362573099415,0.026642947695579275,,,,,,,,inf,inf,23.0,11.0,0.03900709219858156,0.02699530516431925,0.012011787034262311,,,,,,,
87,Q8BIX9,,inf,inf,21.0,14.0,0.04895104895104895,0.0246189917936694,0.02433205715737955,2.275008585157475,12.087596899224806,107.0,73.0,0.25524475524475526,0.1255868544600939,0.12965790078466136,inf,inf,5.0,2.0,0.006993006993006993,0.005847953216374269,0.0011450537766327243,1.4709549114881422,11.2984496124031,133.0,103.0,0.36013986013986016,0.1557377049180328,0.20440215522182736,inf,inf,23.0,11.0,0.03900709219858156,0.02699530516431925,0.012011787034262311,0.7179047301424487,4.3496124031007755,203.0,96.0,0.3380281690140845,0.23910482921083628,0.09892333980324822
88,O70591,FP,inf,inf,21.0,14.0,0.04895104895104895,0.0246189917936694,0.02433205715737955,inf,inf,8.0,5.0,0.017482517482517484,0.009389671361502348,0.008092846121015136,inf,inf,18.0,8.0,0.027972027972027972,0.021052631578947368,0.006919396393080604,inf,inf,28.0,9.0,0.03146853146853147,0.03278688524590164,-0.0013183537773701695,inf,inf,22.0,11.0,0.03900709219858156,0.025821596244131457,0.013185495954450104,inf,inf,55.0,22.0,0.07746478873239436,0.06478209658421673,0.012682692148177632
89,Q9QXY6,,inf,inf,22.0,14.0,0.04895104895104895,0.02579132473622509,0.023159724214823863,,,,,,,,inf,inf,18.0,6.0,0.02097902097902098,0.021052631578947368,-7.361059992638808e-05,,,,,,,,inf,inf,11.0,2.0,0.0070921985815602835,0.012910798122065728,-0.005818599540505445,,,,,,,
90,Q9CQW0,,inf,inf,22.0,14.0,0.04895104895104895,0.02579132473622509,0.023159724214823863,2.5156248655611857,14.281462585034014,102.0,59.0,0.2062937062937063,0.11971830985915492,0.08657539643455138,inf,inf,18.0,8.0,0.027972027972027972,0.021052631578947368,0.006919396393080604,1.5362344835731512,11.821428571428571,130.0,98.0,0.34265734265734266,0.1522248243559719,0.19043251830137076,inf,inf,23.0,11.0,0.03900709219858156,0.02699530516431925,0.012011787034262311,0.5136894993840885,3.7755102040816326,252.0,109.0,0.38380281690140844,0.2968197879858657,0.08698302891554271
91,Q8VC60,TP,inf,inf,22.0,14.0,0.04895104895104895,0.02579132473622509,0.023159724214823863,inf,inf,52.0,17.0,0.05944055944055944,0.06103286384976526,-0.0015923044092058178,inf,inf,18.0,6.0,0.02097902097902098,0.021052631578947368,-7.361059992638808e-05,inf,inf,31.0,11.0,0.038461538461538464,0.03629976580796253,0.0021617726535759357,inf,inf,12.0,2.0,0.0070921985815602835,0.014084507042253521,-0.006992308460693238,inf,inf,6.0,5.0,0.017605633802816902,0.007067137809187279,0.010538495993629623
92,Q9JL62,,inf,inf,22.0,15.0,0.05244755244755245,0.02579132473622509,0.02665622771132736,,,,,,,,inf,inf,20.0,10.0,0.03496503496503497,0.023391812865497075,0.011573222099537893,,,,,,,,inf,inf,43.0,17.0,0.06028368794326241,0.05046948356807512,0.009814204375187291,,,,,,,
93,Q8K273,,inf,inf,22.0,15.0,0.05244755244755245,0.02579132473622509,0.02665622771132736,,,,,,,,inf,inf,19.0,8.0,0.027972027972027972,0.022222222222222223,0.005749805749805749,,,,,,,,inf,inf,5.0,2.0,0.0070921985815602835,0.005868544600938967,0.0012236539806213167,,,,,,,
94,Q8C5P7,FP,inf,inf,22.0,15.0,0.05244755244755245,0.02579132473622509,0.02665622771132736,,,,,,,,inf,inf,12.0,5.0,0.017482517482517484,0.014035087719298246,0.003447429763219238,,,,,,,,inf,inf,4.0,2.0,0.0070921985815602835,0.004694835680751174,0.0023973629008091097,,,,,,,
95,Q7TSC1,FP,inf,inf,23.0,15.0,0.05244755244755245,0.026963657678780773,0.025483894768771675,inf,inf,44.0,16.0,0.055944055944055944,0.051643192488262914,0.00430086345579303,inf,inf,37.0,20.0,0.06993006993006994,0.04327485380116959,0.026655216128900344,inf,inf,51.0,22.0,0.07692307692307693,0.059718969555035126,0.0172041073680418,inf,inf,14.0,5.0,0.01773049645390071,0.01643192488262911,0.0012985715712716013,inf,inf,67.0,26.0,0.09154929577464789,0.07891637220259129,0.0126329235720566
96,P27808,,inf,inf,24.0,15.0,0.05244755244755245,0.02813599062133646,0.024311561826215987,inf,inf,50.0,17.0,0.05944055944055944,0.05868544600938967,0.0007551134311697683,inf,inf,3.0,0.0,0.0,0.0035087719298245615,-0.0035087719298245615,inf,inf,14.0,7.0,0.024475524475524476,0.01639344262295082,0.008082081852573655,,,,,,,,,,,,,,
97,Q9QXY9,,inf,inf,24.0,15.0,0.05244755244755245,0.02813599062133646,0.024311561826215987,inf,inf,72.0,24.0,0.08391608391608392,0.08450704225352113,-0.0005909583374372057,inf,inf,19.0,9.0,0.03146853146853147,0.022222222222222223,0.009246309246309248,inf,inf,32.0,14.0,0.04895104895104895,0.03747072599531616,0.011480322955732793,inf,inf,31.0,15.0,0.05319148936170213,0.036384976525821594,0.016806512835880534,inf,inf,40.0,14.0,0.04929577464788732,0.04711425206124853,0.0021815225866387913
98,Q8CHW4,,inf,inf,24.0,15.0,0.05244755244755245,0.02813599062133646,0.024311561826215987,,,,,,,,inf,inf,34.0,19.0,0.06643356643356643,0.03976608187134503,0.0266674845622214,,,,,,,,inf,inf,20.0,11.0,0.03900709219858156,0.023474178403755867,0.015532913794825694,,,,,,,
99,Q8BSH2,TP,inf,inf,24.0,15.0,0.05244755244755245,0.02813599062133646,0.024311561826215987,inf,inf,43.0,15.0,0.05244755244755245,0.05046948356807512,0.0019780688794773307,inf,inf,18.0,7.0,0.024475524475524476,0.021052631578947368,0.003422892896577108,inf,inf,31.0,10.0,0.03496503496503497,0.03629976580796253,-0.0013347308429275603,inf,inf,20.0,9.0,0.031914893617021274,0.023474178403755867,0.008440715213265407,inf,inf,48.0,18.0,0.06338028169014084,0.05653710247349823,0.006843179216642611
100,E9PYG6,,inf,inf,24.0,16.0,0.055944055944055944,0.02813599062133646,0.027808065322719483,inf,inf,83.0,29.0,0.10139860139860139,0.09741784037558686,0.003980761023014534,inf,inf,16.0,5.0,0.017482517482517484,0.01871345029239766,-0.0012309328098801774,inf,inf,11.0,6.0,0.02097902097902098,0.01288056206088993,0.00809845891813105,inf,inf,31.0,15.0,0.05319148936170213,0.036384976525821594,0.016806512835880534,inf,inf,47.0,17.0,0.05985915492957746,0.05535924617196702,0.0044999087576104435
101,G5E8J4,,inf,inf,24.0,16.0,0.055944055944055944,0.02813599062133646,0.027808065322719483,inf,inf,62.0,20.0,0.06993006993006994,0.07276995305164319,-0.002839883121573253,inf,inf,42.0,21.0,0.07342657342657342,0.04912280701754386,0.024303766409029565,inf,inf,66.0,25.0,0.08741258741258741,0.07728337236533958,0.010129215047247828,inf,inf,34.0,15.0,0.05319148936170213,0.03990610328638498,0.013285386075317152,inf,inf,47.0,16.0,0.056338028169014086,0.05535924617196702,0.000978781997047068
102,Q9D8S9,,inf,inf,24.0,16.0,0.055944055944055944,0.02813599062133646,0.027808065322719483,,,,,,,,inf,inf,19.0,9.0,0.03146853146853147,0.022222222222222223,0.009246309246309248,,,,,,,,inf,inf,26.0,12.0,0.0425531914893617,0.03051643192488263,0.012036759564479072,,,,,,,
103,Q923T9,,inf,inf,24.0,16.0,0.055944055944055944,0.02813599062133646,0.027808065322719483,,,,,,,,inf,inf,23.0,13.0,0.045454545454545456,0.026900584795321637,0.01855396065922382,,,,,,,,inf,inf,8.0,2.0,0.0070921985815602835,0.009389671361502348,-0.002297472779942064,,,,,,,
104,Q61824,TP,inf,inf,24.0,16.0,0.055944055944055944,0.02813599062133646,0.027808065322719483,,,,,,,,inf,inf,12.0,4.0,0.013986013986013986,0.014035087719298246,-4.9073733284259874e-05,,,,,,,,inf,inf,26.0,12.0,0.0425531914893617,0.03051643192488263,0.012036759564479072,,,,,,,
105,Q920N2,,inf,inf,24.0,17.0,0.05944055944055944,0.02813599062133646,0.03130456881922298,inf,inf,77.0,26.0,0.09090909090909091,0.0903755868544601,0.0005335040546308178,inf,inf,12.0,4.0,0.013986013986013986,0.014035087719298246,-4.9073733284259874e-05,inf,inf,86.0,30.0,0.1048951048951049,0.10070257611241218,0.004192528782692717,,,,,,,,,,,,,,
106,Q921G6,,inf,inf,24.0,17.0,0.05944055944055944,0.02813599062133646,0.03130456881922298,inf,inf,73.0,26.0,0.09090909090909091,0.08568075117370892,0.00522833973538199,inf,inf,12.0,4.0,0.013986013986013986,0.014035087719298246,-4.9073733284259874e-05,inf,inf,86.0,30.0,0.1048951048951049,0.10070257611241218,0.004192528782692717,,,,,,,,,,,,,,
