uniprot_id,description,pep_num,annotation,iWAT_HF_cre-_1,iWAT_HF_cre-_2,iWAT_chow_cre-_1,iWAT_chow_cre-_2,iWAT_HF_cre+_1,iWAT_HF_cre+_2,iWAT_HF_cre+_3,iWAT_chow_cre+_1,iWAT_chow_cre+_2,iWAT_chow_cre+_3
P43406,Itgav Integrin alpha-V,13,,42940.0,33063.0,50655.0,36797.0,800397.0,652872.0,938259.0,664097.0,608246.0,205643.0
Q8BRH0,Tmtc3 Transmembrane and TPR repeat-containing protein 3,7,TP,37966.0,33079.0,52314.0,54227.0,1153279.0,1176777.0,963168.0,1101922.0,728222.0,505431.0
Q8CIN4,Pak2 Serine/threonine-protein kinase PAK 2,4,FP,11432.0,12064.0,12783.0,11369.0,89367.0,57849.0,100826.0,39738.0,68802.0,34757.0
P45591,Cfl2 Cofilin-2,1,FP,1940.0,2422.0,3068.0,1539.0,5433.0,3599.0,4388.0,3169.0,4343.0,3628.0
Q07113,Igf2r Cation-independent mannose-6-phosphate receptor,23,,81644.0,57950.0,83660.0,65914.0,1596220.0,1260045.0,2199135.0,1775032.0,2106800.0,467772.0
O08529,Capn2 Calpain-2 catalytic subunit,9,,112337.0,85959.0,101935.0,92256.0,402801.0,177369.0,393395.0,149247.0,255629.0,160266.0
Q8BXZ1,Tmx3 Protein disulfide-isomerase TMX3,7,TP,69860.0,51240.0,68480.0,68914.0,616544.0,453404.0,704920.0,707517.0,799701.0,242816.0
P35980,Rpl18 60S ribosomal protein L18,3,TP,80159.0,60200.0,60614.0,49333.0,169032.0,106824.0,124371.0,105410.0,144694.0,98504.0
P13020,Gsn Gelsolin,11,TP,122770.0,157719.0,171307.0,222989.0,538086.0,376634.0,578471.0,825969.0,813381.0,459668.0
P18654,Rps6ka3 Ribosomal protein S6 kinase alpha-3,8,FP,82777.0,73232.0,60751.0,51335.0,241405.0,149797.0,200689.0,82534.0,121291.0,96354.0
Q9R0H0,Acox1 Peroxisomal acyl-coenzyme A oxidase 1,8,,55240.0,45328.0,48854.0,53580.0,243789.0,97159.0,213038.0,110119.0,212953.0,152344.0
Q9CQ62,"Decr1 2,4-dienoyl-CoA reductase, mitochondrial",3,FP,79620.0,58937.0,44570.0,52897.0,135879.0,113497.0,115635.0,76490.0,93919.0,32110.0
P97429,Anxa4 Annexin A4,4,,4148.0,5034.0,1529.0,6265.0,7828.0,5388.0,12459.0,12292.0,14168.0,4039.0
Q78IK4,Apool MICOS complex subunit Mic27,4,FP,54382.0,35971.0,15394.0,20777.0,169420.0,19609.0,107532.0,24231.0,38123.0,44439.0
Q8R527,Rhoq Rho-related GTP-binding protein RhoQ,1,,1703.0,2310.0,2059.0,2676.0,4435.0,4104.0,4701.0,3125.0,2868.0,3097.0
Q9CQ48,Nudcd2 NudC domain-containing protein 2,2,,13255.0,10691.0,9554.0,9592.0,39946.0,18007.0,32066.0,12987.0,21794.0,13239.0
Q8BFP9,Pdk1,6,FP,37332.0,28572.0,47236.0,13229.0,76533.0,33347.0,53291.0,20513.0,35750.0,25423.0
Q8K4Z3,Naxe NAD(P)H-hydrate epimerase,4,TP,16664.0,11452.0,10607.0,8144.0,119764.0,58272.0,107487.0,43591.0,48331.0,27767.0
Q9CPQ8,"Atp5l ATP synthase subunit g, mitochondrial",1,FP,1865.0,1639.0,0.0,0.0,4911.0,1617.0,2318.0,0.0,0.0,1866.0
P03903,Mtnd4l NADH-ubiquinone oxidoreductase chain 4L,1,FP,3341.0,3521.0,1889.0,0.0,6786.0,2845.0,4499.0,0.0,3114.0,0.0
Q61739,Itga6 Integrin alpha-6,9,,36802.0,29901.0,40524.0,34673.0,505375.0,406688.0,590194.0,253735.0,284671.0,104624.0
P50516,Atp6v1a V-type proton ATPase catalytic subunit A,8,,90238.0,84005.0,62357.0,68785.0,230617.0,137819.0,249799.0,154018.0,243747.0,149704.0
P32921,"Wars Tryptophan--tRNA ligase, cytoplasmic",7,,134810.0,124982.0,118852.0,74181.0,218287.0,170010.0,180244.0,111847.0,178956.0,94167.0
P20108,"Prdx3 Thioredoxin-dependent peroxide reductase, mitochondrial",4,FP,32974.0,29051.0,50604.0,20663.0,57204.0,28968.0,51412.0,46676.0,50868.0,50182.0
Q8K273,Mmgt1 Membrane magnesium transporter 1,1,TP,1644.0,1472.0,0.0,1588.0,12507.0,5568.0,7240.0,2204.0,1411.0,1923.0
O88322,Nid2 Nidogen-2,15,TP,54345.0,52832.0,54909.0,57662.0,379119.0,461387.0,695560.0,956190.0,1632191.0,335660.0
P98156,Vldlr Very low-density lipoprotein receptor,10,,88657.0,64196.0,77406.0,70053.0,816916.0,715596.0,1039773.0,409143.0,524967.0,149056.0
P21550,Eno3 Beta-enolase,1,,6233.0,5982.0,30299.0,3004.0,133813.0,7102.0,26873.0,71318.0,31738.0,10235.0
Q9WUM5,Suclg1 Succinate--CoA ligase,5,FP,257430.0,156742.0,219906.0,156757.0,634964.0,264291.0,344365.0,317014.0,627615.0,398033.0
Q91VT4,Cbr4 Carbonyl reductase family member 4,4,FP,45318.0,26824.0,42032.0,21292.0,68012.0,55267.0,65141.0,40237.0,90863.0,43153.0
P61211,Arl1 ADP-ribosylation factor-like protein 1,3,,24202.0,21011.0,17254.0,9719.0,41895.0,25974.0,29734.0,12191.0,13313.0,10628.0
Q9Z0Z4,Heph Hephaestin,11,,35886.0,28390.0,30552.0,27478.0,437823.0,404187.0,587650.0,434655.0,516705.0,133749.0
Q8BML9,Qars Glutaminyl-tRNA synthetase,8,,53348.0,45569.0,50742.0,45949.0,229583.0,179299.0,344434.0,122409.0,233252.0,103465.0
Q8R0X7,Sgpl1 Sphingosine-1-phosphate lyase 1,8,TP,99230.0,67313.0,107619.0,100881.0,1312861.0,866408.0,1500134.0,1527555.0,1453019.0,302605.0
P10852,Slc3a2 4F2 cell-surface antigen heavy chain,9,,200300.0,138785.0,142616.0,97474.0,429682.0,347127.0,382010.0,230519.0,348163.0,208281.0
O54734,Ddost Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,6,TP,21668.0,20622.0,23623.0,21737.0,146197.0,103841.0,144991.0,229703.0,312420.0,131121.0
Q8K354,Cbr3 Carbonyl reductase,1,,3484.0,3117.0,5889.0,2459.0,6788.0,3645.0,7484.0,8205.0,11781.0,7827.0
Q9CQM8,Rpl21 60S ribosomal protein L21,1,,12033.0,6789.0,6017.0,996.0,38291.0,21301.0,12281.0,6039.0,9649.0,5532.0
P62897,"Cycs Cytochrome c, somatic",1,FP,8436.0,8427.0,4748.0,5980.0,15370.0,11068.0,18376.0,7239.0,6039.0,4811.0
Q04857,Col6a1 Collagen alpha-1(VI) chain,16,TP,541304.0,469756.0,445155.0,420715.0,939525.0,1594147.0,2266125.0,2213081.0,4030386.0,2193219.0
P39054,Dnm2 Dynamin-2,8,,57617.0,50725.0,58189.0,38747.0,124628.0,85543.0,115277.0,65691.0,109809.0,85511.0
P51655,Gpc4 Glypican-4,6,TP,14796.0,10172.0,14843.0,15209.0,169391.0,134254.0,224058.0,227648.0,305485.0,56538.0
Q6PD26,Pigs GPI transamidase component PIG-S,5,TP,19410.0,16808.0,21468.0,17793.0,186043.0,131320.0,158268.0,122839.0,124406.0,55455.0
Q8R3Q0,Saraf Store-operated calcium entry-associated regulatory factor,5,TP,12219.0,10102.0,14033.0,11642.0,63702.0,44810.0,74239.0,82596.0,86368.0,31162.0
Q99LP6,"Grpel1 GrpE protein homolog 1, mitochondrial",3,FP,26568.0,17452.0,15715.0,11136.0,63361.0,12568.0,48368.0,17418.0,46237.0,34714.0
Q61543,Glg1 Golgi apparatus protein 1,10,,34625.0,24372.0,36617.0,38499.0,531830.0,362003.0,606493.0,443202.0,569304.0,154757.0
Q9Z2Z9,Gfpt2 Glutamine--fructose-6-phosphate aminotransferase,5,,38878.0,35910.0,74550.0,34400.0,62425.0,36879.0,56599.0,69824.0,93768.0,60295.0
Q9QZ85,Iigp1 Interferon-inducible GTPase 1,5,TP,62075.0,52589.0,61757.0,37794.0,98742.0,84829.0,89290.0,55530.0,84828.0,44041.0
Q9Z0S1,"Bpnt1 3'(2'),5'-bisphosphate nucleotidase 1",4,,54684.0,44924.0,45363.0,39970.0,127426.0,68353.0,124846.0,71737.0,94358.0,45450.0
Q6PHN9,Rab35 Ras-related protein Rab-35,3,,44068.0,53475.0,80819.0,44279.0,108698.0,81128.0,84957.0,78669.0,93208.0,57439.0
Q9DB60,Fam213b Prostamide/prostaglandin F synthase,3,,50849.0,29610.0,26292.0,23724.0,156625.0,55185.0,115066.0,30012.0,50991.0,21531.0
P83940,Tceb1 Transcription elongation factor B polypeptide 1,1,FP,4059.0,3985.0,4718.0,3305.0,7216.0,5083.0,8847.0,6506.0,8826.0,3662.0
P83882,Rpl36a 60S ribosomal protein L36a,1,,9323.0,7980.0,4437.0,2996.0,31248.0,9491.0,9201.0,5522.0,8148.0,4838.0
P27046,Man2a1 Alpha-mannosidase 2,10,,28898.0,19724.0,27108.0,22635.0,291881.0,205801.0,447543.0,352630.0,569476.0,110674.0
Q9CQM9,Glrx3 Glutaredoxin-3,4,,23934.0,23287.0,49993.0,25026.0,61228.0,44285.0,88501.0,67501.0,78579.0,47811.0
Q3V0T4,Itgad Integrin alpha-D,10,,35434.0,18783.0,28327.0,18902.0,803956.0,418867.0,998469.0,16172.0,71443.0,25059.0
Q9JKC8,Ap3m1 AP-3 complex subunit mu-1,4,,50880.0,54801.0,48658.0,30981.0,90650.0,74160.0,79938.0,43264.0,51041.0,31681.0
Q9CQW2,Arl8b ADP-ribosylation factor-like protein 8B,2,,116465.0,101147.0,97961.0,68517.0,176781.0,141971.0,173308.0,91583.0,124675.0,65392.0
Q9Z1T1,Ap3b1 AP-3 complex subunit beta-1,14,,160044.0,137231.0,113090.0,68639.0,408436.0,302550.0,313225.0,130563.0,191521.0,108067.0
P46935,Nedd4 E3 ubiquitin-protein ligase NEDD4,11,,91356.0,71075.0,88782.0,57662.0,323071.0,127765.0,305551.0,165342.0,238737.0,197497.0
Q9Z2X1,Hnrnpf Heterogeneous nuclear ribonucleoprotein F,3,FP,11908.0,12045.0,16742.0,9589.0,25813.0,15425.0,25806.0,24539.0,48573.0,34382.0
Q91XD6,Vps36 Vacuolar protein-sorting-associated protein 36,5,FP,28258.0,21249.0,15400.0,19024.0,53156.0,48767.0,58548.0,31509.0,48239.0,22182.0
Q9CWD8,Nubpl Iron-sulfur protein NUBPL,4,FP,46831.0,37233.0,52183.0,28738.0,102377.0,37783.0,73944.0,34163.0,51691.0,42667.0
P61961,Ufm1 Ubiquitin-fold modifier 1,1,FP,3600.0,4747.0,3364.0,3819.0,9183.0,5058.0,9110.0,5696.0,10719.0,7010.0
P97742,"Cpt1a Carnitine O-palmitoyltransferase 1, liver isoform",9,FP,120916.0,79202.0,76705.0,70828.0,979877.0,749306.0,1011410.0,94572.0,173384.0,97618.0
P09055,Itgb1 Integrin beta-1,6,,30278.0,28766.0,33746.0,28817.0,627560.0,475602.0,665251.0,608518.0,573744.0,200168.0
Q9JI78,Ngly1 Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase,9,,24378.0,21679.0,23673.0,16077.0,202953.0,179556.0,207029.0,113889.0,125027.0,41745.0
Q7TQ62,Podn Podocan,10,TP,37204.0,21441.0,21342.0,16001.0,89940.0,73944.0,155555.0,489484.0,1104549.0,169558.0
Q921T2,Tor1aip1 Torsin-1A-interacting protein 1,7,FP,38307.0,40642.0,50192.0,38238.0,213122.0,185247.0,221083.0,290530.0,387750.0,140839.0
P34914,Ephx2 Bifunctional epoxide hydrolase 2,5,,179065.0,108769.0,201427.0,145031.0,658303.0,175332.0,575936.0,390431.0,662802.0,315915.0
Q61334,Bcap29 B-cell receptor-associated protein 29,5,TP,24267.0,18219.0,26051.0,27371.0,464616.0,413878.0,357817.0,521786.0,576393.0,147647.0
Q8C845,Efhd2 EF-hand domain-containing protein D2,3,,11094.0,9662.0,9769.0,6447.0,23123.0,12368.0,21228.0,10805.0,15914.0,15160.0
Q11011,Npepps Puromycin-sensitive aminopeptidase,13,FP,220052.0,177584.0,134773.0,136102.0,635724.0,191086.0,390528.0,194489.0,391869.0,320693.0
Q91ZP3,Lpin1 Phosphatidate phosphatase LPIN1,7,TP,133950.0,107816.0,100403.0,55805.0,361981.0,200431.0,354735.0,136820.0,292162.0,144456.0
B1AQD4,Rab34 Ras-related protein Rab-34,4,,108806.0,94300.0,100674.0,61406.0,157771.0,146189.0,155640.0,112876.0,113728.0,65696.0
P49817,Cav1 Caveolin-1,2,,78100.0,59573.0,54142.0,84438.0,871545.0,813576.0,1733475.0,1415846.0,784797.0,265686.0
P62889,Rpl30 60S ribosomal protein L30,2,,10798.0,12716.0,19061.0,11003.0,16094.0,11097.0,20140.0,25928.0,34642.0,18189.0
Q922D8,"Mthfd1 C-1-tetrahydrofolate synthase, cytoplasmic",11,,110858.0,99951.0,116082.0,80140.0,293966.0,175268.0,230758.0,153469.0,246376.0,171590.0
P01901,"H2-K1 H-2 class I histocompatibility antigen, K-B alpha chain",1,,6869.0,4602.0,10815.0,9476.0,84516.0,62170.0,96180.0,141391.0,149951.0,48116.0
Q9DBH5,Lman2 Vesicular integral-membrane protein VIP36,5,,28148.0,21834.0,23310.0,21001.0,521612.0,383382.0,675853.0,236052.0,305716.0,70124.0
Q91WK2,Eif3h Eukaryotic translation initiation factor 3 subunit H,5,,23702.0,18719.0,23597.0,29581.0,104898.0,61799.0,130930.0,66418.0,158495.0,82326.0
Q9DAM5,Slc25a19 Mitochondrial thiamine pyrophosphate carrier,5,FP,70786.0,45747.0,34472.0,16700.0,193099.0,90428.0,97806.0,24637.0,43657.0,41313.0
P62754,Rps6 40S ribosomal protein S6,5,,217183.0,191260.0,142509.0,99742.0,868265.0,411142.0,349907.0,247174.0,272793.0,204949.0
Q9D1X0,Nol3 Nucleolar protein 3,1,FP,6195.0,5967.0,5266.0,7092.0,14229.0,10826.0,16679.0,18329.0,27821.0,11184.0
Q9WVC3,Cav2 Caveolin-2,1,FP,5995.0,2419.0,3211.0,1487.0,17887.0,15262.0,32269.0,24356.0,25742.0,10134.0
P29595,Nedd8 NEDD8,1,FP,7377.0,5752.0,3946.0,4879.0,15793.0,8421.0,14290.0,7240.0,10508.0,8964.0
D3Z5J3,Sorbs1 Sorbin and SH3 domain-containing protein 1,12,,55034.0,43588.0,50961.0,47068.0,334088.0,207575.0,506090.0,180893.0,313920.0,298328.0
Q91V64,Isoc1 Isochorismatase domain-containing protein 1,3,,23713.0,23252.0,15673.0,22577.0,86901.0,41999.0,110957.0,48612.0,70278.0,37113.0
Q9ER00,Stx12 Syntaxin-12,3,,12001.0,10216.0,9136.0,6927.0,35377.0,12649.0,26892.0,19211.0,30006.0,26042.0
Q99JZ4,"Sar1a SAR1 gene homolog A (S. cerevisiae), isoform CRA_b",2,,44442.0,41080.0,43192.0,42917.0,99746.0,92450.0,117939.0,98000.0,135535.0,75094.0
Q99LJ6,Gpx7 Glutathione peroxidase 7,2,TP,20490.0,19160.0,19922.0,15808.0,908319.0,886708.0,931387.0,250996.0,206747.0,91749.0
Q9D0S9,"Hint2 Histidine triad nucleotide-binding protein 2, mitochondrial",2,FP,4292.0,2514.0,6795.0,4680.0,14173.0,8755.0,12952.0,12801.0,16913.0,8767.0
Q78IK2,Usmg5 Up-regulated during skeletal muscle growth protein 5,1,FP,6038.0,3752.0,7139.0,3921.0,20107.0,6400.0,8897.0,7014.0,8234.0,5101.0
Q8CIB5,Fermt2 Fermitin family homolog 2,11,FP,622134.0,431556.0,518675.0,380927.0,900149.0,745974.0,965243.0,535620.0,722454.0,456790.0
Q8CIF4,Btd Biotinidase,6,TP,35248.0,31934.0,35943.0,27905.0,538797.0,331020.0,581497.0,522663.0,521622.0,194189.0
P27659,Rpl3 60S ribosomal protein L3,5,FP,217085.0,206820.0,206883.0,123687.0,438263.0,356583.0,305484.0,196291.0,284861.0,200123.0
Q91YR1,Twf1 Twinfilin-1,3,,23730.0,16246.0,20541.0,13159.0,48849.0,35845.0,53681.0,30498.0,58513.0,36830.0
P29699,Ahsg Alpha-2-HS-glycoprotein,4,TP,57873.0,72679.0,114843.0,111629.0,126979.0,87993.0,129598.0,270989.0,509865.0,155900.0
P45376,Akr1b1 Aldose reductase,5,,69229.0,70232.0,40606.0,57503.0,155724.0,53088.0,92433.0,71949.0,63999.0,60250.0
Q9CR57,Rpl14 60S ribosomal protein L14,3,,111517.0,82789.0,75434.0,46349.0,188606.0,129203.0,192266.0,70622.0,83898.0,56201.0
Q02257,Jup Junction plakoglobin,6,,64117.0,53645.0,81797.0,54125.0,73203.0,87039.0,101758.0,86845.0,108550.0,103657.0
P54775,Psmc4 26S protease regulatory subunit 6B,5,FP,36697.0,30130.0,33077.0,29100.0,129208.0,95549.0,178003.0,52700.0,96117.0,48480.0
O88544,Cops4 COP9 signalosome complex subunit 4,6,FP,39631.0,32550.0,33443.0,29737.0,119430.0,50467.0,155048.0,89303.0,193029.0,110399.0
P62334,Psmc6 26S protease regulatory subunit 10B,3,FP,39709.0,31119.0,28647.0,22703.0,240719.0,179188.0,300848.0,43604.0,74777.0,25542.0
Q9CXE7,Tmed5 Transmembrane emp24 domain-containing protein 5,3,TP,18206.0,10946.0,20720.0,15360.0,598135.0,380000.0,701155.0,1261691.0,1806914.0,129905.0
Q3TVI8,Pbxip1 Pre-B-cell leukemia transcription factor-interacting protein 1,3,FP,5931.0,4666.0,4306.0,4593.0,41799.0,41091.0,42003.0,60031.0,52048.0,22862.0
P14069,S100a6 Protein S100-A6,2,FP,50129.0,67168.0,114170.0,137148.0,102990.0,111643.0,154914.0,315898.0,470875.0,183728.0
E9QPE7,Myh11 Myosin-11,17,,46851.0,39779.0,43855.0,30793.0,184577.0,209901.0,285851.0,204700.0,649011.0,524746.0
P02469,Lamb1 Laminin subunit beta-1,23,TP,159170.0,149927.0,165124.0,160948.0,1838077.0,1944824.0,2774081.0,6119819.0,7955581.0,1744231.0
A2APT9,Klhdc7a Kelch domain-containing protein 7A,7,,33589.0,24565.0,26003.0,11880.0,81488.0,38158.0,79221.0,36897.0,58478.0,33630.0
P14152,"Mdh1 Malate dehydrogenase, cytoplasmic",5,,107820.0,90595.0,45211.0,93148.0,242929.0,69781.0,185093.0,79508.0,72975.0,154226.0
P62852,Rps25 40S ribosomal protein S25,2,,8886.0,7427.0,7822.0,7657.0,18294.0,8275.0,17339.0,11615.0,18925.0,11548.0
P17427,Ap2a2 AP-2 complex subunit alpha-2,6,,55447.0,47207.0,50677.0,51556.0,182712.0,77378.0,174801.0,104157.0,153419.0,90726.0
E9PV24,Fga Fibrinogen alpha chain,11,TP,131503.0,130308.0,314206.0,171264.0,316311.0,221148.0,504445.0,1238480.0,5493385.0,1632963.0
Q61646,Hp Haptoglobin,4,TP,17705.0,19752.0,18467.0,19314.0,135219.0,96433.0,153162.0,113786.0,125264.0,44375.0
P57776,Eef1d Elongation factor 1-delta,4,FP,18888.0,19913.0,15354.0,20250.0,66006.0,42684.0,92665.0,66820.0,107480.0,37997.0
P68510,Ywhah 14-3-3 protein eta,3,,8215.0,5571.0,4822.0,6983.0,11698.0,7473.0,15343.0,11331.0,14468.0,14054.0
Q9ET01,"Pygl Glycogen phosphorylase, liver form",7,,36674.0,32644.0,36554.0,21859.0,65138.0,43102.0,53391.0,47093.0,74033.0,41062.0
Q60823,Akt2 RAC-beta serine/threonine-protein kinase,5,FP,83524.0,68718.0,75922.0,42536.0,181378.0,123711.0,144680.0,66434.0,85242.0,62037.0
Q9DCS3,"Mecr Trans-2-enoyl-CoA reductase, mitochondrial",5,FP,64917.0,47977.0,47654.0,32259.0,165344.0,49617.0,85463.0,44417.0,66705.0,53454.0
Q8CDN6,Txnl1 Thioredoxin-like protein 1,3,FP,23529.0,17935.0,21613.0,22216.0,147073.0,110740.0,176164.0,80185.0,144729.0,28229.0
P97315,Csrp1 Cysteine and glycine-rich protein 1,3,FP,16910.0,13969.0,23816.0,20062.0,39605.0,31981.0,54862.0,49453.0,75960.0,31235.0
P27546,Map4 Microtubule-associated protein 4,7,,49984.0,45643.0,46080.0,50999.0,431182.0,287005.0,534280.0,189383.0,303080.0,154886.0
E9Q723,Ttc13 Protein Ttc13,10,,45393.0,31761.0,47705.0,40017.0,869092.0,707266.0,881224.0,547444.0,531516.0,243281.0
Q91YP2,"Nln Neurolysin, mitochondrial",10,FP,178394.0,114153.0,54572.0,23793.0,956201.0,26268.0,341010.0,41106.0,87512.0,121297.0
P07310,Ckm Creatine kinase M-type,4,,13813.0,7155.0,26272.0,13860.0,163432.0,7301.0,22058.0,64556.0,16546.0,9707.0
P49443,Ppm1a Protein phosphatase 1A,4,FP,11393.0,9425.0,19261.0,13934.0,24497.0,17893.0,36030.0,40746.0,85460.0,41792.0
Q99JR1,Sfxn1 Sideroflexin-1,4,FP,57348.0,47362.0,49997.0,24468.0,220967.0,91181.0,82195.0,48341.0,75425.0,117052.0
Q6IRU2,Tpm4 Tropomyosin alpha-4 chain,3,,8420.0,12868.0,13242.0,12241.0,17370.0,15914.0,25615.0,24224.0,27058.0,17410.0
Q61292,Lamb2 Laminin subunit beta-2,22,TP,85426.0,75370.0,67120.0,79292.0,622254.0,886788.0,1139845.0,1412444.0,1312073.0,507466.0
P55065,Pltp Phospholipid transfer protein,5,TP,26916.0,13352.0,13965.0,16544.0,161312.0,103776.0,173079.0,39318.0,55734.0,14957.0
Q07076,Anxa7 Annexin A7,6,,104644.0,99251.0,88891.0,83201.0,271821.0,158594.0,276326.0,162510.0,342566.0,222378.0
Q80X71,Tmem106b Transmembrane protein 106B,2,,3408.0,1433.0,1771.0,985.0,39925.0,26671.0,42556.0,26293.0,39924.0,12373.0
P55258,Rab8a Ras-related protein Rab-8A,2,,30619.0,24273.0,35951.0,19678.0,40782.0,45234.0,46369.0,36460.0,47140.0,19344.0
Q8VDJ3,Hdlbp Vigilin,16,FP,242021.0,195089.0,174716.0,152926.0,628787.0,405950.0,668046.0,290987.0,538992.0,338313.0
Q3TL44,Nlrx1 NLR family member X1,9,FP,72497.0,66017.0,46466.0,39322.0,213466.0,68748.0,130818.0,60858.0,110372.0,69536.0
Q8R0Y6,Aldh1l1 Cytosolic 10-formyltetrahydrofolate dehydrogenase,10,,39001.0,38353.0,46059.0,41460.0,93224.0,72502.0,137474.0,148570.0,215347.0,69459.0
Q9JLV1,Bag3 BAG family molecular chaperone regulator 3,4,FP,39269.0,34744.0,48714.0,27913.0,102126.0,63785.0,142619.0,88019.0,157899.0,92205.0
Q9D2G2,"Dlst Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial",4,FP,43153.0,39903.0,24332.0,35961.0,72071.0,47434.0,52985.0,56191.0,38481.0,26260.0
P28301,Lox Protein-lysine 6-oxidase,3,TP,11124.0,12602.0,10791.0,6062.0,64676.0,41144.0,76144.0,68716.0,50380.0,21296.0
Q9DCH4,Eif3f Eukaryotic translation initiation factor 3 subunit F,3,,14505.0,12238.0,12709.0,11852.0,33281.0,18298.0,33728.0,19435.0,28853.0,19586.0
P98086,C1qa Complement C1q subcomponent subunit A,2,TP,18745.0,16017.0,18386.0,17566.0,76202.0,52057.0,90283.0,62462.0,78615.0,41912.0
Q9CQ19,Myl9 Myosin regulatory light polypeptide 9,1,,2608.0,3592.0,4488.0,2613.0,4185.0,7975.0,9009.0,8604.0,19779.0,12308.0
P50543,S100a11 Protein S100-A11,1,FP,1390.0,0.0,0.0,1764.0,2921.0,1695.0,1875.0,2622.0,1888.0,0.0
Q9D0K2,"Oxct1 Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial",3,FP,11994.0,11425.0,8068.0,8959.0,23653.0,9154.0,15033.0,9773.0,15047.0,17604.0
P97807,"Fh Fumarate hydratase, mitochondrial",6,FP,128417.0,118356.0,191197.0,144499.0,259686.0,169958.0,200598.0,277267.0,362783.0,260329.0
Q8BKZ9,"Pdhx Pyruvate dehydrogenase protein X component, mitochondrial",6,FP,109453.0,64346.0,55357.0,41619.0,245246.0,74104.0,158692.0,57187.0,93358.0,73207.0
P62880,Gnb2 Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2,3,,16135.0,9690.0,10939.0,13884.0,46311.0,12332.0,32186.0,24142.0,30916.0,30971.0
Q8CEE7,Rdh13 Retinol dehydrogenase 13,1,FP,5896.0,4341.0,6872.0,4904.0,20855.0,11024.0,19281.0,8529.0,14168.0,5800.0
O70400,Pdlim1 PDZ and LIM domain protein 1,2,,3016.0,4484.0,7876.0,4486.0,10418.0,6550.0,14256.0,9366.0,12747.0,12767.0
Q8CGK3,"Lonp1 Lon protease homolog, mitochondrial",13,FP,181596.0,126408.0,113445.0,72501.0,844859.0,123849.0,428841.0,124770.0,243800.0,288561.0
P36371,Tap2 Antigen peptide transporter 2,10,TP,116026.0,90680.0,88946.0,78838.0,365792.0,285633.0,390150.0,898823.0,569245.0,263285.0
P23780,Glb1 Beta-galactosidase,6,,44340.0,31700.0,35087.0,28614.0,178203.0,196240.0,338730.0,281285.0,392862.0,97330.0
P80318,Cct3 T-complex protein 1 subunit gamma,9,,132782.0,114606.0,94660.0,59528.0,272078.0,178020.0,222596.0,107670.0,176336.0,94371.0
Q76N33,Stambpl1 AMSH-like protease,3,,5536.0,4501.0,5240.0,4673.0,44565.0,34676.0,62262.0,16169.0,34407.0,6767.0
P43276,Hist1h1b Histone H1.5,2,FP,11251.0,17061.0,9137.0,14320.0,13555.0,15272.0,15683.0,23233.0,20046.0,14689.0
Q91VW3,Sh3bgrl3 SH3 domain-binding glutamic acid-rich-like protein 3,1,FP,7732.0,8195.0,4060.0,6742.0,11362.0,3606.0,11023.0,5194.0,4379.0,3894.0
Q61554,Fbn1 Fibrillin-1,26,TP,246151.0,244370.0,537176.0,349652.0,318956.0,301715.0,516865.0,1725463.0,2435503.0,1103965.0
Q9R001,Adamts5 A disintegrin and metalloproteinase with thrombospondin motifs 5,11,TP,41219.0,39261.0,22459.0,18726.0,307453.0,244014.0,364361.0,352115.0,388812.0,43151.0
Q99KI0,"Aco2 Aconitate hydratase, mitochondrial",10,FP,126566.0,91969.0,139131.0,122648.0,292648.0,123084.0,213161.0,203254.0,238459.0,204095.0
Q8BXA1,Golim4 Golgi integral membrane protein 4,4,,7284.0,9614.0,19988.0,7689.0,90269.0,55516.0,117447.0,47382.0,73889.0,23630.0
Q61598,Gdi2 Rab GDP dissociation inhibitor beta,4,,66245.0,59209.0,39975.0,47370.0,147178.0,62930.0,142856.0,37684.0,34735.0,33804.0
P61161,Actr2 Actin-related protein 2,5,FP,69746.0,57054.0,67080.0,45626.0,195033.0,88128.0,151896.0,93429.0,129838.0,96615.0
Q8R3V5,Sh3glb2 Endophilin-B2,4,,14009.0,14701.0,24256.0,14013.0,61710.0,31402.0,69108.0,45758.0,87590.0,52964.0
P05132,Prkaca cAMP-dependent protein kinase catalytic subunit alpha,1,FP,1658.0,1645.0,0.0,0.0,1533.0,1207.0,1626.0,0.0,0.0,0.0
Q05186,Rcn1 Reticulocalbin-1,4,TP,18136.0,12957.0,15695.0,15961.0,208894.0,122169.0,204709.0,306439.0,351999.0,90090.0
Q91ZR1,Rab4b Ras-related protein Rab-4B,1,,8695.0,7864.0,9240.0,5057.0,19228.0,16350.0,12849.0,10787.0,8484.0,6977.0
P27612,Plaa Phospholipase A-2-activating protein,9,FP,73071.0,60145.0,56516.0,45304.0,303303.0,182125.0,326604.0,99753.0,163983.0,65753.0
P26041,Msn Moesin,4,,37059.0,40230.0,25783.0,27423.0,57261.0,41905.0,60394.0,59858.0,146983.0,101710.0
P35564,Canx Calnexin,8,TP,23388.0,15394.0,22279.0,23371.0,235899.0,173185.0,279444.0,365481.0,511068.0,95097.0
