uniprot_id,description,pep_num,annotation,ctrl_turbo(+)_1,ctrl_turbo(+)_2,ctrl_turbo(+)_3,fast_turbo(+)_1,fast_turbo(+)_2,fast_turbo(+)_3,LPS_turbo(+)_1,LPS_turbo(+)_2,LPS_turbo(+)_3,LPS_turbo(+)_4,ctrl_turbo(-)_1,ctrl_turbo(-)_2,fast_turbo(-)_1,fast_turbo(-)_2,LPS_turbo(-)_1,LPS_turbo(-)_2
Q922B2,"Dars Aspartate--tRNA ligase, cytoplasmic",24,,3128240.269073046,2667313.0,3020546.305815984,1973415.0,1874456.5243840108,1943511.5059880204,3847518.11213569,3678669.420503499,3093760.981547941,2818150.5358778355,2325532.0,3155319.0,3224214.0,2526104.0,1972293.0,2104003.0
Q9WTP7,"Ak3 GTP:AMP phosphotransferase AK3, mitochondrial",13,FP,1540184.1447831793,1192296.0,1378341.199893988,709368.0,1049055.5341089142,952175.6303897903,1705605.0356653114,1588649.9551257933,1155893.388888968,1227236.0114652882,866318.0,1154610.0,1585765.0,1079515.0,787648.0,954147.0
Q9CQU0,Txndc12 Thioredoxin domain-containing protein 12,7,TP,1638582.684759797,2263090.0,2066449.711969408,744391.0,936093.0608322488,1016842.6233476809,791075.5693340155,601209.052883386,1274660.7347288274,1396910.9346353512,79164.0,182259.0,145609.0,125445.0,73696.0,88938.0
P20918,Plg Plasminogen,33,TP,6122902.2727483995,6773649.0,7064561.170892157,2033474.0,2717555.0710250167,2167136.5676152064,3646868.788471354,3304704.044914924,4674853.743274789,4512165.246283218,1128908.0,1777067.0,1049369.0,1037636.0,762407.0,888279.0
Q6GQT9,Nomo1 Nodal modulator 1,42,TP,12936517.808588458,17204153.0,15235302.413616851,5820228.0,8089995.73770872,7797440.194170304,5879504.645673615,3740812.1614059345,7805969.87879955,7211597.657812451,731412.0,1321371.0,1320546.0,864470.0,562954.0,820798.0
P51660,Hsd17b4 Peroxisomal multifunctional enzyme type 2,28,,4874393.785971449,3517804.0,3857263.1799126347,2608772.0,1887865.4160831461,2238811.1687553804,3533997.6420682943,4022782.395809004,3166442.1556284884,2734663.9101860896,2227775.0,3904019.0,4573378.0,3633158.0,1931469.0,2329071.0
Q8BH00,Aldh8a1 Aldehyde dehydrogenase family 8 member A1,21,,4571982.927948059,4338715.0,5500707.635233818,1720367.0,3049776.6611597543,2576212.825292117,5501031.330216002,4668027.918923651,3590718.313569313,3590057.1039872845,2760187.0,3929365.0,5220827.0,3738673.0,2620501.0,2839438.0
P62702,"Rps4x 40S ribosomal protein S4, X isoform",10,,2180403.174854577,2085245.0,2721305.1464999504,1151963.0,1637238.6242338223,1711146.063498179,3462021.1061052377,3077112.334150131,2888397.1223875866,2609027.358827687,1503518.0,2054647.0,3129169.0,1828527.0,1386738.0,1734697.0
Q9R112,"Sqrdl Sulfide:quinone oxidoreductase, mitochondrial",24,FP,26555052.796307486,11539157.0,16989866.639810313,3714444.0,5805389.088025413,3733469.858492009,11239536.817381848,10813002.403526645,8435399.599777168,7516146.2539385995,13190834.0,18969530.0,5953626.0,5074866.0,10659889.0,9858369.0
Q8BGT5,Gpt2 Alanine aminotransferase 2,22,,4283628.293713644,2732117.0,3676022.8963402226,2972701.0,3741741.801759014,4193691.0825777324,4409312.278530218,4654756.5838109525,3110214.788889324,2989800.435605994,2256501.0,2989792.0,6122633.0,3164385.0,1539043.0,2359876.0
Q9D7B6,"Acad8 Isobutyryl-CoA dehydrogenase, mitochondrial",16,FP,1780659.3393302134,1428495.0,1672330.677851555,911896.0,1168419.202846898,1018361.1471378262,1832516.913251378,1811865.6568194884,1145641.8257307922,1148761.7400727102,1141678.0,1579698.0,1811132.0,1329514.0,834707.0,997059.0
P20029,Hspa5 78 kDa glucose-regulated protein,39,TP,29326013.821723912,30181366.0,38939088.159642585,8027809.0,13065532.755790317,10419041.785979593,22906644.95461194,19466450.301628873,24452049.77278555,26299663.567434054,3731367.0,6462512.0,4246316.0,3605119.0,3766831.0,4031775.0
P48962,Slc25a4 ADP/ATP translocase 1,6,FP,566951.352122445,508580.0,740248.0894286241,567369.0,393248.74317369575,308731.25959004305,926591.1686234899,1051055.9612065805,917381.7896849015,806616.4806651619,459145.0,586519.0,638762.0,491206.0,376672.0,414738.0
Q8VCU1,Ces3b Carboxylesterase 3B,10,TP,13944094.786432656,20011022.0,15929006.267282546,6139866.0,6956933.031439332,8283835.954754237,6419871.302350473,4156486.95990687,8446958.429263726,8657183.552227698,237583.0,671552.0,310587.0,229770.0,154320.0,257882.0
Q64282,Ifit1 Interferon-induced protein with tetratricopeptide repeats 1,16,,412446.036517567,321378.0,418601.8630458549,282924.0,345792.89683581877,181533.5020570087,6330373.444742542,5233855.275071948,3809625.3922332413,4492233.606593258,330896.0,615740.0,484828.0,349960.0,2634929.0,2890552.0
Q60930,Vdac2 Voltage-dependent anion-selective channel protein 2,13,FP,967126.6347635512,875994.0,2669640.570788984,461627.0,803117.1977003857,682005.6929741445,1561919.2922385617,1501824.1345973748,1288538.787422044,1122992.5023290839,712554.0,1331939.0,1889344.0,1118705.0,541682.0,961823.0
P62821,Rab1A Ras-related protein Rab-1A,6,TP,801146.3178894606,758855.0,901285.496500187,381651.0,525756.6693768749,428974.9711633507,991803.3625578666,1102960.7175337102,926013.6252530897,868424.0330469848,446424.0,731206.0,880548.0,694525.0,536152.0,594830.0
Q6ZWZ6,Rps12-ps3 40S ribosomal protein S12,7,,1615197.5050142831,1474943.0,2877853.2449111915,789945.0,1315770.497304863,1099446.004729254,2903416.261807599,2522352.1011379794,2602844.0700969645,1828874.7628334817,955804.0,1338357.0,2605192.0,2035453.0,976231.0,1588077.0
P50171,Hsd17b8 Estradiol 17-beta-dehydrogenase 8,9,FP,1605726.8056245777,1296773.0,1314780.845009631,1452534.0,1095626.61620542,1074165.3312957892,1784815.4010216026,1782419.295584731,1281845.8522838592,1198616.878542292,1336982.0,1631809.0,1582220.0,1335138.0,905109.0,1130748.0
Q9DD20,Mettl7b Methyltransferase-like protein 7B,9,TP,5044168.848091355,3601997.0,4138936.1911716685,2075633.0,2102205.516343814,2076551.7194594108,2605168.0960098323,2767082.754252968,1727180.7060873248,1862820.3234068723,3365919.0,4196208.0,3126484.0,2513254.0,1589585.0,1555553.0
P62827,Ran GTP-binding nuclear protein Ran,4,FP,3474272.0469715875,3108529.0,3773790.2821715404,2224161.0,2462091.037963884,2127037.244478825,4558629.210346553,5391961.421136253,4416292.4221626185,3918540.973824004,2990486.0,3163207.0,4009252.0,2822879.0,2414682.0,2608388.0
Q8VCW8,"Acsf2 Acyl-CoA synthetase family member 2, mitochondrial",29,FP,9381387.349812835,9200569.0,8610028.884148851,6438045.0,6556275.665484554,6626823.907928845,10855887.170981327,9834931.10823101,7379462.493902352,6877087.104945307,7203472.0,11072558.0,9927472.0,7306664.0,6337800.0,6553027.0
Q91VB8,Hba-a2 Hemoglobin subunit alpha,4,,2270479.8832682045,1696564.0,1980060.6399049677,1285887.0,936327.0292965908,948365.7564554677,1834124.8742251638,6850247.2510574395,1340266.4137017315,2173851.4896472413,973412.0,713079.0,4532572.0,1196840.0,1088951.0,1782612.0
Q8BK64,Ahsa1 Activator of 90 kDa heat shock protein ATPase homolog 1,16,TP,2269114.670201394,2048768.0,2247619.8809542963,1217692.0,1286342.7161830098,1126066.429339915,2574306.949247447,2665909.0833198964,2335801.5510653974,2190025.4660278833,1704958.0,2563182.0,2117941.0,1950060.0,1403584.0,1468452.0
Q63836,Selenbp2 Selenium-binding protein 2,5,FP,217606.01063278288,238646.0,370031.2169505483,161001.0,142571.97747761916,192438.63144688922,364086.7862157275,219716.60048323811,295571.2016662632,217969.30937385507,142558.0,259380.0,484155.0,195674.0,244869.0,244538.0
P60843,Eif4a1 Eukaryotic initiation factor 4A-I,11,,5374883.631663812,4856511.0,5229644.639867106,3034933.0,3726270.3531120867,4086590.2883159257,9042714.999139141,8280913.895461274,5413366.002444399,6027674.925345405,4123613.0,5738334.0,6111311.0,4425053.0,4199270.0,4698061.0
Q8VCT4,Ces1d Carboxylesterase 1D,17,TP,8657562.0747155,11821070.0,9770249.52743295,2803303.0,3474372.6354783033,2569554.414976372,1561033.5172108188,1496197.5934993313,2101649.4949051,2075968.7670809047,353355.0,568292.0,665265.0,397380.0,273165.0,337177.0
P35293,Rab18 Ras-related protein Rab-18,8,,1367561.7803654617,1318340.0,1584547.2142718544,736554.0,793611.9448941799,700947.9382006442,1937197.9656291502,1808828.8941892528,1594932.036411465,1509434.1223725143,1030890.0,1334587.0,1361253.0,1102480.0,927407.0,996041.0
Q91ZV0,Mia2 Melanoma inhibitory activity protein 2,16,TP,3270459.910440077,3425308.0,5680945.576463461,891609.0,2486159.124021514,1883421.6484122446,2026905.9620574766,1995920.768954515,3615552.6451539183,3310436.4776996914,173638.0,344117.0,203774.0,188329.0,101816.0,132528.0
P97807,"Fh Fumarate hydratase, mitochondrial",19,FP,4562983.463305458,2912420.0,4300715.23282394,1487693.0,2915324.2980101984,2254455.5114216055,5056489.305632019,5364337.117479636,3703187.9616663344,4097610.055267363,2197371.0,2811342.0,4644806.0,3477108.0,2196625.0,2998589.0
Q8VCM7,Fgg Fibrinogen gamma chain,19,TP,8516466.433906207,9215183.0,9601249.670795137,1983145.0,4208306.721195847,4418985.616076814,13526976.346946238,9788530.057659576,14656618.906615574,16794743.961756367,505711.0,1679898.0,1215937.0,987629.0,1030627.0,1039993.0
P63017,Hspa8 Heat shock cognate 71 kDa protein,18,FP,8097055.075348319,7090358.0,8219868.855402585,3439634.0,4254155.454052928,4188010.0089203264,9547318.156572742,10477706.276127351,7962723.266986915,8898111.463334713,4675010.0,7548454.0,8613731.0,6446429.0,4499584.0,4754479.0
Q80XN0,"Bdh1 D-beta-hydroxybutyrate dehydrogenase, mitochondrial",18,FP,5337375.086503088,5835777.0,5366346.359891527,3394147.0,3963721.085957373,2780878.9469740842,5006194.307960654,6107540.414022864,3590434.1900832243,3867243.6618028716,4774901.0,5989201.0,4458605.0,3707490.0,2414395.0,2723709.0
O08601,Mttp Microsomal triglyceride transfer protein large subunit,44,TP,47428663.242462486,37540174.0,66535533.101927616,11799925.0,23099157.90794269,15628517.464106193,16470910.831306675,10720712.116310222,21225964.802737355,20969833.188665736,1071639.0,2958998.0,2524825.0,1161637.0,865739.0,1494541.0
Q64516,Gk Glycerol kinase,12,FP,1615253.4563694804,1467814.0,1362526.9040544825,1081346.0,1006402.8559055149,914701.5517719652,1877487.9508085465,1924282.1736701177,1683624.7993891672,1688612.9692472967,1246551.0,1523931.0,1539487.0,1294351.0,904366.0,877595.0
Q91YW3,Dnajc3 DnaJ homolog subfamily C member 3,19,TP,3747327.093968202,4045225.0,3595783.1698604333,1164523.0,1459615.6721054306,1294285.1976052735,1888896.6267664735,1571133.9765164508,2848761.5232127095,2731517.568221123,299363.0,540471.0,387784.0,293471.0,289274.0,308436.0
Q9QXD6,"Fbp1 Fructose-1,6-bisphosphatase 1",12,,1895595.856539662,1129320.0,1076555.1773096637,755842.0,659419.6729015872,743618.2480197453,1320322.1584328567,2419545.743779551,862334.9150152352,1438339.7735262332,817035.0,652435.0,1725866.0,781743.0,843908.0,1238682.0
P10126,Eef1a1 Elongation factor 1-alpha 1,10,FP,6156294.041530062,6808342.0,6855585.136542402,2600167.0,3230039.141012082,3288737.1596978,7968769.967679719,7159669.478428556,5387506.2908246955,6593500.501390949,4871072.0,6296938.0,5304138.0,3947112.0,3589938.0,3416863.0
Q9DCS2,UPF0585 protein C16orf13 homolog,8,,1951803.344607277,1871388.0,2420615.28155156,914613.0,1772382.6708532043,1258054.179918731,3075876.3937106547,2647915.411712539,2056712.4945160325,1875095.6239531552,1242319.0,2031595.0,2576934.0,1630713.0,1388367.0,1650064.0
Q8QZR3,Ces2a Pyrethroid hydrolase Ces2a,15,,12533886.88313592,16498079.0,14279176.446849694,4106998.0,5955443.513285,7772113.610260362,4766421.923911801,2514642.477359308,5402855.670651911,5177463.941839449,318503.0,670237.0,538131.0,425480.0,288235.0,302893.0
O54749,Cyp2j5 Cytochrome P450 2J5,18,TP,6065271.133531879,5900546.0,6285935.713853013,3331372.0,3854398.7531089415,3593716.9768690364,5924590.06258872,5750011.089658834,4674166.179353072,4337269.654856541,5541875.0,6466498.0,5534460.0,4194528.0,3185751.0,3565628.0
Q8VC81,Pla2g12b Group XIIB secretory phospholipase A2-like protein,9,,5408000.617123285,7695420.0,7033619.899676758,2502307.0,3534338.980043012,3301022.3858351144,4001910.2954623364,4426351.088903112,6655537.47754478,7466330.374637921,112256.0,511028.0,181902.0,143736.0,96560.0,121970.0
P01027,C3 Complement C3,77,TP,31865758.98019671,29257843.0,29083463.752840787,8905426.0,13352913.040387737,9079726.062696325,35639292.57048564,36343925.68331452,43640483.02637615,49771302.51740732,3541288.0,6734923.0,3720252.0,3515558.0,4884451.0,6304942.0
P62242,Rps8 40S ribosomal protein S8,11,,2857944.245569376,2226492.0,4087744.6420441368,1117280.0,2363709.570246553,1527822.748471842,4510935.678071981,4817465.643120412,3774716.2357219644,3596015.684377775,1460947.0,1754481.0,4659661.0,3434248.0,1836447.0,2759315.0
P52760,Hrsp12 Ribonuclease UK114,5,FP,333447.69643297663,116298.0,114299.61554589038,122174.0,53615.12295014291,58243.0043174909,107668.21560946995,262089.6754535549,71115.13911785226,118057.92934500349,72800.0,101152.0,234975.0,122404.0,84480.0,118703.0
P28665,Mug1 Murinoglobulin-1,29,TP,11785787.42342716,13748874.0,14178622.25304666,9872227.0,13191614.499608802,14439963.398214491,10521553.647747038,10049169.593654873,8488587.367226833,8960478.258571526,1091616.0,1962851.0,2391966.0,1384117.0,844272.0,1194460.0
P35979,Rpl12 60S ribosomal protein L12,5,,620112.5997404371,367661.0,810292.562364823,307160.0,400565.36864598363,448864.6416771514,891994.072832681,1040463.1189756067,685736.8809267855,655630.5243081397,337420.0,453879.0,1086254.0,616260.0,446579.0,729317.0
P62900,Rpl31 60S ribosomal protein L31,6,,2046311.4003525195,1531170.0,2715827.320908484,685157.0,1676237.5327780552,1124954.1437052644,2726967.4822946317,3355957.091509048,2514841.8539647167,2299569.7641735654,942900.0,1492926.0,3068590.0,2321584.0,1539791.0,2035585.0
Q91YQ5,Rpn1 Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,22,TP,4901690.5871269675,4979072.0,5324298.34549473,2727125.0,2868956.5186084365,3194261.0508539267,4398785.387622431,4489029.528381893,4763410.783222391,4244014.706975626,2007617.0,3185396.0,3776333.0,2151740.0,1655578.0,2452179.0
O88587,Comt Catechol O-methyltransferase,13,,11675225.05883068,12794735.0,8827564.82335291,7620668.0,6424785.388524339,4810230.522935316,10821357.90480976,11710469.829593001,8679684.647877036,9101723.13379535,6313604.0,9928713.0,6875564.0,5816534.0,5601868.0,6578461.0
Q3TMX5,Manf Mesencephalic astrocyte-derived neurotrophic factor,6,TP,1484025.1478900684,2084331.0,1927450.0110271324,615469.0,677841.8500454103,776081.8241820426,734447.1472150342,458749.058550481,1543010.5200887772,1254971.4124841955,118379.0,176194.0,117769.0,106132.0,62020.0,86607.0
P32020,Scp2 Non-specific lipid-transfer protein,25,TP,12213727.011880545,9072600.0,6564496.032437753,10997783.0,4211651.561620542,7351343.3977341,8618275.811708815,10511243.736680819,6498676.70410283,6817603.8556040665,9110823.0,12398004.0,9713939.0,6343751.0,4986341.0,4940555.0
Q9CR62,Slc25a11 Mitochondrial 2-oxoglutarate/malate carrier protein,13,FP,3561854.5683068708,2949287.0,4174034.961168403,2170761.0,2891019.971949738,2039187.547739819,4756094.531884137,4887463.021747344,3300379.9058712553,3203423.194136981,2916785.0,3491296.0,3980269.0,3534523.0,1918277.0,2871635.0
A0A140T8V3,Vdac3-ps1 Protein Vdac3-ps1,13,,2063621.506287071,1956863.0,7648704.562610922,1146195.0,2013182.7872001636,1594173.1255672276,4407987.605966205,3566182.955749589,3144141.817759711,2579584.5845652493,1913152.0,3077858.0,4806344.0,2742239.0,1310516.0,3014338.0
P08249,"Mdh2 Malate dehydrogenase, mitochondrial",15,FP,2933173.9510405757,2008103.0,1519588.5177546297,1571355.0,708781.3400315318,1030831.4064076092,1891996.839363574,2339794.897761013,1766572.4512465827,1423448.5303989428,1328337.0,1767433.0,2185055.0,1223940.0,1080752.0,930261.0
Q9WUZ9,Entpd5 Ectonucleoside triphosphate diphosphohydrolase 5,17,TP,20505423.174961835,31028872.0,25466412.162255023,13275446.0,11240989.88238902,11708126.57870391,7676847.246374364,7396714.392414773,13712677.163963364,13555088.56075926,1900766.0,2833854.0,3488284.0,3012237.0,1536744.0,1494524.0
P11725,"Otc Ornithine carbamoyltransferase, mitochondrial",16,FP,4284482.484402988,3575403.0,3539247.111610671,2197260.0,1953791.1418731103,2530581.98535352,3929450.9722093837,4972024.918674458,2316418.51261284,2994680.590662936,2972606.0,4077545.0,4767054.0,2336443.0,2021283.0,2849524.0
Q921H8,"Acaa1a 3-ketoacyl-CoA thiolase A, peroxisomal",4,,454740.28759282234,352385.0,326147.38539591193,230830.0,178979.06060617973,237421.85542184633,326114.16937324934,382422.24769985484,291436.12363381364,291539.3894836318,306053.0,357499.0,410150.0,335696.0,175710.0,152400.0
Q8BGC4,Zadh2 Prostaglandin reductase-3,16,,10706147.586815922,8194410.0,9154576.296975348,7381960.0,6094678.600722634,5370035.048566354,10418935.41378973,10392779.285266042,8308369.555181755,7061977.760291759,8708783.0,9544681.0,9201796.0,8201226.0,5244246.0,6327330.0
P61750,Arf4 ADP-ribosylation factor 4,2,,131954.43273352616,155915.0,138611.60188739075,97472.0,82047.97021392034,53945.505473918674,222592.8704852549,229756.68367365218,158525.24488801401,179790.96942666292,135081.0,153716.0,82378.0,110967.0,104559.0,119516.0
Q9JKR6,Hyou1 Hypoxia up-regulated protein 1,42,TP,17134965.75914995,21633704.0,21907407.54990369,6269353.0,8101103.560918745,8298744.338570268,11221805.356916577,8939691.778791105,16472775.00770482,17362824.93699503,1785080.0,3403605.0,3160797.0,2197361.0,1882736.0,2579904.0
Q4LDG0,Slc27a5 Bile acyl-CoA synthetase,27,TP,11545442.782042252,9426438.0,10814376.214248192,5645581.0,6693662.856361585,5894459.987165518,11307560.615533413,11223915.626465227,7970276.029892713,9139697.16582274,7373615.0,10462136.0,9736560.0,7507577.0,6143721.0,6774421.0
Q64458,Cyp2c29 Cytochrome P450 2C29,10,TP,2977140.5259545017,2724945.0,2519006.7859647796,1151183.0,1507916.5307611255,935512.9098817084,1811012.2639667285,1786933.4944159691,1618738.7507681684,1315706.949192699,2305041.0,3548686.0,1882799.0,1614145.0,1343023.0,1228527.0
Q9DB20,"Atp5o ATP synthase subunit O, mitochondrial",9,FP,2650771.29763569,2255718.0,2718704.981585162,1430368.0,1839327.1816553762,1553476.9662366433,2857016.8122687554,2743807.162924706,1788030.1131592437,1875666.884921075,1531749.0,1994141.0,2819110.0,1941203.0,1245643.0,1629933.0
Q9QZE5,Copg1 Coatomer subunit gamma-1,28,,4700689.695353253,4212512.0,5239212.81224059,2906150.0,3074161.626836566,2625831.6161647053,8028585.0519105205,7735229.8294114005,5970163.767583153,5946609.548805207,4134422.0,4698801.0,5700257.0,4096809.0,3442010.0,4626596.0
P08113,Hsp90b1 Endoplasmin,35,TP,9794106.926289145,9619647.0,10986287.30756234,3652214.0,4299426.080364619,4166735.372366132,6819834.637174861,6639731.358925247,9041372.354206415,9733179.624549385,1876800.0,3261025.0,2534310.0,1704660.0,1733494.0,2289222.0
E9QNL5,Sult1a1 Sulfotransferase,10,,4069541.0016410383,2644876.0,2657156.2240921548,2242662.0,2815448.157967265,1860391.2839394396,2535125.3691914277,3164016.6328139375,2196804.762162191,2210018.798697549,2536852.0,2103509.0,2757409.0,2345690.0,953905.0,1196590.0
