uniprot_id,description,pep_num,annotation,ctrl_turbo(-)_1,ctrl_turbo(-)_2,ctrl_turbo(+)_1,ctrl_turbo(+)_2,ctrl_turbo(+)_3,fast_turbo(-)_1,fast_turbo(-)_2,fast_turbo(+)_1,fast_turbo(+)_2,fast_turbo(+)_3,LPS_turbo(-)_1,LPS_turbo(-)_2,LPS_turbo(+)_1,LPS_turbo(+)_2,LPS_turbo(+)_3,LPS_turbo(+)_4
Q5SX39,Myh4 Myosin-4,2,,4813.0,2454.0,13463.393051558545,6675.0,2414.1109887497028,4098.0,2604.0,7695.602332209452,2974.6010768976184,2924.0,8056.0,3793.0,7938.697622396583,8540.900906281946,8363.07609819432,6634.898747929542
P15535,"B4galt1 Beta-1,4-galactosyltransferase 1",2,TP,0.0,1351.0,1155.2547415138172,6314.0,3026.484125692976,748.0,821.0,1352.8847493619953,1695.383647958859,2212.0,759.0,1539.0,1480.2119337728143,2316.770626816297,1859.230458512659,3309.2454806133896
Q61703,Itih2 Inter-alpha-trypsin inhibitor heavy chain H2,6,TP,70032.0,31973.0,44861.88974030026,49206.0,62766.34137581499,81343.0,81730.0,54315.53985433005,64443.59500502807,46828.0,100494.0,163242.0,98445.31471470454,97705.81644631801,131264.71602029284,93138.80121823071
P11152,Lpl Lipoprotein lipase,2,TP,5562.0,3966.0,25157.708019832877,61176.0,25022.92720469534,6005.0,5676.0,7086.590130953933,8447.662266576714,9496.0,9747.0,6542.0,28449.927061973598,34506.85339827014,21646.26020052415,38921.32103229024
P01887,B2m Beta-2-microglobulin,1,TP,3141.0,2370.0,24325.200686522658,46250.0,43893.81779273924,3637.0,5858.0,8510.116014380716,8724.8626128133,10315.0,3683.0,4673.0,17472.745615075666,13289.5201185403,10854.970979298405,21508.557393983647
P14115,Rpl27a 60S ribosomal protein L27a,1,,8638.0,8947.0,25291.93474567456,20678.0,7880.2896920246785,42484.0,30394.0,33143.53571894268,8073.185809391668,10000.0,57439.0,47839.0,59342.15502719924,36559.73836134116,27579.73878964199,29063.317683936806
P42703,Lifr Leukemia inhibitory factor receptor,2,TP,30616.0,18761.0,43512.081654588954,43004.0,34394.141360797905,17002.0,27416.0,20407.795503231933,22415.195279980653,23699.0,29480.0,38303.0,34736.68084529479,45229.605945393356,43433.7277776442,47278.011897340904
Q9R1E6,Enpp2 Ectonucleotide pyrophosphatase/phosphodiesterase family member 2,4,TP,11424.0,9144.0,174129.76755313616,381846.0,276857.97769963334,9262.0,37902.0,35210.32405044427,41211.42667294645,54427.0,16717.0,16938.0,127790.979782745,129889.28554198876,84597.06244139356,125651.8560564233
Q08879,Fbln1 Fibulin-1,3,TP,6375.0,3100.0,3078.1657016053537,5915.0,3840.259983230925,2182.0,5806.0,1741.4109867183279,3976.6181595997914,3931.0,7019.0,6819.0,4937.292277449203,7839.1899056961365,13479.766920728041,8036.7390243468035
P31240,Pdgfb Platelet-derived growth factor subunit B,1,TP,15112.0,25086.0,16600.377206060817,23244.0,25493.774105545057,59771.0,29239.0,12518.465212450868,7254.01855929938,20341.0,19283.0,12824.0,11008.405429680219,8953.59427514674,4326.2063908057025,5189.988031417529
Q6IRU2,Tpm4 Tropomyosin alpha-4 chain,1,,6227.0,3407.0,5800.40435491141,5621.0,6341.464040345893,4692.0,4371.0,4036.1775236108265,4686.0755101261475,2495.0,10299.0,8300.0,12926.728871867002,10201.594895415752,5478.015580293813,7758.832137068765
E9QAZ2,Gm10020 Ribosomal protein L15,1,,8759.0,8492.0,26044.509309663325,15085.0,8848.111414233692,16426.0,14968.0,35735.851275077766,9015.959546328239,10501.0,37833.0,34215.0,33603.835719974915,27364.08355253334,23102.634319924982,26472.938358238192
Q8CFX1,H6pd GDH/6PGL endoplasmic bifunctional protein,3,TP,6500.0,2649.0,19179.34014077182,24702.0,18574.229823924714,7023.0,6857.0,77774.81828511819,55436.41225066511,114223.0,8323.0,11307.0,36474.49063702147,31712.575379914768,14895.993844822196,55587.530375621136
P08032,"Spta1 Spectrin alpha chain, erythrocytic 1",8,,15134.0,18004.0,25221.05096910648,20620.0,14719.27288540715,14535.0,26488.0,24222.41674273047,16164.656602044324,15274.0,96669.0,101922.0,31907.98315511193,37865.27796092305,73818.23269457334,56933.994371916575
P49182,Serpind1 Heparin cofactor 2,2,,7270.0,2966.0,11344.420581810617,24031.0,42989.68287677233,1547.0,4418.0,7384.139150196524,4893.061520640538,9204.0,8359.0,13845.0,12287.612974292057,15017.67360066162,16014.57776922892,22247.933282276877
Q08761,Pros1 Vitamin K-dependent protein S,3,TP,15543.0,15301.0,56007.2324815367,94866.0,61809.406287151636,18463.0,24662.0,31326.13199709405,32055.76985450426,47740.0,25310.0,24558.0,49340.72304224779,54169.311501395605,37102.93039359477,46023.84170124851
Q3ULD5,"Mccc2 Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",2,FP,4360.0,2785.0,9080.664228008738,9891.0,3537.067238984345,6132.0,5942.0,15825.754670938657,6974.624015071476,2922.0,8007.0,6572.0,9567.223474385262,5406.679952675771,11187.223630112283,11485.450691933673
Q01279,Egfr Epidermal growth factor receptor,6,TP,36711.0,13530.0,31888.650462882702,38461.0,41991.92291231276,22926.0,37546.0,24273.792112959407,26176.782036431217,23365.0,29961.0,81808.0,59549.98966259384,48631.68076821466,64134.452309393855,67901.5742960443
