,User Input,Mapped Gene Symbol,Num of Expt. (found/total),Ave SC,Max SC,found,contaminant,Key
15122,Q53G44,IFI44L, / 716,0.0,,,False,Q53G44
15123,Q0Z7S8,FABP9, / 716,0.0,,,False,Q0Z7S8
15124,Q15526,SURF1,2 / 716,1.0,1.0,2,False,Q15526
15125,Q5SXH7,PLEKHS1, / 716,0.0,,,False,Q5SXH7
15126,O60356,NUPR1, / 716,0.0,,,False,O60356
15127,Q9NRK6,ABCB10,15 / 716,1.1,2.0,15,False,Q9NRK6
15128,Q9H0M4,ZCWPW1, / 716,0.0,,,False,Q9H0M4
15129,Q9H6H4,REEP4,4 / 716,2.8,5.0,4,False,Q9H6H4
15130,Q19T08,ECSCR, / 716,0.0,,,False,Q19T08
15131,Q9NYD6,HOXC10,7 / 716,3.6,8.0,7,False,Q9NYD6
15132,C9J2P7,USP17L15,11 / 716,1.0,1.0,11,False,"Q7RTZ2, C9JJH3, C9JVI0, C9JPN9, C9JLJ4, C9J2P7, D6RBQ6, D6R9N7, D6RCP7, Q6R6M4, D6RJB6, D6R901, D6RA61, D6RBM5, Q0WX57, A6NCW0, A6NCW7, A8MUK1, Q6QN14, P0C7H9, P0C7I0"
15133,O60861,GAS7, / 716,0.0,,,False,O60861
15134,Q16584,MAP3K11,2 / 716,1.0,1.0,2,False,Q16584
15135,Q9H9F9,ACTR5,2 / 716,1.0,1.0,2,False,Q9H9F9
15136,Q7Z614,SNX20,1 / 716,1.0,1.0,1,False,Q7Z614
15137,Q8WW14,C10ORF82, / 716,0.0,,,False,Q8WW14
15138,Q99665,IL12RB2, / 716,0.0,,,False,Q99665
15139,Q9BWQ6,YIPF2,1 / 716,1.0,1.0,1,False,Q9BWQ6
15140,Q9HBH5,RDH14,3 / 716,1.0,1.0,3,False,Q9HBH5
15141,Q9NX20,MRPL16,57 / 716,1.6,5.0,57,False,Q9NX20
15142,Q96IP4,FAM46A, / 716,0.0,,,False,Q96IP4
15143,Q3SY17,SLC25A52, / 716,0.0,,,False,"Q9H1U9, Q3SY17"
15144,Q04323,UBXN1,63 / 716,1.3,4.0,63,False,Q04323
15145,Q9BRT8,CBWD1,5 / 716,1.2,2.0,5,False,"Q9BRT8, Q8IUF1, Q5JTY5, Q5RIA9, Q4V339"
15146,Q86WQ0,NR2C2AP, / 716,0.0,,,False,Q86WQ0
15147,P11168,SLC2A2, / 716,0.0,,,False,P11168
15148,P45985,MAP2K4,2 / 716,25.5,50.0,2,False,P45985
15149,Q68D51,DENND2C, / 716,0.0,,,False,Q68D51
15150,Q8N441,FGFRL1, / 716,0.0,,,False,Q8N441
15151,P40222,TXLNA,53 / 716,1.8,8.0,53,False,P40222
15152,Q7L576,CYFIP1,217 / 716,5.0,64.0,217,True,Q7L576
15153,Q6UX73,C16ORF89,1 / 716,1.0,1.0,1,False,Q6UX73
15154,Q8N1G0,ZNF687,82 / 716,2.9,10.0,82,False,Q8N1G0
15155,Q8N427,NME8, / 716,0.0,,,False,Q8N427
15156,Q8WXB4,ZNF606,12 / 716,1.0,1.0,12,False,Q8WXB4
15157,Q9UN37,VPS4A,14 / 716,1.2,3.0,14,False,Q9UN37
15158,P61626,LYZ,74 / 716,2.4,19.0,74,False,P61626
15159,Q15631,TSN,36 / 716,1.7,5.0,36,False,Q15631
15160,P03986,TRGC2, / 716,0.0,,,False,"P0CF51, A2JGV3, P03986"
15161,P55087,AQP4, / 716,0.0,,,False,P55087
15162,Q9UKB1,FBXW11,3 / 716,1.7,2.0,3,False,Q9UKB1
15163,Q9HBY0,NOX3, / 716,0.0,,,False,Q9HBY0
15164,Q9ULX9,MAFF, / 716,0.0,,,False,Q9ULX9
15165,Q6UY14,ADAMTSL4,3 / 716,1.3,2.0,3,False,Q6UY14
15166,P10070,GLI2, / 716,0.0,,,False,P10070
15167,Q5QJE6,DNTTIP2,113 / 716,5.9,42.0,113,False,Q5QJE6
15168,Q96PG8,BBC3, / 716,0.0,,,False,"Q96PG8, Q9BXH1"
15169,Q8N9I9,DTX3, / 716,0.0,,,False,Q8N9I9
15170,Q8NCS7,SLC44A5, / 716,0.0,,,False,Q8NCS7
15171,C9JR72,KBTBD13, / 716,0.0,,,False,C9JR72
15172,Q9BTD8,RBM42,49 / 716,2.2,7.0,49,False,Q9BTD8
15173,Q5XX13,FBXW10, / 716,0.0,,,False,"Q5XX13, O95170"
15174,Q9NP98,MYOZ1, / 716,0.0,,,False,Q9NP98
15175,P31151,S100A7,61 / 716,2.8,11.0,61,False,"P31151, Q86SG5, Q5SY68"
15176,Q86XQ3,CATSPER3, / 716,0.0,,,False,Q86XQ3
15177,Q9BRX9,WDR83,39 / 716,2.1,7.0,39,False,Q9BRX9
15178,Q8IV63,VRK3,17 / 716,2.1,9.0,17,False,Q8IV63
15179,Q14137,BOP1,96 / 716,4.5,21.0,96,False,Q14137
15180,Q6UWF9,FAM180A, / 716,0.0,,,False,Q6UWF9
15181,Q96M86,DNHD1, / 716,0.0,,,False,Q96M86
15182,Q9UIM3,FKBPL, / 716,0.0,,,False,Q9UIM3
15183,Q9UKA1,FBXL5,4 / 716,1.0,1.0,4,False,Q9UKA1
15184,A6NDG6,PGP,11 / 716,1.3,4.0,11,False,A6NDG6
15185,Q86VP1,TAX1BP1, / 716,0.0,,,False,Q86VP1
15186,Q9UPW6,SATB2,28 / 716,2.9,14.0,28,False,Q9UPW6
15187,P49321,NASP,327 / 716,19.1,106.0,327,True,P49321
15188,P57081,WDR4, / 716,0.0,,,False,P57081
15189,P60022,DEFB1, / 716,0.0,,,False,P60022
15190,P15382,KCNE1, / 716,0.0,,,False,P15382
15191,Q8N612,FAM160A2,3 / 716,2.0,3.0,3,False,Q8N612
15192,Q08J23,NSUN2,254 / 716,3.9,30.0,254,True,Q08J23
15193,Q5FWF4,ZRANB3, / 716,0.0,,,False,Q5FWF4
15194,Q86XJ0,CALHM3, / 716,0.0,,,False,Q86XJ0
15195,Q8NES3,LFNG, / 716,0.0,,,False,Q8NES3
15196,O75110,ATP9A, / 716,0.0,,,False,O75110
15197,Q14765,STAT4, / 716,0.0,,,False,Q14765
15198,Q9BQ75,CMSS1,8 / 716,2.3,6.0,8,False,Q9BQ75
15199,Q8IWA4,MFN1, / 716,0.0,,,False,Q8IWA4
15200,Q9BWU1,CDK19,5 / 716,1.8,3.0,5,False,Q9BWU1
15201,O00267,SUPT5H,158 / 716,3.3,51.0,158,False,O00267
15202,P85299,PRR5, / 716,0.0,,,False,P85299
15203,O43683,BUB1,7 / 716,1.3,2.0,7,False,O43683
15204,P50052,AGTR2, / 716,0.0,,,False,P50052
15205,Q8N4C8,MINK1,41 / 716,2.9,6.0,41,False,Q8N4C8
15206,A8MT69,CENPX,1 / 716,1.0,1.0,1,False,A8MT69
15207,P29728,OAS2, / 716,0.0,,,False,P29728
15208,Q96KN8,HRASLS5, / 716,0.0,,,False,Q96KN8
15209,Q53H82,LACTB2,2 / 716,1.5,2.0,2,False,Q53H82
15210,Q14588,ZNF234,14 / 716,1.2,3.0,14,False,"Q14588, O75437, P17035, O94892, Q6ZR52, Q8IYB9, Q8N823, Q8N8J6, Q8N7Q3, A6NNF4, P0DKX0, B4DXR9, P35789"
15211,Q6IPT4,CYB5RL, / 716,0.0,,,False,Q6IPT4
15212,Q9Y3M8,STARD13, / 716,0.0,,,False,Q9Y3M8
15213,Q6NSJ0,KIAA1161, / 716,0.0,,,False,Q6NSJ0
15214,Q8IYW2,CFAP46,13 / 716,1.2,3.0,13,False,Q8IYW2
15215,Q05D32,CTDSPL2,10 / 716,1.4,3.0,10,False,Q05D32
15216,Q99689,FEZ1, / 716,0.0,,,False,Q99689
15217,P26639,TARS,167 / 716,6.9,66.0,167,False,P26639
15218,O95622,ADCY5, / 716,0.0,,,False,O95622
15219,Q8N9V6,ANKRD53, / 716,0.0,,,False,Q8N9V6
15220,Q9P241,ATP10D, / 716,0.0,,,False,Q9P241
15221,Q8TD06,AGR3,1 / 716,1.0,1.0,1,False,Q8TD06
15222,P08134,RHOC,77 / 716,1.8,7.0,77,False,P08134
15223,P31391,SSTR4, / 716,0.0,,,False,P31391
15225,Q66GS9,CEP135,4 / 716,3.8,6.0,4,False,Q66GS9
15226,Q9HCU5,PREB,7 / 716,1.6,4.0,7,False,Q9HCU5
15227,O95208,EPN2,3 / 716,1.0,1.0,3,False,O95208
15228,Q15629,TRAM1,4 / 716,1.8,3.0,4,False,Q15629
15229,Q8N7K0,ZNF433,3 / 716,1.0,1.0,3,False,"Q14588, O75437, P17035, O94892, Q8N7K0, Q6ZR52, Q8IYB9, Q8N823, Q8N8J6, Q8N7Q3, A6NNF4, P0DKX0, B4DXR9, P35789"
15230,Q5T011,SZT2,12 / 716,1.2,2.0,12,False,Q5T011
15231,O14668,PRRG1,1 / 716,1.0,1.0,1,False,O14668
15232,Q13907,IDI1,31 / 716,1.3,4.0,31,False,Q13907
15233,Q96BV0,ZNF775, / 716,0.0,,,False,Q96BV0
15234,Q9BYS8,LRRC2,1 / 716,1.0,1.0,1,False,Q9BYS8
15235,P49841,GSK3B,14 / 716,1.0,1.0,14,False,P49841
15236,Q6NXG1,ESRP1, / 716,0.0,,,False,Q6NXG1
15237,Q9UJK0,TSR3,3 / 716,1.7,3.0,3,False,Q9UJK0
15238,Q86UW2,SLC51B, / 716,0.0,,,False,Q86UW2
15239,Q6UXN8,CLEC9A, / 716,0.0,,,False,Q6UXN8
15240,Q9NR22,PRMT8,70 / 716,1.5,4.0,70,False,Q9NR22
15241,P02489,CRYAA, / 716,0.0,,,False,P02489
15242,Q92876,KLK6, / 716,0.0,,,False,Q92876
15243,P60008,HILS1, / 716,0.0,,,False,P60008
15244,Q9NWW0,HCFC1R1, / 716,0.0,,,False,Q9NWW0
15245,Q16873,LTC4S, / 716,0.0,,,False,Q16873
15246,Q7Z6J6,FRMD5,1 / 716,1.0,1.0,1,False,Q7Z6J6
15247,P50219,MNX1,6 / 716,1.0,1.0,6,False,P50219
15248,Q16385,SSX2B, / 716,0.0,,,False,"Q16385, Q99909, O60224, O60225, Q7RTT6, Q7RTT5, Q7RTT4, Q7RTT3"
15249,Q3LI67,KRTAP6-3, / 716,0.0,,,False,Q3LI67
15250,Q13404,UBE2V1,68 / 716,2.3,8.0,68,False,Q13404
15251,Q92777,SYN2, / 716,0.0,,,False,Q92777
15252,Q8IYR2,SMYD4, / 716,0.0,,,False,Q8IYR2
15253,Q5W0B1,RNF219,22 / 716,4.5,17.0,22,False,Q5W0B1
15254,Q92637,FCGR1B, / 716,0.0,,,False,"P12314, Q92637"
15255,P14210,HGF,5 / 716,2.8,10.0,5,False,P14210
15256,Q08623,PUDP, / 716,0.0,,,False,Q08623
15257,A6NH52,TVP23A,2 / 716,1.0,1.0,2,False,A6NH52
15258,A0A075B6S4,IGKV1D-17, / 716,0.0,,,False,"P0DP09, P04430, P01599, P01602, A0A0C4DH72, A0A0C4DH69, A0A0B4J2D9, A0A075B6S4, P01593"
15259,Q6ZUM4,ARHGAP27, / 716,0.0,,,False,Q6ZUM4
15260,P11802,CDK4,163 / 716,1.6,27.0,163,False,P11802
15261,P12814,ACTN1,314 / 716,12.1,400.0,314,True,P12814
15262,Q16517,NNAT, / 716,0.0,,,False,Q16517
15263,Q8NB78,KDM1B,1 / 716,2.0,2.0,1,False,Q8NB78
15264,P54577,YARS,170 / 716,4.3,35.0,170,False,P54577
15265,Q15014,MORF4L2,76 / 716,3.0,16.0,76,False,Q15014
15266,Q9UPQ3,AGAP1, / 716,0.0,,,False,"Q9UPQ3, Q8TF27, A6NIR3, Q5VUJ5, Q5VTM2"
15267,Q92506,HSD17B8,2 / 716,1.0,1.0,2,False,Q92506
15268,O43679,LDB2,1 / 716,1.0,1.0,1,False,O43679
15269,A0A0B4J1V2,IGHV2-26, / 716,0.0,,,False,"A0A0B4J1V2, P01817, P01814, A0A0C4DH43"
15270,O43822,C21ORF2, / 716,0.0,,,False,O43822
15271,Q8N7W2,BEND7, / 716,0.0,,,False,Q8N7W2
15272,Q8WXH0,SYNE2,26 / 716,3.1,43.0,26,False,Q8WXH0
15273,Q5SW79,CEP170,145 / 716,20.2,78.0,145,False,Q5SW79
15274,A4D0V7,CPED1, / 716,0.0,,,False,A4D0V7
15275,P0DO92,T-ENOL, / 716,0.0,,,False,P0DO92
15276,Q96JM3,CHAMP1,126 / 716,11.7,44.0,126,False,Q96JM3
15277,Q9Y6M1,IGF2BP2,257 / 716,3.4,49.0,257,True,Q9Y6M1
15278,Q9NRJ7,PCDHB16, / 716,0.0,,,False,Q9NRJ7
15279,Q14155,ARHGEF7,24 / 716,1.2,2.0,24,False,Q14155
15280,Q14D04,VEPH1, / 716,0.0,,,False,Q14D04
15281,O75317,USP12, / 716,0.0,,,False,O75317
15282,Q8TC27,ADAM32, / 716,0.0,,,False,Q8TC27
15283,O60271,SPAG9,151 / 716,7.5,28.0,151,False,O60271
15284,C9J202,ALG1L2, / 716,0.0,,,False,"Q9BT22, C9J202"
15285,Q8IVF7,FMNL3,10 / 716,1.2,2.0,10,False,Q8IVF7
15286,Q8WUW1,BRK1,15 / 716,3.9,18.0,15,False,Q8WUW1
15287,Q5U5X8,FAM222A, / 716,0.0,,,False,Q5U5X8
15288,Q9NU02,ANKEF1,7 / 716,1.3,3.0,7,False,Q9NU02
15289,P09012,SNRPA,194 / 716,3.9,42.0,194,False,P09012
15290,Q8N8U3,RTL3, / 716,0.0,,,False,Q8N8U3
15291,Q9NYZ2,SLC25A37, / 716,0.0,,,False,Q9NYZ2
15292,Q14204,DYNC1H1,345 / 716,15.1,127.0,345,True,Q14204
15293,Q9C0D9,SELENOI,12 / 716,1.8,4.0,12,False,Q9C0D9
15294,Q9NWY4,HPF1,7 / 716,1.0,1.0,7,False,Q9NWY4
15295,Q5K4E3,PRSS36, / 716,0.0,,,False,Q5K4E3
15296,Q969T4,UBE2E3,21 / 716,1.3,3.0,21,False,Q969T4
15297,Q9Y237,PIN4,144 / 716,9.0,41.0,144,False,Q9Y237
15298,O43255,SIAH2,1 / 716,1.0,1.0,1,False,O43255
15299,O75298,RTN2, / 716,0.0,,,False,O75298
15300,Q6ICI0,TMEM211, / 716,0.0,,,False,Q6ICI0
15301,Q8IYS4,C16ORF71, / 716,0.0,,,False,Q8IYS4
15302,Q96C19,EFHD2,139 / 716,7.1,47.0,139,False,Q96C19
15303,Q6UWM5,GLIPR1L1, / 716,0.0,,,False,Q6UWM5
15304,Q9UEY8,ADD3,120 / 716,4.4,17.0,120,False,Q9UEY8
15305,O15123,ANGPT2, / 716,0.0,,,False,O15123
15306,Q6UX06,OLFM4,1 / 716,1.0,1.0,1,False,Q6UX06
15307,Q9P2T1,GMPR2,4 / 716,1.3,2.0,4,False,Q9P2T1
15308,Q96FF7,MISP3, / 716,0.0,,,False,Q96FF7
15309,Q86UY6,NAA40,8 / 716,1.0,1.0,8,False,Q86UY6
15310,Q9NX36,DNAJC28,1 / 716,2.0,2.0,1,False,Q9NX36
15311,P13533,MYH6,28 / 716,4.0,76.0,28,False,P13533
15312,Q6ICH7,ASPHD2, / 716,0.0,,,False,Q6ICH7
15313,P22455,FGFR4,158 / 716,1.2,3.0,158,False,P22455
15314,Q8N5M4,TTC9C,1 / 716,1.0,1.0,1,False,Q8N5M4
15315,Q8IV48,ERI1,2 / 716,1.0,1.0,2,False,Q8IV48
15316,Q92769,HDAC2,315 / 716,5.1,48.0,315,True,Q92769
15317,Q13257,MAD2L1,73 / 716,1.6,6.0,73,False,Q13257
15318,P35225,IL13, / 716,0.0,,,False,P35225
15319,Q02928,CYP4A11, / 716,0.0,,,False,"Q02928, Q5TCH4"
15320,P29218,IMPA1,33 / 716,2.2,7.0,33,False,P29218
15321,P17481,HOXB8,3 / 716,1.0,1.0,3,False,P17481
15322,Q9ULB1,NRXN1, / 716,0.0,,,False,"P58400, Q9ULB1"
15323,Q15049,MLC1, / 716,0.0,,,False,Q15049
15324,Q9BYV7,BCO2, / 716,0.0,,,False,Q9BYV7
15325,Q9BSF8,BTBD10, / 716,0.0,,,False,Q9BSF8
15326,Q02241,KIF23,136 / 716,5.2,62.0,136,False,Q02241
15327,A6NF34,ANTXRL, / 716,0.0,,,False,A6NF34
15328,Q9BV87,CNPPD1,1 / 716,1.0,1.0,1,False,Q9BV87
15329,P55211,CASP9, / 716,0.0,,,False,P55211
15330,Q86YJ5,MARCH9, / 716,0.0,,,False,Q86YJ5
15331,Q6XE24,RBMS3,23 / 716,1.0,1.0,23,False,Q6XE24
15332,Q96BY6,DOCK10,4 / 716,6.0,13.0,4,False,Q96BY6
15333,P52333,JAK3,1 / 716,1.0,1.0,1,False,P52333
15334,P84996,GNAS,207 / 716,2.9,26.0,207,True,"Q5JWF2, O95467, P63092, P84996"
15335,Q8NF37,LPCAT1,43 / 716,2.0,6.0,43,False,Q8NF37
15336,Q8WXS3,BAALC, / 716,0.0,,,False,Q8WXS3
15337,O94933,SLITRK3, / 716,0.0,,,False,O94933
15338,Q5VXH5,PRAMEF7,2 / 716,1.0,1.0,2,False,"O95521, O60809, O60813, O95522, P0DUQ1, Q5VTA0, Q5SWL8, O60811, Q5VT98, A6NGN4, H0Y7S4, A3QJZ7, A0A0G2JMD5, O60810, Q5TYX0, Q5VXH4, Q5VXH5, Q5VWM4, P0DUQ2"
15339,A6NI87,CBY3, / 716,0.0,,,False,A6NI87
15340,Q8IXS6,PALM2,28 / 716,2.9,16.0,28,False,"Q8IXS6, Q9Y2D5"
15341,O95873,C6ORF47,1 / 716,1.0,1.0,1,False,O95873
15342,O00534,VWA5A, / 716,0.0,,,False,O00534
15343,Q9ULZ3,PYCARD, / 716,0.0,,,False,Q9ULZ3
15344,Q8N531,FBXL6,1 / 716,1.0,1.0,1,False,Q8N531
15345,Q16568,CARTPT, / 716,0.0,,,False,Q16568
15346,Q13177,PAK2,77 / 716,3.4,11.0,77,False,Q13177
15347,O00327,ARNTL,1 / 716,1.0,1.0,1,False,O00327
15348,O15344,MID1,1 / 716,2.0,2.0,1,False,O15344
15349,Q02447,SP3,1 / 716,1.0,1.0,1,False,Q02447
15350,Q8WWP7,GIMAP1, / 716,0.0,,,False,Q8WWP7
15351,Q9Y5H2,PCDHGA11, / 716,0.0,,,False,Q9Y5H2
15352,O75074,LRP3, / 716,0.0,,,False,O75074
15353,Q5VSG8,MANEAL, / 716,0.0,,,False,Q5VSG8
15354,Q99675,CGRRF1, / 716,0.0,,,False,Q99675
15355,Q01449,MYL7,22 / 716,2.2,6.0,22,False,Q01449
15356,Q5THK1,PRR14L,23 / 716,1.6,4.0,23,False,Q5THK1
15357,Q9H7E2,TDRD3,52 / 716,2.6,16.0,52,False,Q9H7E2
15358,O75940,SMNDC1,115 / 716,2.2,7.0,115,False,O75940
15359,Q8NFT8,DNER, / 716,0.0,,,False,Q8NFT8
15360,Q13033,STRN3,37 / 716,1.5,5.0,37,False,Q13033
15361,Q8TAQ2,SMARCC2,164 / 716,6.2,36.0,164,False,Q8TAQ2
15362,Q96HY7,DHTKD1,10 / 716,1.4,2.0,10,False,Q96HY7
15363,Q6MZQ0,PRR5L,2 / 716,1.0,1.0,2,False,Q6MZQ0
15364,Q502W6,VWA3B,2 / 716,1.0,1.0,2,False,Q502W6
15365,O14771,ZNF213,1 / 716,1.0,1.0,1,False,O14771
15366,O60437,PPL,6 / 716,16.8,62.0,6,False,O60437
15367,Q9ULW5,RAB26, / 716,0.0,,,False,Q9ULW5
15368,O75452,RDH16, / 716,0.0,,,False,O75452
15369,Q9H9Q4,NHEJ1,1 / 716,1.0,1.0,1,False,Q9H9Q4
15370,Q9H8T0,AKTIP,3 / 716,1.3,2.0,3,False,Q9H8T0
15371,Q9P218,COL20A1, / 716,0.0,,,False,Q9P218
15372,O60739,EIF1B,58 / 716,1.7,4.0,58,False,O60739
15373,P40818,USP8,32 / 716,1.9,7.0,32,False,P40818
15374,Q9UBX7,KLK11, / 716,0.0,,,False,Q9UBX7
15375,Q9BUJ0,ABHD14A, / 716,0.0,,,False,Q9BUJ0
15376,P27797,CALR,205 / 716,8.0,46.0,205,True,P27797
15377,Q6UXG2,KIAA1324,1 / 716,1.0,1.0,1,False,Q6UXG2
15378,Q96ST3,SIN3A,147 / 716,10.1,66.0,147,False,Q96ST3
15379,Q14BN4,SLMAP,11 / 716,1.0,1.0,11,False,Q14BN4
15380,Q96KP4,CNDP2,18 / 716,5.5,55.0,18,False,Q96KP4
15381,Q92759,GTF2H4,3 / 716,1.0,1.0,3,False,Q92759
15382,Q99967,CITED2, / 716,0.0,,,False,Q99967
15383,Q16661,GUCA2B, / 716,0.0,,,False,Q16661
15384,P57737,CORO7,25 / 716,1.6,10.0,25,False,P57737
15385,Q96FC7,PHYHIPL,1 / 716,7.0,7.0,1,False,Q96FC7
15386,Q6UWN5,LYPD5,4 / 716,1.0,1.0,4,False,Q6UWN5
15387,Q6DKI1,RPL7L1,54 / 716,1.8,14.0,54,False,Q6DKI1
15388,Q9UBU9,NXF1,111 / 716,2.1,14.0,111,False,Q9UBU9
15389,Q9H6L5,RETREG1, / 716,0.0,,,False,Q9H6L5
15390,Q3SXM0,DCAF4L1, / 716,0.0,,,False,"Q8WV16, Q3SXM0, Q8NA75"
15391,Q05397,PTK2,2 / 716,1.0,1.0,2,False,Q05397
15392,Q8N3Z6,ZCCHC7,1 / 716,1.0,1.0,1,False,Q8N3Z6
15393,Q3ZCN5,OTOGL, / 716,0.0,,,False,Q3ZCN5
15394,Q9H040,SPRTN, / 716,0.0,,,False,Q9H040
15395,Q8N8V2,GBP7, / 716,0.0,,,False,"Q96PP9, Q8N8V2"
15396,Q32M88,PGGHG, / 716,0.0,,,False,Q32M88
15397,Q9H992,MARCH7, / 716,0.0,,,False,Q9H992
15398,Q01524,DEFA6, / 716,0.0,,,False,"P59665, P59666, Q01523, Q01524"
15399,O75461,E2F6,42 / 716,1.6,4.0,42,False,O75461
15400,Q5FWF5,ESCO1, / 716,0.0,,,False,Q5FWF5
15401,Q9H0K6,PUS7L, / 716,0.0,,,False,Q9H0K6
15402,Q99616,CCL13, / 716,0.0,,,False,"Q99616, P13500"
15403,P14921,ETS1, / 716,0.0,,,False,P14921
15404,P60604,UBE2G2,18 / 716,1.3,4.0,18,False,P60604
15405,Q5SWH9,TMEM69,1 / 716,1.0,1.0,1,False,Q5SWH9
15406,O15318,POLR3G, / 716,0.0,,,False,O15318
15407,Q9H0E9,BRD8,18 / 716,1.2,2.0,18,False,Q9H0E9
15408,Q8N2Z9,CENPS,3 / 716,1.0,1.0,3,False,Q8N2Z9
15409,Q9Y6A9,SPCS1, / 716,0.0,,,False,Q9Y6A9
15410,Q14914,PTGR1,2 / 716,3.5,4.0,2,False,Q14914
15411,Q9NZJ9,NUDT4,10 / 716,1.1,2.0,10,False,"Q9NZJ9, A0A024RBG1"
15412,P35475,IDUA, / 716,0.0,,,False,P35475
15413,P00709,LALBA, / 716,0.0,,,False,P00709
15414,P51580,TPMT, / 716,0.0,,,False,P51580
15415,Q96NS1,YPEL4, / 716,0.0,,,False,Q96NS1
15416,Q04446,GBE1,18 / 716,3.1,13.0,18,False,Q04446
15417,Q15113,PCOLCE,2 / 716,1.5,2.0,2,False,Q15113
15418,P25440,BRD2,84 / 716,1.9,7.0,84,False,P25440
15419,Q7Z6V5,ADAT2, / 716,0.0,,,False,Q7Z6V5
15420,O00408,PDE2A,2 / 716,1.0,1.0,2,False,O00408
15421,Q92613,JADE3,7 / 716,2.0,4.0,7,False,Q92613
15422,Q6IQ55,TTBK2,129 / 716,2.3,10.0,129,False,Q6IQ55
15423,Q9NY91,SLC5A4,1 / 716,2.0,2.0,1,False,Q9NY91
15424,Q8TF42,UBASH3B,1 / 716,1.0,1.0,1,False,Q8TF42
15425,Q9C0C4,SEMA4C, / 716,0.0,,,False,Q9C0C4
15426,Q8IV31,TMEM139, / 716,0.0,,,False,Q8IV31
15427,Q13241,KLRD1, / 716,0.0,,,False,Q13241
15428,Q8WWR8,NEU4, / 716,0.0,,,False,Q8WWR8
15429,Q9BYR4,KRTAP4-3,1 / 716,3.0,3.0,1,False,Q9BYR4
15430,Q86W92,PPFIBP1,23 / 716,5.3,34.0,23,False,Q86W92
15431,Q5JPE7,NOMO2,46 / 716,3.4,12.0,46,False,"Q15155, P69849, Q5JPE7"
15432,Q8TAG5,VSTM2A, / 716,0.0,,,False,Q8TAG5
15433,P05093,CYP17A1, / 716,0.0,,,False,P05093
15434,Q8WUA4,GTF3C2,23 / 716,1.6,4.0,23,False,Q8WUA4
15435,Q6SJ96,TBPL2,8 / 716,1.3,2.0,8,False,Q6SJ96
15436,P51857,AKR1D1, / 716,0.0,,,False,P51857
15437,P08236,GUSB,1 / 716,1.0,1.0,1,False,P08236
15438,P38919,EIF4A3,418 / 716,6.3,44.0,418,True,P38919
15439,Q5TYM5,FAM72A,1 / 716,1.0,1.0,1,False,"Q5TYM5, Q86X60, H0Y354, Q6L9T8"
15440,Q96S55,WRNIP1,111 / 716,5.6,29.0,111,False,Q96S55
15441,Q96C10,DHX58, / 716,0.0,,,False,Q96C10
15442,Q9UHA3,RSL24D1,16 / 716,1.5,4.0,16,False,Q9UHA3
15443,Q93033,CD101,1 / 716,2.0,2.0,1,False,Q93033
15444,A6PVC2,TTLL8, / 716,0.0,,,False,A6PVC2
15445,Q7Z5Q5,POLN,1 / 716,1.0,1.0,1,False,Q7Z5Q5
15446,P52739,ZNF131,65 / 716,1.7,7.0,65,False,P52739
15447,Q8TAC9,SCAMP5, / 716,0.0,,,False,Q8TAC9
15448,Q96RK4,BBS4, / 716,0.0,,,False,Q96RK4
15449,Q07001,CHRND, / 716,0.0,,,False,Q07001
15450,A0JP26,POTEB3,3 / 716,1.0,1.0,3,False,"Q6S8J7, A0A0A6YYL3, H3BUK9, A0JP26, B2RU33, Q86YR6, Q6S5H5, Q6S545, A6NI47"
15451,P56180,TPTE, / 716,0.0,,,False,"P56180, Q6XPS3"
15452,Q06416,POU5F1B, / 716,0.0,,,False,"Q01860, Q06416"
15453,Q5TCH4,CYP4A22, / 716,0.0,,,False,"Q02928, Q5TCH4"
15454,Q6YP21,KYAT3,8 / 716,1.5,3.0,8,False,Q6YP21
15455,Q96E11,MRRF,20 / 716,1.2,4.0,20,False,Q96E11
15456,Q99985,SEMA3C, / 716,0.0,,,False,Q99985
15457,Q6ZP82,CCDC141,1 / 716,1.0,1.0,1,False,Q6ZP82
15458,Q14185,DOCK1,7 / 716,1.0,1.0,7,False,Q14185
15459,Q9UN75,PCDHA12, / 716,0.0,,,False,Q9UN75
15460,Q13043,STK4,24 / 716,1.4,4.0,24,False,Q13043
15461,P11171,EPB41,151 / 716,13.2,44.0,151,False,P11171
15462,Q99965,ADAM2, / 716,0.0,,,False,Q99965
15463,Q99805,TM9SF2,1 / 716,1.0,1.0,1,False,Q99805
15464,A6NMK8,FAM196B, / 716,0.0,,,False,A6NMK8
15465,A6NIV6,LRRIQ4, / 716,0.0,,,False,A6NIV6
15466,Q6ZU52,KIAA0408, / 716,0.0,,,False,Q6ZU52
15467,O14796,SH2D1B,6 / 716,1.0,1.0,6,False,O14796
15468,Q9H2X9,SLC12A5,1 / 716,1.0,1.0,1,False,Q9H2X9
15469,P00505,GOT2,78 / 716,7.4,21.0,78,False,P00505
15470,Q9UGY1,NOL12,12 / 716,1.3,2.0,12,False,Q9UGY1
15471,P30530,AXL, / 716,0.0,,,False,P30530
15472,Q9NR63,CYP26B1,1 / 716,1.0,1.0,1,False,Q9NR63
15473,Q8IZP9,ADGRG2, / 716,0.0,,,False,Q8IZP9
15474,Q15398,DLGAP5,79 / 716,5.3,15.0,79,False,Q15398
15475,Q99470,SDF2,4 / 716,1.0,1.0,4,False,Q99470
15476,Q7Z2Z1,TICRR, / 716,0.0,,,False,Q7Z2Z1
