,uniprot,protein,description,pepNum_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_4_processed_census-out_07142022_EV1-98_16pl_M,pepNum_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre-_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre-_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre-_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre-_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_3_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_3_processed_census-out_07232022_EV1-100B_10pl_M,pepNum_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre-_1_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre-_2_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre-_1_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre-_2_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_1_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_2_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_3_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_1_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_2_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_3_processed_census-out_07252022_EV1-100C_10pl_M,pepNum_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre-_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre-_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre-_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre-_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_3_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_3_processed_census-out_07302022_EV1-100A_10pl_M,pepNum_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre-_1_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre-_2_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre-_1_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre-_2_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_1_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_2_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_3_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_1_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_2_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_3_processed_census-out_08032022_EV1-100D_10pl_M
1022,E9PV38,Ces2g,Ces2g Carboxylic ester hydrolase,2.0,64.29790888491107,135.70209111508893,108.39239707388744,49.31761979161278,34.964354817014495,65.44434902273221,56.39285233892413,41.391869380322206,120.41346342876653,116.89757571367967,18.82313988018252,28.39198319658137,32.25345846223887,29.07488075160119,21.81340341655716,28.191252703136154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,Q9CQF9,Pcyox1,Pcyox1 Prenylcysteine oxidase,5.0,62.6382828683503,137.3617171316497,136.2125819880679,39.51293979060738,44.77059367975671,84.01267734865515,35.265787586295325,19.916739789806034,113.01511745779894,83.49180019152253,10.211596328216716,14.598183340745816,17.00463580669848,11.635594340870025,7.604005144663614,10.187555844041366,9.0,84.69267139479906,115.30732860520094,120.3309692671395,137.29314420803783,1870.9810874704492,1821.099290780142,1712.352245862884,2368.617021276596,2267.25768321513,3446.5721040189123,8.0,108.84779516358462,91.15220483641536,118.1792318634424,128.5348506401138,2286.6571834992887,3141.109530583215,506.40113798008537,2700.1422475106688,2563.869132290185,3947.880512091039,7.0,106.08930987821381,93.9106901217862,93.31529093369419,77.88903924221921,1401.5155615696888,948.849797023004,1722.3274695534506,1076.5899864682003,1246.9282814614344,298.56562922868744,12.0,105.44561211955781,94.5543878804422,86.85683089941313,149.88399071925753,1376.3341067285382,1040.9171557253992,1861.9353077657977,1034.202265593012,1009.9631499931759,938.9654701787908
1024,P24721,Asgr2,Asgr2 Asialoglycoprotein receptor 2,4.0,87.8596246844009,112.1403753155991,97.03277481855524,76.23449705968484,53.01115182790252,85.93951577797652,62.2919420326561,66.93154566392553,113.26901311467626,116.32409158903654,80.42612804419575,96.31411905308397,75.28156584643878,69.65104038877061,48.96198564271411,58.41848243329877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,E9QLQ7,Rab29,Rab29 Ras-related protein Rab-7L1,2.0,93.46905829596412,106.53094170403588,102.32466367713005,58.80717488789238,51.827802690582956,76.94529147982064,94.8591928251121,63.43139013452915,137.70941704035874,115.9713004484305,105.02600896860987,143.52107623318386,88.65291479820627,74.24035874439461,66.00179372197309,72.95246636771301,3.0,70.13463301645515,129.86536698354485,40.70839164213675,119.44216570959803,201.56348019109203,302.62992809921343,114.19196062346187,85.72117936592191,104.3767794238286,97.86227862761183,1.0,108.53487907255645,91.46512092744354,116.27690052635084,282.0974082217336,94.82310613631822,127.13705110267173,89.07988540209207,192.69771470451062,203.27803318009194,242.94756479445664,3.0,76.72660933020589,123.2733906697941,81.55098022181681,58.82489213216344,184.7160686879217,141.12877537427968,128.69429241594997,72.68989082906205,54.104769351055516,61.48901051168447,4.0,87.39190591490834,112.60809408509166,64.45866482186095,169.1283292978208,146.80041508128676,138.75821515046695,164.1819439640263,266.8972673815289,303.1304047042546,184.7630577654791
1026,P35980,Rpl18,Rpl18 60S ribosomal protein L18,3.0,110.67165843181898,89.32834156818102,190.25901627800533,64.95006278826857,79.49698968394615,153.30782682174,149.52175290762494,114.13498890936191,258.5937775065429,218.79775135845648,84.10224512070604,90.25666905301208,176.66506272958796,101.89890501954065,103.43281655263065,109.06733014893142,4.0,99.87613764876946,100.12386235123054,51.13899509935915,91.95971780925198,243.42721740535302,231.03021164306102,233.27050460444826,157.98373633475146,161.19338682750822,235.5000269265981,3.0,126.06409001956946,73.93590998043052,112.95254403131116,144.05577299412914,226.1986301369863,358.07240704500975,233.56164383561642,209.2954990215264,215.7289628180039,318.2729941291585,3.0,126.96915822833732,73.03084177166266,109.85545335085413,60.10667078920925,197.23274329442683,149.2927262889387,141.8721496482956,128.73154518049006,158.3210945350545,121.12545412383086,4.0,114.20656690475543,85.79343309524457,86.80915781754976,133.70087721680562,217.4302707693979,169.97908802042312,165.2209337063089,230.09695554167456,198.19668124168274,208.23443143858125
1027,G3X972,Sec24c,"Sec24c SEC24 related gene family, member C (S. cerevisiae), isoform CRA_a",13.0,86.557461627757,113.442538372243,164.25125757771187,68.54120985424996,76.16664516961177,102.42228814652393,124.44731071843158,107.11208564426673,164.22030181865082,164.25125757771187,89.58080742938218,125.02515155423708,156.7083709531794,102.78343866890236,80.6397523539275,120.43338062685412,9.0,102.44280728964713,97.55719271035285,83.13299728576968,162.77626987204343,312.21403644823573,291.8185343156262,216.36293136874758,163.00891818534316,229.2361380379992,315.6262117099651,5.0,93.1230283911672,106.8769716088328,88.64353312302839,81.00946372239748,132.61829652996846,324.41640378548897,157.22397476340694,107.12933753943217,190.9148264984227,194.32176656151418,9.0,110.10683760683762,89.8931623931624,81.81623931623932,57.49999999999999,236.60256410256412,151.55982905982904,267.1794871794872,174.35897435897436,261.2606837606838,179.65811965811966,13.0,106.68402777777777,93.31597222222221,85.28645833333334,105.078125,193.48958333333331,172.265625,228.515625,196.35416666666669,241.10243055555554,164.19270833333331
1028,Q921G7,Etfdh,"Etfdh Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial",8.0,104.16816908972342,95.83183091027657,109.42959070159961,102.77187464037748,45.364225708696154,90.20829337527331,66.15673788791284,67.44869385093406,78.7770915646937,75.69757182860869,99.07246154436304,89.91829375887069,142.00161110898003,81.67708772871993,60.31838582224097,57.599447619778275,5.0,89.7590361445783,110.24096385542168,49.19678714859438,0.0,214.65863453815263,288.7550200803213,137.14859437751002,100.50200803212851,155.12048192771084,253.3132530120482,3.0,85.15765188413226,114.84234811586774,64.18866957190464,146.27018713150474,304.53729812868494,239.16944373237632,447.88515765188413,94.43732376313766,127.04434760317866,268.0851063829787,7.0,101.24135316971477,98.75864683028523,37.58173031365489,106.88903629299725,433.43125177674597,99.19454183644461,143.42840898322754,136.90893584762625,88.99838908367289,198.91973846299632,10.0,125.3787332275285,74.6212667724715,72.64944933391045,97.60015389794643,277.8723608906843,71.66834992545569,162.14110517962777,186.48583657961814,154.2923099119896,110.13321790987351
1029,P14576,Srp54,Srp54 Signal recognition particle 54 kDa protein,5.0,93.64486222992281,106.35513777007719,106.8400160333079,71.08832542443011,67.29334488421107,100.95682643944193,106.70812914570915,84.26149807988207,196.70929285354092,160.66408926932078,65.65380985014029,105.01816677226236,141.32067908817027,85.81310852222035,81.65220651934987,78.38735954692974,2.0,83.64717542120911,116.35282457879089,85.33201189296334,134.45655764783615,807.6973901552693,1018.0376610505451,972.6131483316815,640.403039312851,333.33333333333337,979.3524942186984,1.0,123.51951547779274,76.48048452220728,95.86137281292059,79.60969044414536,396.4333781965007,846.5343203230148,285.5989232839839,598.1157469717363,307.06594885598923,874.7981157469717,2.0,96.96435722867442,103.0356427713256,108.9146976371646,124.34120945134161,845.3023628354025,487.3207849419303,995.4665598718461,312.5510612735282,567.2727272727273,240.59271125350418,3.0,111.42279163857047,88.57720836142954,145.00337154416724,208.1726230613621,975.5360755225894,749.0222521915036,1570.6271072151046,974.1335131490223,959.514497639919,1157.3836817262306
1030,P16301,Lcat,Lcat Phosphatidylcholine-sterol acyltransferase,6.0,88.31613530146684,111.68386469853316,123.84125368253822,90.53414156370984,92.61332963151482,117.23659247605387,115.46588928477782,77.13664337605849,136.28244875294988,158.6105841161137,23.543565776687796,41.02848857834744,37.20019126062345,34.81868801382012,21.12195949593571,26.557463020375426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,P70295,Aup1,Aup1 Ancient ubiquitous protein 1,4.0,101.347126911559,98.652873088441,124.85566497376152,70.36977929648997,49.57990293176122,74.78197196849507,97.99386048083512,64.196464613276,138.2180374191489,105.92641964646133,107.41905503975666,132.2888014794927,86.18983693662402,87.464678989514,58.04568027562122,72.91758587347333,2.0,84.65154302064172,115.34845697935828,30.533415082771302,74.35111383609238,297.24095646842426,432.94502350296347,296.5460862456571,114.85796035152258,107.62313509094625,160.02452483139177,2.0,84.9213691026827,115.0786308973173,139.77798334875115,167.90009250693802,658.0018501387605,764.3848288621647,329.04717853839037,358.55689176688253,409.4357076780758,606.2904717853839,4.0,115.5523604121735,84.4476395878265,88.04217589264319,81.90750059908939,557.6323987538941,268.8713156002875,409.058231488138,280.32590462497,207.62041696621134,217.9247543733525,4.0,124.92435101130755,75.07564898869246,53.607262302914485,157.41360089186176,284.5357541009715,214.52460582895364,216.08536391145088,304.921165790731,356.74470457079155,223.09284917980568
1032,Q8CG76,Akr7a2,Akr7a2 Aflatoxin B1 aldehyde reductase member 2,5.0,102.50105184423354,97.49894815576644,142.22803982983498,52.97087560188864,78.08891589920994,99.3688934598663,106.348464307419,79.2436071244916,118.40961151886307,133.6496657472769,59.740077602730125,111.88817727081484,119.9756907110467,77.18666728998177,65.17694357440045,88.22401944743117,,,,,,,,,,,,3.0,153.49336194179966,46.50663805820035,91.59179294622503,59.83639533324393,242.69813597961644,353.0105940726834,133.16347056457022,229.8779670108623,167.22542577444014,269.92087971033925,1.0,200.0,0.0,0.0,189.70676241771395,153.5607420706164,178.6953919808498,274.5661280670257,309.5152603231598,348.17474566128067,242.60921603830045,2.0,127.02200185931206,72.97799814068794,65.41679578555934,93.058568329718,239.57235822745585,145.11930585683297,318.40718933994424,188.75116207003407,215.8351409978308,79.45460179733499
1033,Q8C142,Ldlrap1,Ldlrap1 Low density lipoprotein receptor adapter protein 1,4.0,104.3835538805928,95.61644611940721,120.32907351260474,92.11602580450162,82.32127171233459,110.6514408772775,102.42649211791486,78.76606878052006,145.43084639143126,116.94955276604988,101.585862306726,110.21506899776148,138.9060478120012,99.56457264836172,65.43878042560426,90.04373164073938,2.0,112.62939958592133,87.37060041407867,19.964507542147295,42.62052647145815,197.3972197574682,233.1262939958592,112.39278320023662,61.904761904761905,75.6876663708962,95.50428867199054,,,,,,,,,,,,1.0,104.3010752688172,95.6989247311828,93.85560675883256,0.0,231.69482846902204,107.62928827444958,103.99385560675883,0.0,100.51203277009728,0.0,5.0,104.4865174985657,95.51348250143431,158.7378083763626,160.6425702811245,237.72805507745267,173.76936316695353,169.50086058519793,298.61158921399885,319.6557659208262,405.94377510040164
1034,Q3UGR5,Hdhd2,Hdhd2 Haloacid dehalogenase-like hydrolase domain-containing protein 2,2.0,102.90569424794242,97.09430575205756,156.44805501042094,87.03238860237627,95.36458095629288,91.00451827849025,126.11321558425752,112.12024401746459,173.978062769081,144.6914031004214,92.30523481356397,92.0770389302177,162.4800328602072,116.22016338825247,62.70062221410859,106.94932530083825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,125.27312454479242,74.72687545520758,47.591301633544894,84.52814483404433,303.1526376027469,134.97034647799398,322.7135573821663,193.36177296847364,210.7376963895536,126.35521797939862
1035,P70302,Stim1,Stim1 Stromal interaction molecule 1,11.0,98.17741731543866,101.82258268456133,89.75090767869077,23.153483499214246,34.51346615848702,41.10655515615686,41.33053954950236,21.354383049439136,112.37333140658588,119.14705297953434,8.312711114322358,18.18247502754647,23.232961832336844,11.686927620527086,8.135691190549304,13.083217427430863,11.0,87.046004842615,112.95399515738498,148.0629539951574,204.96368038740923,2276.634382566586,4430.387409200968,2408.4745762711864,5956.77966101695,5651.937046004843,14067.312348668282,14.0,119.64285714285714,80.35714285714286,100.76530612244898,95.61224489795919,1327.857142857143,2015.7142857142858,392.55102040816325,1826.530612244898,1931.0714285714287,3962.7551020408164,12.0,102.37125748502993,97.62874251497006,137.77245508982037,103.18562874251498,2050.826347305389,1585.9640718562873,1844.5508982035929,2223.473053892216,2797.940119760479,537.2934131736528,9.0,110.28358636493843,89.71641363506158,0.0,135.09023202520765,1052.3632197078202,899.5130335147521,1229.790890862217,780.0057290174734,978.0578630764824,704.3254081924949
1036,Q9DC51,Gnai3,Gnai3 Guanine nucleotide-binding protein G(k) subunit alpha,3.0,100.89817846050533,99.10182153949467,113.95953999832116,66.15462100226644,54.08377402837237,100.97372618148242,111.9197515319399,64.61848400906572,265.8188533534794,211.06354402753294,63.90497775539327,126.40812557710063,118.81977671451355,100.74708301855115,61.25241332997565,63.997313858809704,3.0,91.7979797979798,108.20202020202021,71.8989898989899,126.64646464646465,303.25252525252523,349.3333333333333,244.6868686868687,328.3636363636364,220.0808080808081,414.06060606060606,4.0,120.92718128143451,79.0728187185655,47.53990815657118,104.43909905969824,310.3870544500328,532.2108025366281,255.149792258911,316.1163350098404,322.67657992565057,341.3076754865515,2.0,144.2730247779336,55.726975222066386,141.40564126538882,121.67679601059685,383.85538413588904,224.43509428081657,446.1586411095528,358.0489325229858,491.0082593112046,240.45504129655603,3.0,97.90678202623499,102.09321797376501,97.79514373430086,145.40887524420876,335.9196204298074,170.86240580519117,283.61708065866594,328.2723974323193,291.4317610940552,239.6874127825844
1037,Q8N9S3,Ahsa2,Ahsa2 Activator of 90 kDa heat shock protein ATPase homolog 2,5.0,105.21211687451914,94.78788312548086,105.89561452164111,67.12233176474798,50.764909016085454,75.063071445186,79.82966236647641,72.81218128790997,142.62913990230638,111.13457030900535,119.70155128916244,160.91896437581633,92.3974306214103,87.67736048238473,77.89010359820358,75.29209683479755,3.0,82.75996872556685,117.24003127443314,92.88506645817046,91.28225175918686,156.80218921032056,187.41204065676308,119.85926505082097,104.14386239249413,161.64972634870992,210.00781860828775,2.0,150.89992800575953,49.100071994240466,293.25653947684185,326.0379169666427,227.26181905447564,391.792656587473,272.18622510199185,233.64530837532996,438.34893208543315,518.2625389968803,3.0,95.64393939393939,104.3560606060606,92.23484848484848,75.12626262626263,212.5,135.85858585858585,125.06313131313132,96.84343434343434,115.59343434343434,91.54040404040404,4.0,109.43661971830987,90.56338028169014,61.227364185110666,117.20321931589537,154.50704225352112,140.3420523138833,142.30382293762577,131.33802816901408,193.20925553319918,76.98189134808852
1038,Q8K2T1,Nmral1,Nmral1 NmrA-like family domain-containing protein 1,4.0,85.5857193774504,114.4142806225496,117.4765355827492,66.11916359748129,63.68361649043602,124.00796008078888,166.01817749792087,123.90400380182962,165.7211595580373,200.04158251158367,97.80206724486159,118.058690744921,134.24319828917666,76.82369015088511,100.72472377331592,129.9839610312463,3.0,139.60612691466082,60.393873085339166,133.21663019693653,158.6870897155361,248.9277899343545,281.4004376367615,262.582056892779,252.691466083151,373.6542669584245,409.8030634573304,2.0,122.44793662961544,77.55206337038456,95.10668199821131,130.95694391209912,232.60508496230995,334.25322601252077,173.09313913376775,186.73821387504793,245.1513990034496,355.35965248498786,1.0,102.83345636250073,97.16654363749929,102.59496905343251,72.9203338822327,213.559707001306,187.07625915620918,189.05229685991708,144.65958775765145,220.77110896598717,87.17278973368917,2.0,105.78169561835624,94.21830438164378,77.96214674617579,102.4889810733731,196.37023593466424,150.20741508944775,186.86803214933886,189.4218304381644,203.04640912626394,143.89421830438164
1039,P03903,Mtnd4l,Mtnd4l NADH-ubiquinone oxidoreductase chain 4L,1.0,107.68442980669639,92.31557019330361,150.09484795233163,109.10656720239274,99.33315488728805,144.42957394067056,114.21089994995752,88.19113899007297,203.06306515996138,151.81956777264423,121.56598042524469,160.32911657569798,172.49293004527098,117.5672373060854,75.71776042454643,80.00046551142249,1.0,63.552123552123554,136.44787644787644,0.0,170.1158301158301,110.50193050193052,195.67567567567568,62.54826254826254,78.37837837837837,210.96525096525096,203.24324324324326,1.0,104.23298340670503,95.76701659329495,145.8178123941754,198.03589569928886,50.45716220792414,240.0948188283102,149.339654588554,52.08262783609888,357.67016593294954,379.88486285133763,1.0,97.37685805887496,102.62314194112503,55.05683474205772,0.0,197.78490236082774,82.92043136111921,131.12795103468378,0.0,90.76071116292626,0.0,1.0,101.74094707520891,98.25905292479109,106.96378830083566,148.2590529247911,344.08077994428965,193.66295264623957,204.03899721448465,201.2534818941504,208.07799442896936,128.0640668523677
1040,Q99JX7,Nxf1,Nxf1 Nuclear RNA export factor 1,8.0,103.20269321475509,96.79730678524493,120.57536860676544,77.25709759302933,67.05672673591732,98.98284335787712,99.93699029650566,88.09476659405549,148.1772192917709,131.6038669955173,86.27288602444777,119.95607323527824,130.45168956019225,102.02891245251769,57.392838497128565,79.1761931337426,2.0,77.39802570311045,122.60197429688955,49.52505121996648,82.07301173402868,269.94784876140807,343.0061463959769,211.70609051964985,172.3132799403986,163.08437325386478,259.28478301359655,2.0,143.85596923614753,56.14403076385247,90.054186331061,135.78045796189477,185.24733438210103,444.4677503932879,173.29138262541514,240.44747421779408,272.6446425450096,326.6212200664219,3.0,97.4446725986767,102.5553274013233,178.3025325119781,95.25439196897102,292.8815879534565,168.58316221765915,235.5007985398129,171.68605977640885,292.60780287474336,202.87474332648873,4.0,112.65536723163842,87.34463276836159,114.29378531073446,143.05084745762713,192.71186440677965,142.76836158192089,172.20338983050846,233.78531073446328,240.45197740112997,179.54802259887006
1041,Q9DC70,Ndufs7,Ndufs7 NADH dehydrogenase,4.0,103.35164436270358,96.64835563729642,129.01289838588679,72.25516056433463,73.64905742564673,99.78462357524866,48.10880139389686,52.7696440239092,118.25859690729135,93.75408368221088,76.34489267478159,103.50652179173825,152.95598093071655,95.03182247174698,67.00868765578491,80.84601795610192,2.0,110.94185008142038,89.05814991857962,69.51725587014761,159.68902663234755,300.28891106792037,287.14608394179754,193.57041550664496,176.43536271471345,332.78352681620004,411.241267006356,1.0,122.4058911375457,77.59410886245429,31.057212008857306,37.39636438539575,132.5042484164993,292.45584221638603,296.7609042690149,47.268139451053095,119.41397600288377,165.2865750038622,2.0,100.21243683613488,99.78756316386512,117.88800659997938,91.81396308136537,234.95926575229453,88.04372486335981,146.79591626276166,123.39486439104878,188.73878519129627,218.19944312674022,1.0,116.99602054351892,83.00397945648108,74.8205843338662,113.94850515288594,237.92047889527566,116.8735757287167,183.27607904493044,190.34046461004726,165.03180163940002,109.50988061630558
1042,Q6P542,Abcf1,Abcf1 ATP-binding cassette sub-family F member 1,9.0,87.55684282695994,112.44315717304005,89.38141012187101,79.72127775678966,53.947865508122405,98.38671312037387,82.87509269753319,64.96243126390463,122.47547887895452,97.31212133932195,68.5024276259637,94.18069372735032,135.5804614588143,80.72311071933285,59.2480655948733,79.6569141865704,5.0,64.69109670591348,135.30890329408652,53.02288662521497,136.28786876570976,372.19208890064823,415.92803280857254,218.86492922344226,252.04392115359173,286.5193808704855,409.94840587379286,4.0,140.82283285258842,59.177167147411566,118.87050250493397,116.56292697737969,137.33110672536816,317.68635190526794,123.63746773948688,201.42705328677698,286.7162592986185,347.86701077880673,3.0,110.15299026425592,89.84700973574408,64.05360981160703,54.82361866228348,183.74004298899987,138.62688076874448,145.70742192438993,101.10001264382349,160.90529776204323,117.38525730180807,5.0,99.68586387434554,100.31413612565446,56.858638743455494,113.90052356020944,244.4502617801047,195.34031413612564,339.4502617801047,319.3193717277487,336.83246073298426,176.51832460732984
